Tarih,TP_FDVY29
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,
2000-09-01,
2000-10-01,
2000-11-01,
2000-12-01,
2001-01-01,
2001-02-01,
2001-03-01,
2001-04-01,
2001-05-01,
2001-06-01,
2001-07-01,
2001-08-01,
2001-09-01,
2001-10-01,
2001-11-01,
2001-12-01,
2002-01-01,
2002-02-01,
2002-03-01,
2002-04-01,
2002-05-01,
2002-06-01,
2002-07-01,
2002-08-01,
2002-09-01,
2002-10-01,
2002-11-01,
2002-12-01,24412.0
2003-01-01,22191.0
2003-02-01,22192.0
2003-03-01,21231.0
2003-04-01,21425.0
2003-05-01,21982.0
2003-06-01,21749.0
2003-07-01,21755.0
2003-08-01,21587.0
2003-09-01,21954.0
2003-10-01,22110.0
2003-11-01,21719.0
2003-12-01,22213.0
2004-01-01,22539.0
2004-02-01,22873.0
2004-03-01,23153.0
2004-04-01,23176.0
2004-05-01,23489.0
2004-06-01,23376.0
2004-07-01,23657.0
2004-08-01,23853.0
2004-09-01,24128.0
2004-10-01,24616.0
2004-11-01,24945.0
2004-12-01,25537.0
2005-01-01,25099.0
2005-02-01,25557.0
2005-03-01,25708.0
2005-04-01,26268.0
2005-05-01,26220.0
2005-06-01,26664.0
2005-07-01,27249.0
2005-08-01,27412.0
2005-09-01,27410.0
2005-10-01,27190.0
2005-11-01,27545.0
2005-12-01,28645.0
2006-01-01,31258.0
2006-02-01,33275.0
2006-03-01,34199.0
2006-04-01,34842.0
2006-05-01,37106.0
2006-06-01,37408.0
2006-07-01,38270.0
2006-08-01,39224.0
2006-09-01,40050.0
2006-10-01,40674.0
2006-11-01,41953.0
2006-12-01,43049.0
2007-01-01,43208.0
2007-02-01,44244.0
2007-03-01,50106.0
2007-04-01,51345.0
2007-05-01,53782.0
2007-06-01,54903.0
2007-07-01,56371.0
2007-08-01,58051.0
2007-09-01,59969.0
2007-10-01,62570.0
2007-11-01,65068.0
2007-12-01,67301.0
2008-01-01,69276.0
2008-02-01,71296.0
2008-03-01,74982.0
2008-04-01,76525.0
2008-05-01,80266.0
2008-06-01,84162.0
2008-07-01,85214.0
2008-08-01,85639.0
2008-09-01,86387.0
2008-10-01,83862.0
2008-11-01,83394.0
2008-12-01,85824.0
2009-01-01,83387.0
2009-02-01,82434.0
2009-03-01,82843.0
2009-04-01,82876.0
2009-05-01,83601.0
2009-06-01,83559.0
2009-07-01,83374.0
2009-08-01,82525.0
2009-09-01,81717.0
2009-10-01,81645.0
2009-11-01,81111.0
2009-12-01,79308.0
2010-01-01,78266.0
2010-02-01,76581.0
2010-03-01,76009.0
2010-04-01,75090.0
2010-05-01,73159.0
2010-06-01,71563.0
2010-07-01,73386.0
2010-08-01,72387.0
2010-09-01,74119.0
2010-10-01,74877.0
2010-11-01,74124.0
2010-12-01,73406.0
2011-01-01,74724.0
2011-02-01,74909.0
2011-03-01,77158.0
2011-04-01,78682.0
2011-05-01,77877.0
2011-06-01,78558.0
2011-07-01,78479.0
2011-08-01,78673.0
2011-09-01,76889.0
2011-10-01,78095.0
2011-11-01,77279.0
2011-12-01,74567.0
2012-01-01,74964.0
2012-02-01,75710.0
2012-03-01,75885.0
2012-04-01,75291.0
2012-05-01,73599.0
2012-06-01,73533.0
2012-07-01,72304.0
2012-08-01,73518.0
2012-09-01,74256.0
2012-10-01,74929.0
2012-11-01,76279.0
2012-12-01,77738.0
2013-01-01,78873.0
2013-02-01,77754.0
2013-03-01,76313.0
2013-04-01,78377.0
2013-05-01,76262.0
