Tarih,TP_DYVD_D01
2016-02-01,324761534.0
2016-03-01,311807496.0
2016-04-01,305802257.0
2016-05-01,322645782.0
2016-06-01,318417621.0
2016-07-01,325166507.0
2016-08-01,316455325.0
2016-09-01,315522825.0
2016-10-01,325472987.0
2016-11-01,350235162.0
2016-12-01,356480972.0
2017-01-01,382269006.0
2017-02-01,374424187.0
2017-03-01,374546848.0
2017-04-01,370175434.0
2017-05-01,372306078.0
2017-06-01,388429276.0
2017-07-01,365805392.0
2017-08-01,358913753.0
2017-09-01,366689145.0
2017-10-01,396238936.0
2017-11-01,413591562.0
2017-12-01,404884483.0
2018-01-01,406125908.0
2018-02-01,414347165.0
2018-03-01,421355051.0
2018-04-01,439827364.0
2018-05-01,480597733.0
2018-06-01,485193313.0
2018-07-01,514110821.0
2018-08-01,639405226.0
2018-09-01,583795184.0
2018-10-01,526896049.0
2018-11-01,483515042.0
2018-12-01,463791490.0
2019-01-01,445122585.0
2019-02-01,457145186.0
2019-03-01,463883999.0
2019-04-01,485280733.0
2019-05-01,477827673.0
2019-06-01,458857952.0
2019-07-01,437778436.0
2019-08-01,440793619.0
2019-09-01,422820783.0
2019-10-01,413279559.0
2019-11-01,411191126.0
2019-12-01,426280248.0
2020-01-01,419820007.0
2020-02-01,440410816.0
2020-03-01,458386045.0
2020-04-01,470249312.0
2020-05-01,476623770.0
2020-06-01,462094238.0
2020-07-01,478843436.0
2020-08-01,511658934.0
2020-09-01,543913189.0
2020-10-01,550697088.0
2020-11-01,530100290.0
2020-12-01,529415877.0
2021-01-01,520014909.0
2021-02-01,535430159.0
2021-03-01,583514154.0
2021-04-01,582168758.0
2021-05-01,597698073.0
2021-06-01,593147079.0
2021-07-01,583800856.0
2021-08-01,573935355.0
2021-09-01,594878664.0
2021-10-01,629141285.0
2021-11-01,806441317.0
2021-12-01,846699061.0
2022-01-01,854060023.0
2022-02-01,885019046.0
2022-03-01,934086556.0
2022-04-01,947557352.0
2022-05-01,1032144308.0
2022-06-01,1064158747.0
2022-07-01,1120218754.0
2022-08-01,1126279438.0
2022-09-01,1142075920.0
2022-10-01,1161286678.0
2022-11-01,1151831259.0
2022-12-01,1156697926.0
2023-01-01,1186014963.0
2023-02-01,1210845667.0
2023-03-01,1233089077.0
2023-04-01,1253483125.0
2023-05-01,1317231307.0
2023-06-01,1652141904.0
2023-07-01,1714408366.0
2023-08-01,1701961060.0
2023-09-01,1736742230.0
2023-10-01,1815350813.0
2023-11-01,1916538945.0
2023-12-01,1996976666.0
2024-01-01,2105810599.0
2024-02-01,2159699786.0
2024-03-01,2308914736.0
2024-04-01,2369721469.0
2024-05-01,2438891801.0
2024-06-01,2587937199.0
2024-07-01,2685962881.0
2024-08-01,2736058014.0
2024-09-01,2803178154.0
2024-10-01,2872917967.0
2024-11-01,2910413669.0
2024-12-01,3049307037.0
2025-01-01,3341375690.0
2025-02-01,3354047266.0
2025-03-01,3643932098.0
2025-04-01,3565306927.0
2025-05-01,3785210320.0
2025-06-01,3948956689.0
2025-07-01,4111712901.0
2025-08-01,4268137551.0
