Tarih,TP_DYVD_D20
2016-05-01,1694397.36
2016-06-01,2339935.84
2016-07-01,2741404.78
2016-08-01,1802012.57
2016-09-01,1463393.43
2016-10-01,1272571.63
2016-11-01,1284346.95
2016-12-01,947992.31
2017-01-01,885011.46
2017-02-01,1143473.46
2017-03-01,1408113.31
2017-04-01,1482512.34
2017-05-01,1484698.1
2017-06-01,1548592.9
2017-07-01,1493408.15
2017-08-01,1408201.05
2017-09-01,1550124.12
2017-10-01,1709903.03
2017-11-01,1926407.56
2017-12-01,1801444.78
2018-01-01,1817790.03
2018-02-01,1870736.98
2018-03-01,1913009.33
2018-04-01,2662128.75
2018-05-01,2481177.8
2018-06-01,1650437.12
2018-07-01,1406838.54
2018-08-01,1009937.89
2018-09-01,1137513.77
2018-10-01,1232993.76
2018-11-01,1387147.56
2018-12-01,1348475.84
2019-01-01,1168615.14
2019-02-01,1297712.9
2019-03-01,1375808.11
2019-04-01,1360896.04
2019-05-01,1094481.93
2019-06-01,1099384.27
2019-07-01,1076544.63
2019-08-01,1316879.93
2019-09-01,1280560.24
2019-10-01,1074362.82
2019-11-01,978196.88
2019-12-01,980586.35
2020-01-01,856239.57
2020-02-01,1320996.38
2020-03-01,1247687.67
2020-04-01,1734621.08
2020-05-01,1746663.03
2020-06-01,1765600.33
2020-07-01,1890721.31
2020-08-01,1792604.72
2020-09-01,2096673.55
2020-10-01,4234727.03
2020-11-01,4125726.02
2020-12-01,3854617.08
2021-01-01,3730057.84
2021-02-01,3447180.17
2021-03-01,3732386.03
2021-04-01,3770356.53
2021-05-01,4215915.24
2021-06-01,4927287.76
2021-07-01,4777590.47
2021-08-01,4777360.44
2021-09-01,5244732.32
2021-10-01,5824500.04
2021-11-01,6177452.82
2021-12-01,6544246.13
2022-01-01,6415477.08
2022-02-01,6760126.68
2022-03-01,7538138.55
2022-04-01,6903670.4
2022-05-01,7151036.67
2022-06-01,6974605.32
2022-07-01,6567490.0
2022-08-01,5963240.76
2022-09-01,5040475.15
2022-10-01,6362017.11
2022-11-01,9729948.78
2022-12-01,12163366.3
2023-01-01,14624917.89
2023-02-01,16889965.96
2023-03-01,16591742.77
2023-04-01,17905824.7
2023-05-01,18759765.78
2023-06-01,24336191.65
2023-07-01,24722950.94
2023-08-01,26540691.28
2023-09-01,28321575.95
2023-10-01,28947427.36
2023-11-01,41639386.68
2023-12-01,48255161.84
2024-01-01,71635989.69
2024-02-01,99357903.94
2024-03-01,134308720.52
2024-04-01,141329482.42
2024-05-01,130999045.61
2024-06-01,128805853.12
2024-07-01,130311164.22
2024-08-01,146581399.78
2024-09-01,171190187.11
2024-10-01,199385305.53
2024-11-01,207850688.43
2024-12-01,239168211.07
2025-01-01,260457997.89
2025-02-01,259343373.69
2025-03-01,263964178.25
2025-04-01,262035956.96
2025-05-01,277513216.15
2025-06-01,233811706.41
2025-07-01,223833045.56
2025-08-01,228455915.84
