Tarih,TP_TUFE1YI_T55
2000-01-01,31.7967046594
2000-02-01,33.2278415778
2000-03-01,34.742503925
2000-04-01,35.5095118251
2000-05-01,36.2571662721
2000-06-01,37.2238203188
2000-07-01,37.5090290997
2000-08-01,38.5194830664
2000-09-01,39.1978725238
2000-10-01,42.8811402086
2000-11-01,42.917809909
2000-12-01,42.8190054385
2001-01-01,45.214759198
2001-02-01,45.214759198
2001-03-01,49.7801368981
2001-04-01,54.4096865738
2001-05-01,63.0158615375
2001-06-01,65.2567876732
2001-07-01,69.0378412257
2001-08-01,72.3238538228
2001-09-01,76.8831199061
2001-10-01,81.4678510591
2001-11-01,85.1979744722
2001-12-01,92.2395755521
2002-01-01,99.059121224
2002-02-01,100.6043416548
2002-03-01,96.7407812764
2002-04-01,94.93785434
2002-05-01,95.188430626
2002-06-01,95.2434351766
2002-07-01,99.3239579491
2002-08-01,99.647873636
2002-09-01,94.4387389734
2002-10-01,94.4397575762
2002-11-01,96.5299304991
2002-12-01,98.3837875749
2003-01-01,99.6804689253
2003-02-01,99.4976179974
2003-03-01,96.460312405
2003-04-01,103.082163692
2003-05-01,101.3266798181
2003-06-01,105.032043427
2003-07-01,102.5430806341
2003-08-01,101.8704304358
2003-09-01,99.2521959585
2003-10-01,96.382686417
2003-11-01,98.1737501564
2003-12-01,96.6985701327
2004-01-01,97.5397852063
2004-02-01,95.9239991288
2004-03-01,93.6439498534
2004-04-01,90.7852215731
2004-05-01,92.971309734
2004-06-01,93.5691404238
2004-07-01,94.0952222381
2004-08-01,96.5700587044
2004-09-01,97.2691090645
2004-10-01,99.8114280854
2004-11-01,101.581918458
2004-12-01,101.8105429132
2005-01-01,101.53
2005-02-01,100.79
2005-03-01,101.39
2005-04-01,101.3
2005-05-01,102.1
2005-06-01,101.63
2005-07-01,100.01
2005-08-01,100.7
2005-09-01,102.2
2005-10-01,101.8
2005-11-01,101.01
2005-12-01,101.14
2006-01-01,104.18
2006-02-01,103.44
2006-03-01,102.64
2006-04-01,103.09
2006-05-01,104.04
2006-06-01,105.57
2006-07-01,106.1
2006-08-01,109.57
2006-09-01,105.12
2006-10-01,105.33
2006-11-01,106.62
2006-12-01,108.1
2007-01-01,109.68
2007-02-01,109.77
2007-03-01,107.68
2007-04-01,109.45
2007-05-01,108.34
2007-06-01,108.06
2007-07-01,109.24
2007-08-01,107.93
2007-09-01,108.4
2007-10-01,106.84
2007-11-01,106.99
2007-12-01,107.55
2008-01-01,108.87
2008-02-01,110.48
2008-03-01,106.08
2008-04-01,108.87
2008-05-01,108.66
2008-06-01,110.0
2008-07-01,112.6
2008-08-01,109.54
2008-09-01,112.48
2008-10-01,116.11
2008-11-01,121.64
2008-12-01,121.86
2009-01-01,122.08
2009-02-01,123.34
2009-03-01,123.55
2009-04-01,120.17
2009-05-01,119.84
2009-06-01,119.81
2009-07-01,121.2
2009-08-01,120.22
2009-09-01,121.53
2009-10-01,121.48
2009-11-01,120.92
2009-12-01,121.15
2010-01-01,122.0
2010-02-01,123.33
2010-03-01,122.85
2010-04-01,121.91
2010-05-01,121.83
2010-06-01,121.14
2010-07-01,122.09
2010-08-01,123.17
2010-09-01,123.2
2010-10-01,121.11
2010-11-01,123.3
2010-12-01,122.21
2011-01-01,125.89
2011-02-01,128.66
2011-03-01,132.84
2011-04-01,130.89
2011-05-01,132.78
2011-06-01,134.29
2011-07-01,135.85
2011-08-01,140.95
2011-09-01,143.3
2011-10-01,145.43
2011-11-01,147.75
2011-12-01,147.13
2012-01-01,147.83
2012-02-01,152.16
2012-03-01,151.92
2012-04-01,151.12
2012-05-01,153.44
2012-06-01,151.41
2012-07-01,150.47
2012-08-01,149.76
2012-09-01,151.27
2012-10-01,153.04
2012-11-01,153.9
2012-12-01,152.43
2013-01-01,155.28
2013-02-01,155.5
2013-03-01,156.22
2013-04-01,156.79
2013-05-01,157.76
2013-06-01,160.22
2013-07-01,161.59
2013-08-01,161.17
2013-09-01,163.94
2013-10-01,164.41
2013-11-01,165.29
2013-12-01,166.71
2014-01-01,182.18
2014-02-01,184.21
2014-03-01,185.93
2014-04-01,183.8
2014-05-01,183.13
2014-06-01,181.74
2014-07-01,182.2
2014-08-01,181.49
2014-09-01,181.92
2014-10-01,182.2
2014-11-01,177.08
2014-12-01,172.26
2015-01-01,176.01
2015-02-01,172.82
2015-03-01,173.08
2015-04-01,174.95
2015-05-01,176.75
2015-06-01,176.15
2015-07-01,176.73
2015-08-01,181.66
2015-09-01,186.1
2015-10-01,185.79
2015-11-01,183.24
2015-12-01,183.08
2016-01-01,187.63
2016-02-01,185.52
2016-03-01,184.45
2016-04-01,184.48
2016-05-01,186.13
2016-06-01,186.28
2016-07-01,184.33
2016-08-01,185.74
2016-09-01,186.0
2016-10-01,186.39
2016-11-01,189.6
2016-12-01,193.6
2017-01-01,205.16
2017-02-01,207.7
2017-03-01,209.12
2017-04-01,209.67
2017-05-01,212.62
2017-06-01,213.84
2017-07-01,216.45
2017-08-01,219.78
2017-09-01,222.31
2017-10-01,226.19
2017-11-01,231.13
2017-12-01,234.32
2018-01-01,251.25
2018-02-01,253.2
2018-03-01,254.2
2018-04-01,255.72
2018-05-01,262.97
2018-06-01,271.25
2018-07-01,277.5
2018-08-01,294.87
2018-09-01,333.74
2018-10-01,339.9
2018-11-01,330.93
2018-12-01,336.63
2019-01-01,345.71
2019-02-01,339.61
2019-03-01,342.27
2019-04-01,349.72
2019-05-01,354.58
2019-06-01,354.95
2019-07-01,354.53
2019-08-01,351.28
2019-09-01,349.47
2019-10-01,352.38
2019-11-01,350.38
2019-12-01,352.71
2020-01-01,358.18
2020-02-01,359.56
2020-03-01,364.97
2020-04-01,372.25
2020-05-01,378.32
2020-06-01,382.35
2020-07-01,383.04
2020-08-01,395.79
2020-09-01,406.57
2020-10-01,418.03
2020-11-01,428.08
2020-12-01,431.98
2021-01-01,433.75
2021-02-01,432.31
2021-03-01,442.62
2021-04-01,459.87
2021-05-01,489.65
2021-06-01,500.74
2021-07-01,521.87
2021-08-01,532.3
2021-09-01,545.85
2021-10-01,557.69
2021-11-01,612.34
2021-12-01,685.8
2022-01-01,769.43
2022-02-01,816.08
2022-03-01,851.64
2022-04-01,889.18
2022-05-01,929.45
2022-06-01,989.67
2022-07-01,1013.05
2022-08-01,1076.97
2022-09-01,1106.87
2022-10-01,1121.04
2022-11-01,1151.02
2022-12-01,1186.14
2023-01-01,1242.86
2023-02-01,1262.64
2023-03-01,1257.0
2023-04-01,1275.31
2023-05-01,1313.23
2023-06-01,1384.08
2023-07-01,1550.8
2023-08-01,1648.5
2023-09-01,1690.89
2023-10-01,1740.59
2023-11-01,1790.67
2023-12-01,1849.01
2024-01-01,1975.33
2024-02-01,2007.98
2024-03-01,2078.88
2024-04-01,2105.54
2024-05-01,2164.39
2024-06-01,2183.1
2024-07-01,2224.35
2024-08-01,2295.27
2024-09-01,2329.2
2024-10-01,2359.61
2024-11-01,2394.82
2024-12-01,2393.91
2025-01-01,2439.29
2025-02-01,2455.16
2025-03-01,2523.18
2025-04-01,2617.92
2025-05-01,2665.27
2025-06-01,2705.62
2025-07-01,2788.74
2025-08-01,2870.9
2025-09-01,2939.87
