Tarih,TP_TUFE1YI_T94
2000-01-01,36.5887988827
2000-02-01,37.5966937513
2000-03-01,38.1477131987
2000-04-01,39.8672261475
2000-05-01,41.2129319336
2000-06-01,42.123913834
2000-07-01,43.8323510151
2000-08-01,44.463669779
2000-09-01,45.13375373
2000-10-01,45.8481407523
2000-11-01,46.2828646379
2000-12-01,47.2547632612
2001-01-01,48.0882147871
2001-02-01,50.840543082
2001-03-01,59.0975279669
2001-04-01,62.4950197354
2001-05-01,66.7979555205
2001-06-01,68.9604991808
2001-07-01,71.3777855002
2001-08-01,74.7282052556
2001-09-01,77.9484847396
2001-10-01,81.3985864051
2001-11-01,83.7577249436
2001-12-01,85.1588095686
2002-01-01,85.9036549522
2002-02-01,85.9064238942
2002-03-01,86.7731027235
2002-04-01,86.4823638191
2002-05-01,88.0025129478
2002-06-01,90.5305569451
2002-07-01,93.2468889947
2002-08-01,95.5174213909
2002-09-01,97.2147828042
2002-10-01,98.1008442271
2002-11-01,100.1913953968
2002-12-01,101.8195332615
2003-01-01,103.1153980925
2003-02-01,101.3282902576
2003-03-01,104.0396384835
2003-04-01,103.329478633
2003-05-01,101.377254271
2003-06-01,99.293525813
2003-07-01,97.5744367153
2003-08-01,96.9488656677
2003-09-01,96.5533639784
2003-10-01,96.8115491258
2003-11-01,98.8518652759
2003-12-01,100.7763336857
2004-01-01,102.9008228041
2004-02-01,102.6363741291
2004-03-01,102.7262064012
2004-04-01,103.4147757478
2004-05-01,106.6849401083
2004-06-01,110.4129874846
2004-07-01,109.9170015132
2004-08-01,112.5661372784
2004-09-01,112.4788559563
2004-10-01,115.1111645419
2004-11-01,115.7699900807
2004-12-01,116.190882722
2005-01-01,114.05
2005-02-01,112.6
2005-03-01,112.68
2005-04-01,118.06
2005-05-01,119.49
2005-06-01,117.01
2005-07-01,115.39
2005-08-01,117.07
2005-09-01,116.94
2005-10-01,119.5
2005-11-01,117.6
2005-12-01,117.16
2006-01-01,117.68
2006-02-01,116.41
2006-03-01,116.47
2006-04-01,118.82
2006-05-01,126.67
2006-06-01,141.45
2006-07-01,135.21
2006-08-01,130.4
2006-09-01,131.56
2006-10-01,132.79
2006-11-01,133.56
2006-12-01,136.55
2007-01-01,140.7
2007-02-01,132.74
2007-03-01,133.27
2007-04-01,131.69
2007-05-01,132.78
2007-06-01,130.68
2007-07-01,128.08
2007-08-01,128.76
2007-09-01,127.31
2007-10-01,125.42
2007-11-01,127.05
2007-12-01,125.37
2008-01-01,126.91
2008-02-01,126.15
2008-03-01,132.32
2008-04-01,141.63
2008-05-01,139.66
2008-06-01,140.74
2008-07-01,141.44
2008-08-01,138.48
2008-09-01,137.64
2008-10-01,149.18
2008-11-01,149.86
2008-12-01,150.05
2009-01-01,151.22
2009-02-01,151.44
2009-03-01,148.95
2009-04-01,148.18
2009-05-01,144.54
2009-06-01,143.9
2009-07-01,141.81
2009-08-01,140.27
2009-09-01,140.14
2009-10-01,140.05
2009-11-01,138.84
2009-12-01,138.69
2010-01-01,135.34
2010-02-01,136.83
2010-03-01,137.19
2010-04-01,135.25
2010-05-01,134.65
2010-06-01,134.72
2010-07-01,134.32
2010-08-01,134.59
2010-09-01,134.07
2010-10-01,129.43
2010-11-01,130.69
2010-12-01,133.05
2011-01-01,135.28
2011-02-01,137.6
