Tarih,TP_TUFE1YI_T66
2000-01-01,24.2286345463
2000-02-01,24.5372338607
2000-03-01,25.1271609223
2000-04-01,25.6654155404
2000-05-01,25.7142172925
2000-06-01,26.1850106652
2000-07-01,26.4189720059
2000-08-01,26.5036573992
2000-09-01,26.729006666
2000-10-01,27.1151146454
2000-11-01,28.3968783095
2000-12-01,28.4284559138
2001-01-01,28.8935079039
2001-02-01,28.4385033333
2001-03-01,32.3053245103
2001-04-01,36.4218958302
2001-05-01,38.2390434211
2001-06-01,39.5193717396
2001-07-01,40.6891784431
2001-08-01,43.7995724633
2001-09-01,45.3210388507
2001-10-01,49.9256276911
2001-11-01,55.7244241109
2001-12-01,65.2996149319
2002-01-01,64.217364313
2002-02-01,65.1230674172
2002-03-01,65.7833264155
2002-04-01,83.7050521824
2002-05-01,84.5720009541
2002-06-01,86.3532649039
2002-07-01,87.9723347954
2002-08-01,87.9120502781
2002-09-01,88.4388221311
2002-10-01,89.3488312722
2002-11-01,89.9617238641
2002-12-01,90.8229312532
2003-01-01,92.3070786538
2003-02-01,91.5040747944
2003-03-01,92.7997007028
2003-04-01,96.7586495948
2003-05-01,97.107255024
2003-06-01,98.0551808645
2003-07-01,101.4109386569
2003-08-01,103.5677712711
2003-09-01,106.682217048
2003-10-01,106.9341844091
2003-11-01,106.3141870731
2003-12-01,106.558761907
2004-01-01,100.2731376531
2004-02-01,100.7774238048
2004-03-01,100.2226940496
2004-04-01,101.6419156755
2004-05-01,104.5476884634
2004-06-01,106.6377065272
2004-07-01,107.245948681
2004-08-01,112.6045157429
2004-09-01,107.2507173109
2004-10-01,109.7606326821
2004-11-01,109.6282265432
2004-12-01,109.5250302284
2005-01-01,111.53
2005-02-01,112.27
2005-03-01,113.13
2005-04-01,114.08
2005-05-01,118.98
2005-06-01,115.63
2005-07-01,119.41
2005-08-01,120.76
2005-09-01,115.67
2005-10-01,116.61
2005-11-01,117.14
2005-12-01,117.0
2006-01-01,116.6
2006-02-01,116.44
2006-03-01,117.47
2006-04-01,118.19
2006-05-01,121.38
2006-06-01,127.06
2006-07-01,132.7
2006-08-01,127.6
2006-09-01,127.36
2006-10-01,127.0
2006-11-01,127.07
2006-12-01,125.61
2007-01-01,127.25
2007-02-01,124.61
2007-03-01,125.07
2007-04-01,123.84
2007-05-01,122.7
2007-06-01,118.92
2007-07-01,117.1
2007-08-01,123.0
2007-09-01,120.51
2007-10-01,117.16
2007-11-01,116.14
2007-12-01,121.28
2008-01-01,125.44
2008-02-01,123.43
2008-03-01,131.27
2008-04-01,136.75
2008-05-01,133.69
2008-06-01,136.97
2008-07-01,137.5
2008-08-01,136.37
2008-09-01,147.07
2008-10-01,169.94
2008-11-01,175.4
2008-12-01,168.84
2009-01-01,178.0
2009-02-01,175.21
2009-03-01,175.52
2009-04-01,169.05
2009-05-01,167.64
2009-06-01,168.11
2009-07-01,164.55
2009-08-01,162.24
2009-09-01,163.33
2009-10-01,160.43
2009-11-01,161.28
2009-12-01,162.71
2010-01-01,162.16
2010-02-01,168.45
2010-03-01,166.24
2010-04-01,160.64
2010-05-01,164.56
2010-06-01,167.34
2010-07-01,166.52
2010-08-01,167.73
2010-09-01,165.94
2010-10-01,163.59
2010-11-01,162.96
2010-12-01,166.02
2011-01-01,170.38
2011-02-01,174.64
2011-03-01,172.4
2011-04-01,167.61
2011-05-01,174.12
2011-06-01,175.44
2011-07-01,184.67
2011-08-01,195.12
2011-09-01,195.9
2011-10-01,199.98
2011-11-01,196.08
2011-12-01,199.35
2012-01-01,197.45
2012-02-01,194.44
2012-03-01,195.23
2012-04-01,194.15
2012-05-01,196.96
2012-06-01,197.84
2012-07-01,196.11
2012-08-01,194.8
2012-09-01,195.27
2012-10-01,195.73
2012-11-01,194.99
2012-12-01,194.38
2013-01-01,193.64
2013-02-01,194.63
2013-03-01,195.97
2013-04-01,195.6
2013-05-01,197.37
2013-06-01,200.99
2013-07-01,204.42
2013-08-01,222.51
2013-09-01,225.28
2013-10-01,226.42
2013-11-01,228.62
2013-12-01,232.68
2014-01-01,258.51
2014-02-01,259.76
2014-03-01,261.31
2014-04-01,261.58
2014-05-01,263.05
2014-06-01,265.52
2014-07-01,265.04
2014-08-01,268.15
2014-09-01,273.2
2014-10-01,279.41
2014-11-01,282.56
2014-12-01,281.58
2015-01-01,284.17
2015-02-01,279.73
2015-03-01,300.93
2015-04-01,303.52
2015-05-01,308.78
2015-06-01,312.29
2015-07-01,309.79
2015-08-01,353.7
2015-09-01,368.53
2015-10-01,363.3
2015-11-01,363.87
2015-12-01,365.22
2016-01-01,387.58
2016-02-01,389.19
2016-03-01,378.38
2016-04-01,381.92
2016-05-01,391.32
2016-06-01,389.58
2016-07-01,393.75
2016-08-01,388.28
2016-09-01,401.33
2016-10-01,407.74
2016-11-01,418.29
2016-12-01,419.93
2017-01-01,449.13
2017-02-01,438.96
2017-03-01,434.02
2017-04-01,440.25
2017-05-01,436.12
2017-06-01,441.22
2017-07-01,450.99
2017-08-01,457.16
2017-09-01,457.54
2017-10-01,469.94
2017-11-01,553.68
2017-12-01,559.25
2018-01-01,599.31
2018-02-01,603.34
2018-03-01,622.13
2018-04-01,635.06
2018-05-01,679.55
2018-06-01,678.82
2018-07-01,691.6
2018-08-01,785.83
2018-09-01,874.82
2018-10-01,859.2
2018-11-01,835.91
2018-12-01,829.88
2019-01-01,854.54
2019-02-01,832.33
2019-03-01,848.17
2019-04-01,873.87
2019-05-01,883.73
2019-06-01,849.51
2019-07-01,832.43
2019-08-01,831.46
2019-09-01,829.2
2019-10-01,830.15
2019-11-01,834.58
2019-12-01,843.88
2020-01-01,861.34
2020-02-01,860.48
2020-03-01,868.59
2020-04-01,898.76
2020-05-01,903.87
2020-06-01,900.64
2020-07-01,912.17
2020-08-01,937.42
2020-09-01,965.51
2020-10-01,983.62
2020-11-01,997.94
2020-12-01,981.51
2021-01-01,957.28
2021-02-01,957.47
2021-03-01,1017.23
2021-04-01,1075.17
2021-05-01,1108.02
2021-06-01,1137.22
2021-07-01,1146.09
2021-08-01,1140.86
2021-09-01,1141.54
2021-10-01,1240.45
2021-11-01,1494.03
2021-12-01,1875.42
2022-01-01,1989.98
2022-02-01,2080.34
2022-03-01,2235.74
2022-04-01,2361.63
2022-05-01,2592.54
2022-06-01,2803.0
2022-07-01,2805.82
2022-08-01,2923.43
2022-09-01,3073.42
2022-10-01,3124.44
2022-11-01,3237.55
2022-12-01,3289.37
2023-01-01,3307.56
2023-02-01,3288.47
2023-03-01,3357.0
2023-04-01,3403.35
2023-05-01,3490.73
2023-06-01,3838.93
2023-07-01,4310.9
2023-08-01,4386.44
2023-09-01,4425.73
2023-10-01,4454.39
2023-11-01,4560.76
2023-12-01,4597.29
