Tarih,TP_TUFE1YI_T11
2000-01-01,29.0420745794
2000-02-01,29.3164338748
2000-03-01,31.3755575448
2000-04-01,32.4029759478
2000-05-01,35.4552231089
2000-06-01,35.4152123783
2000-07-01,35.692429583
2000-08-01,37.1013788812
2000-09-01,38.1988160627
2000-10-01,39.4491513932
2000-11-01,39.0047464928
2000-12-01,39.2962532442
2001-01-01,39.1047733193
2001-02-01,44.5719538616
2001-03-01,50.9708128444
2001-04-01,62.4195976078
2001-05-01,61.2964392423
2001-06-01,70.6789555624
2001-07-01,73.1653366767
2001-08-01,73.508285796
2001-09-01,78.2781364625
2001-10-01,83.8924993351
2001-11-01,81.7562121133
2001-12-01,79.5870589342
2002-01-01,77.9780559831
2002-02-01,76.0818331448
2002-03-01,78.4224608835
2002-04-01,76.569106685
2002-05-01,85.9187570478
2002-06-01,91.3130609022
2002-07-01,97.6962013838
2002-08-01,96.8359706764
2002-09-01,98.0734454149
2002-10-01,98.8950943464
2002-11-01,97.2332200728
2002-12-01,96.2186622618
2003-01-01,99.5824215395
2003-02-01,95.9616802113
2003-03-01,102.8019949199
2003-04-01,97.3068787884
2003-05-01,95.1878789883
2003-06-01,92.4815590112
2003-07-01,94.9563785737
2003-08-01,100.1453853906
2003-09-01,106.4257082194
2003-10-01,101.5558832112
2003-11-01,105.0856917873
2003-12-01,108.5085393586
2004-01-01,115.3839437336
2004-02-01,119.1010958701
2004-03-01,127.5359065424
2004-04-01,136.8083545579
2004-05-01,135.6025908671
2004-06-01,136.0064628655
2004-07-01,137.1002538776
2004-08-01,143.0228329265
2004-09-01,142.2102636167
2004-10-01,142.9472730178
2004-11-01,146.8025138522
2004-12-01,141.2418822252
2005-01-01,135.7
2005-02-01,136.42
2005-03-01,127.54
2005-04-01,134.07
2005-05-01,136.43
2005-06-01,149.03
2005-07-01,147.6
2005-08-01,146.53
2005-09-01,149.87
2005-10-01,151.15
2005-11-01,153.95
2005-12-01,160.26
2006-01-01,163.49
2006-02-01,170.36
2006-03-01,173.69
2006-04-01,194.18
2006-05-01,208.79
2006-06-01,198.81
2006-07-01,208.31
2006-08-01,207.99
2006-09-01,202.76
2006-10-01,202.15
2006-11-01,211.3
2006-12-01,215.71
2007-01-01,207.82
2007-02-01,215.74
2007-03-01,203.55
2007-04-01,222.0
2007-05-01,216.54
2007-06-01,215.66
2007-07-01,212.27
2007-08-01,216.81
2007-09-01,206.03
2007-10-01,213.6
2007-11-01,216.29
2007-12-01,213.98
2008-01-01,228.19
2008-02-01,239.84
2008-03-01,270.36
2008-04-01,262.86
2008-05-01,256.92
2008-06-01,255.6
2008-07-01,260.75
2008-08-01,258.67
2008-09-01,261.98
2008-10-01,259.06
2008-11-01,264.13
2008-12-01,251.5
2009-01-01,266.38
2009-02-01,300.46
2009-03-01,313.09
2009-04-01,300.05
2009-05-01,292.87
2009-06-01,293.1
2009-07-01,285.92
2009-08-01,350.13
2009-09-01,363.74
2009-10-01,364.66
2009-11-01,371.6
2009-12-01,389.62
2010-01-01,384.27
2010-02-01,375.82
2010-03-01,403.61
2010-04-01,415.74
2010-05-01,460.1
2010-06-01,460.03
2010-07-01,462.52
2010-08-01,468.96
2010-09-01,485.37
2010-10-01,490.18
2010-11-01,518.7
2010-12-01,563.26
2011-01-01,565.61
2011-02-01,544.2
2011-03-01,601.38
2011-04-01,611.38
2011-05-01,603.8
2011-06-01,612.4
2011-07-01,655.74
2011-08-01,716.35
2011-09-01,722.21
2011-10-01,673.28
2011-11-01,681.8
2011-12-01,678.94
2012-01-01,675.68
2012-02-01,671.23
2012-03-01,684.36
2012-04-01,663.38
2012-05-01,649.81
2012-06-01,637.52
2012-07-01,637.11
2012-08-01,656.26
2012-09-01,670.99
2012-10-01,676.94
2012-11-01,675.81
2012-12-01,667.73
2013-01-01,652.73
2013-02-01,651.74
2013-03-01,650.03
2013-04-01,608.4
2013-05-01,601.14
2013-06-01,587.59
2013-07-01,588.94
2013-08-01,597.18
2013-09-01,617.44
2013-10-01,611.35
2013-11-01,606.97
2013-12-01,605.27
2014-01-01,654.41
2014-02-01,661.76
2014-03-01,673.69
2014-04-01,643.01
2014-05-01,629.51
2014-06-01,634.59
2014-07-01,647.81
2014-08-01,655.04
2014-09-01,652.33
2014-10-01,651.52
2014-11-01,627.06
2014-12-01,629.7
2015-01-01,645.67
2015-02-01,691.12
2015-03-01,712.71
2015-04-01,729.17
2015-05-01,733.55
2015-06-01,731.57
2015-07-01,699.57
2015-08-01,716.77
2015-09-01,748.88
2015-10-01,741.26
2015-11-01,714.01
2015-12-01,695.71
2016-01-01,725.7
2016-02-01,736.89
2016-03-01,763.34
2016-04-01,757.44
2016-05-01,783.21
2016-06-01,797.55
2016-07-01,836.96
2016-08-01,844.9
2016-09-01,843.06
