Tarih,TP_TUFE1YI_T71
2000-01-01,36.8964258866
2000-02-01,40.1368246051
2000-03-01,41.0847977352
2000-04-01,41.8062112494
2000-05-01,43.0761375181
2000-06-01,42.9390093294
2000-07-01,43.7260058903
2000-08-01,44.5368508318
2000-09-01,45.6875351974
2000-10-01,46.4208729018
2000-11-01,46.4298160446
2000-12-01,46.4298160446
2001-01-01,45.7918718626
2001-02-01,47.4672206021
2001-03-01,62.6526769701
2001-04-01,76.0405616478
2001-05-01,70.5047562934
2001-06-01,77.194227061
2001-07-01,84.3159497275
2001-08-01,91.2379422061
2001-09-01,92.7612575191
2001-10-01,100.5268864626
2001-11-01,92.060711338
2001-12-01,90.9457995434
2002-01-01,78.7652391352
2002-02-01,78.7205234215
2002-03-01,79.474728459
2002-04-01,76.5473397363
2002-05-01,82.0891071859
2002-06-01,90.1230304116
2002-07-01,94.4246820682
2002-08-01,98.9767417215
2002-09-01,97.7247017383
2002-10-01,95.906262715
2002-11-01,92.79703009
2002-12-01,96.2997609955
2003-01-01,96.2997609955
2003-02-01,96.3994482172
2003-03-01,96.1986533218
2003-04-01,100.2827983497
2003-05-01,103.729733751
2003-06-01,103.2530587082
2003-07-01,98.1631663467
2003-08-01,100.0935161647
2003-09-01,98.6058527979
2003-10-01,100.0194739035
2003-11-01,104.1809565108
2003-12-01,102.7735809325
2004-01-01,97.7381391273
2004-02-01,99.5665024373
2004-03-01,104.9231621618
2004-04-01,106.8289219044
2004-05-01,114.3938659352
2004-06-01,119.2863500138
2004-07-01,126.8446885316
2004-08-01,128.48227884
2004-09-01,121.5130595489
2004-10-01,130.4254491625
2004-11-01,126.8093812539
2004-12-01,116.3612231899
2005-01-01,128.1
2005-02-01,130.05
2005-03-01,131.31
2005-04-01,130.21
2005-05-01,132.89
2005-06-01,132.42
2005-07-01,133.99
2005-08-01,135.14
2005-09-01,138.01
2005-10-01,138.16
2005-11-01,139.9
2005-12-01,144.29
2006-01-01,141.79
2006-02-01,143.03
2006-03-01,141.88
2006-04-01,146.26
2006-05-01,149.01
2006-06-01,152.55
2006-07-01,151.41
2006-08-01,155.78
2006-09-01,154.73
2006-10-01,156.74
2006-11-01,158.12
2006-12-01,157.9
2007-01-01,162.97
2007-02-01,160.98
2007-03-01,159.88
2007-04-01,158.7
2007-05-01,163.33
2007-06-01,164.8
2007-07-01,163.23
2007-08-01,166.7
2007-09-01,166.63
2007-10-01,170.82
2007-11-01,171.98
2007-12-01,175.83
2008-01-01,176.7
2008-02-01,178.87
2008-03-01,185.16
2008-04-01,187.17
2008-05-01,187.32
2008-06-01,191.37
2008-07-01,193.5
2008-08-01,193.03
2008-09-01,197.69
2008-10-01,207.51
2008-11-01,208.7
2008-12-01,213.6
2009-01-01,214.78
2009-02-01,215.52
