Tarih,TP_TUFE1YI_T103
2000-01-01,34.7451869013
2000-02-01,36.5491736367
2000-03-01,40.068289025
2000-04-01,40.1822956216
2000-05-01,40.0733187278
2000-06-01,40.0733187278
2000-07-01,40.7288566586
2000-08-01,40.7288566586
2000-09-01,41.8286850029
2000-10-01,44.5715495933
2000-11-01,44.5782558636
2000-12-01,44.5782558636
2001-01-01,45.7233515331
2001-02-01,46.336975274
2001-03-01,48.5550742061
2001-04-01,68.1558259946
2001-05-01,73.1436145987
2001-06-01,76.45818874
2001-07-01,80.0359839941
2001-08-01,84.2927891255
2001-09-01,85.8972643168
2001-10-01,90.0635347979
2001-11-01,100.8455410207
2001-12-01,100.2201813067
2002-01-01,80.2975285394
2002-02-01,80.6613437082
2002-03-01,80.8524724144
2002-04-01,80.461832164
2002-05-01,76.9645121546
2002-06-01,81.8500301352
2002-07-01,83.7948485489
2002-08-01,83.736168683
2002-09-01,93.4149934263
2002-10-01,93.3680495336
2002-11-01,93.3613432632
2002-12-01,92.974056148
2003-01-01,93.5642079425
2003-02-01,97.2886416275
2003-03-01,98.4137917302
2003-04-01,98.219761688
2003-05-01,97.5068568593
2003-06-01,98.1287576089
2003-07-01,99.9545609362
2003-08-01,100.4572584145
2003-09-01,100.5077690309
2003-10-01,104.8000174978
2003-11-01,106.380941812
2003-12-01,104.7774348516
2004-01-01,101.8315305114
2004-02-01,103.2774943274
2004-03-01,110.179793844
2004-04-01,111.1908075737
2004-05-01,113.8158403119
2004-06-01,114.4172752504
2004-07-01,117.2632277279
2004-08-01,114.8895312404
2004-09-01,115.6087157473
2004-10-01,117.5267416243
2004-11-01,122.0329381928
2004-12-01,125.0576309557
2005-01-01,124.83
2005-02-01,123.94
2005-03-01,125.52
2005-04-01,125.56
2005-05-01,124.2
2005-06-01,126.7
2005-07-01,123.78
2005-08-01,127.05
2005-09-01,126.31
2005-10-01,124.82
2005-11-01,126.78
2005-12-01,126.59
2006-01-01,126.43
2006-02-01,128.99
2006-03-01,129.71
2006-04-01,130.33
2006-05-01,133.75
2006-06-01,140.25
2006-07-01,140.97
2006-08-01,140.96
2006-09-01,140.91
2006-10-01,140.81
2006-11-01,141.01
2006-12-01,143.75
2007-01-01,135.41
2007-02-01,135.38
2007-03-01,135.44
2007-04-01,135.05
2007-05-01,135.09
2007-06-01,143.5
2007-07-01,143.49
2007-08-01,145.56
2007-09-01,143.51
2007-10-01,143.93
2007-11-01,143.94
2007-12-01,143.89
2008-01-01,144.99
2008-02-01,144.91
2008-03-01,145.89
2008-04-01,161.05
2008-05-01,161.13
2008-06-01,160.51
2008-07-01,164.68
2008-08-01,159.43
2008-09-01,159.71
2008-10-01,165.36
2008-11-01,175.63
2008-12-01,175.66
2009-01-01,175.17
2009-02-01,172.55
2009-03-01,169.03
2009-04-01,169.04
2009-05-01,168.98
2009-06-01,168.59
2009-07-01,170.21
2009-08-01,168.03
2009-09-01,170.56
2009-10-01,167.92
2009-11-01,167.3
2009-12-01,167.68
2010-01-01,167.08
2010-02-01,167.96
2010-03-01,170.07
2010-04-01,169.61
2010-05-01,167.3
2010-06-01,166.77
2010-07-01,167.0
2010-08-01,167.07
2010-09-01,167.66
2010-10-01,169.91
2010-11-01,171.29
2010-12-01,171.36
2011-01-01,171.6
2011-02-01,171.73
2011-03-01,172.52
2011-04-01,172.77
2011-05-01,176.2
2011-06-01,176.65
2011-07-01,177.91
2011-08-01,182.13
2011-09-01,185.5
2011-10-01,187.0
2011-11-01,187.75
2011-12-01,189.05
2012-01-01,192.18
2012-02-01,189.57
2012-03-01,201.11
2012-04-01,201.4
2012-05-01,195.89
2012-06-01,196.76
2012-07-01,197.17
2012-08-01,198.12
2012-09-01,198.77
2012-10-01,198.74
2012-11-01,198.89
2012-12-01,198.45
2013-01-01,198.3
2013-02-01,199.22
2013-03-01,200.77
2013-04-01,200.34
2013-05-01,201.31
2013-06-01,203.63
2013-07-01,205.77
2013-08-01,206.34
2013-09-01,211.91
2013-10-01,211.05
2013-11-01,211.9
2013-12-01,212.97
