Tarih,TP_TUFE1YI_T56
2000-01-01,35.4729973104
2000-02-01,36.0765926305
2000-03-01,36.6009928201
2000-04-01,36.9563007036
2000-05-01,38.8248777055
2000-06-01,39.7666576377
2000-07-01,40.0812977514
2000-08-01,40.7961943363
2000-09-01,42.4293263551
2000-10-01,43.7071504904
2000-11-01,44.4092046217
2000-12-01,44.97641299
2001-01-01,45.7298369357
2001-02-01,47.5941331197
2001-03-01,51.5774341512
2001-04-01,63.7820459091
2001-05-01,69.4755336811
2001-06-01,71.2221073736
2001-07-01,73.7285262387
2001-08-01,78.1869980541
2001-09-01,81.6587413497
2001-10-01,86.0273159898
2001-11-01,88.8505153775
2001-12-01,92.1767108654
2002-01-01,92.4720872986
2002-02-01,93.6921203927
2002-03-01,94.1908356749
2002-04-01,95.2803038238
2002-05-01,95.3466565008
2002-06-01,97.9087259982
2002-07-01,99.5290155634
2002-08-01,101.1578667644
2002-09-01,100.3594942309
2002-10-01,99.6381764192
2002-11-01,100.2952819628
2002-12-01,100.4793571314
2003-01-01,102.457094989
2003-02-01,101.6115593609
2003-03-01,102.9988946102
2003-04-01,100.7735400417
2003-05-01,100.1556521038
2003-06-01,99.1447040236
2003-07-01,98.8273829259
2003-08-01,98.0226130548
2003-09-01,99.1276548273
2003-10-01,98.492936797
2003-11-01,99.0962982024
2003-12-01,99.2916690627
2004-01-01,99.8760961513
2004-02-01,100.5885245059
2004-03-01,97.7782305357
2004-04-01,98.1097775508
2004-05-01,98.474121038
2004-06-01,98.7465901587
2004-07-01,100.1101898076
2004-08-01,100.5496354409
2004-09-01,102.4489421986
2004-10-01,105.5350721543
2004-11-01,105.957509465
2004-12-01,104.9188230617
2005-01-01,104.82
2005-02-01,104.5
2005-03-01,106.24
2005-04-01,104.77
2005-05-01,105.29
2005-06-01,104.29
2005-07-01,93.43
2005-08-01,98.03
2005-09-01,99.24
2005-10-01,99.1
2005-11-01,96.66
2005-12-01,95.9
2006-01-01,93.02
2006-02-01,91.74
2006-03-01,93.03
2006-04-01,92.16
2006-05-01,90.97
2006-06-01,88.47
2006-07-01,90.98
2006-08-01,95.52
2006-09-01,95.46
2006-10-01,95.05
2006-11-01,93.62
2006-12-01,90.59
2007-01-01,90.85
2007-02-01,91.35
2007-03-01,92.95
2007-04-01,93.21
2007-05-01,93.79
2007-06-01,94.74
2007-07-01,96.68
2007-08-01,97.03
2007-09-01,97.66
2007-10-01,97.38
2007-11-01,95.48
2007-12-01,96.06
2008-01-01,96.3
2008-02-01,98.15
2008-03-01,100.88
2008-04-01,102.76
2008-05-01,102.72
2008-06-01,104.47
2008-07-01,106.98
2008-08-01,109.7
2008-09-01,110.85
2008-10-01,111.42
2008-11-01,107.87
2008-12-01,107.94
2009-01-01,114.23
2009-02-01,113.51
2009-03-01,114.26
2009-04-01,112.97
2009-05-01,108.77
2009-06-01,101.35
2009-07-01,101.07
2009-08-01,101.64
2009-09-01,102.42
2009-10-01,103.49
2009-11-01,103.5
2009-12-01,103.61
2010-01-01,103.62
2010-02-01,102.79
2010-03-01,103.11
2010-04-01,101.57
2010-05-01,101.11
2010-06-01,97.9
2010-07-01,98.12
2010-08-01,97.68
2010-09-01,98.1
