Tarih,TP_TUFE1YI_T22
2000-01-01,25.5321759706
2000-02-01,26.8930279894
2000-03-01,27.5194519345
2000-04-01,27.3994473473
2000-05-01,27.5230520721
2000-06-01,27.1114363381
2000-07-01,27.6430566593
2000-08-01,28.6654957422
2000-09-01,30.3239591372
2000-10-01,30.7463752841
2000-11-01,31.9944229909
2000-12-01,31.393200009
2001-01-01,32.4132390002
2001-02-01,33.8532940464
2001-03-01,35.7721673956
2001-04-01,39.1346959287
2001-05-01,41.9284027185
2001-06-01,43.8220751044
2001-07-01,45.1025240497
2001-08-01,48.3930498305
2001-09-01,57.0861821266
2001-10-01,66.2893339182
2001-11-01,67.2253696983
2001-12-01,68.792629607
2002-01-01,70.170282268
2002-02-01,72.1683586447
2002-03-01,71.9283494703
2002-04-01,73.2544001588
2002-05-01,72.2799629108
2002-06-01,71.4279303417
2002-07-01,72.2787628649
2002-08-01,81.4447132345
2002-09-01,82.9507708038
2002-10-01,86.0072876395
2002-11-01,87.8229570437
2002-12-01,89.6314261727
2003-01-01,95.48404989
2003-02-01,96.6585756261
2003-03-01,98.4094878436
2003-04-01,98.7958164446
2003-05-01,97.5342500117
2003-06-01,96.4892430615
2003-07-01,100.2609798362
2003-08-01,101.0344227941
2003-09-01,101.4998259149
2003-10-01,101.8598802028
2003-11-01,104.0227946769
2003-12-01,107.9506736969
2004-01-01,107.5479656159
2004-02-01,106.7362185712
2004-03-01,105.9561857092
2004-04-01,104.6516759176
2004-05-01,105.1588374297
2004-06-01,104.3603740433
2004-07-01,101.2900424375
2004-08-01,99.7066148227
2004-09-01,101.5747648031
2004-10-01,101.4151670724
2004-11-01,101.9136101326
2004-12-01,101.5851117913
2005-01-01,101.62
2005-02-01,99.13
2005-03-01,99.16
2005-04-01,97.46
2005-05-01,97.05
2005-06-01,96.9
2005-07-01,96.05
2005-08-01,95.52
2005-09-01,95.65
2005-10-01,96.96
2005-11-01,97.25
2005-12-01,98.45
2006-01-01,98.68
2006-02-01,101.06
2006-03-01,99.46
2006-04-01,99.0
2006-05-01,97.63
2006-06-01,98.22
2006-07-01,102.13
2006-08-01,102.22
2006-09-01,104.41
2006-10-01,106.58
2006-11-01,108.2
2006-12-01,108.06
2007-01-01,108.98
2007-02-01,113.35
2007-03-01,113.88
2007-04-01,113.64
2007-05-01,114.28
2007-06-01,115.0
2007-07-01,118.77
2007-08-01,120.39
2007-09-01,124.43
2007-10-01,129.08
2007-11-01,129.95
2007-12-01,130.51
2008-01-01,131.49
2008-02-01,137.52
2008-03-01,147.48
2008-04-01,150.42
2008-05-01,150.45
2008-06-01,148.9
2008-07-01,146.55
2008-08-01,145.36
2008-09-01,144.92
2008-10-01,145.36
2008-11-01,143.07
2008-12-01,141.01
2009-01-01,140.48
2009-02-01,141.13
2009-03-01,141.22
2009-04-01,137.22
2009-05-01,134.53
2009-06-01,132.93
2009-07-01,131.49
2009-08-01,131.18
2009-09-01,133.98
2009-10-01,137.48
2009-11-01,137.38
2009-12-01,137.62
2010-01-01,137.86
2010-02-01,139.17
2010-03-01,139.9
2010-04-01,139.67
2010-05-01,138.72
2010-06-01,139.47
2010-07-01,143.25
2010-08-01,147.7
2010-09-01,156.68
2010-10-01,159.06
2010-11-01,157.77
2010-12-01,161.43
2011-01-01,167.05
2011-02-01,169.86
2011-03-01,169.91
2011-04-01,169.77
2011-05-01,168.13
2011-06-01,168.14
2011-07-01,169.13
2011-08-01,168.69
