Tarih,TP_TUFE1YI_T99
2000-01-01,27.4219427288
2000-02-01,27.9582467053
2000-03-01,28.8467503082
2000-04-01,29.4326824139
2000-05-01,30.521299441
2000-06-01,30.9679526035
2000-07-01,31.8036262625
2000-08-01,32.02615239
2000-09-01,32.6873271432
2000-10-01,33.1563930093
2000-11-01,33.7375223928
2000-12-01,34.1905791849
2001-01-01,34.822937605
2001-02-01,35.2503798789
2001-03-01,39.9522448911
2001-04-01,44.6477062738
2001-05-01,47.38845973
2001-06-01,51.0833539922
2001-07-01,52.7531004028
2001-08-01,55.7163799866
2001-09-01,59.5393468402
2001-10-01,63.2614565282
2001-11-01,64.3164544999
2001-12-01,66.6986047002
2002-01-01,70.3646826294
2002-02-01,70.489553406
2002-03-01,71.7446648019
2002-04-01,72.6699892748
2002-05-01,74.4662073694
2002-06-01,75.9886702998
2002-07-01,82.8869802548
2002-08-01,84.8689036069
2002-09-01,86.8412215146
2002-10-01,88.3844962411
2002-11-01,88.7511040341
2002-12-01,90.7714491636
2003-01-01,95.164339049
2003-02-01,95.9575737576
2003-03-01,98.3566247936
2003-04-01,99.0861393065
2003-05-01,99.6047424466
2003-06-01,101.481800936
2003-07-01,102.47365733
2003-08-01,102.094634243
2003-09-01,101.0039426805
2003-10-01,100.505498403
2003-11-01,101.9231085187
2003-12-01,102.347938535
2004-01-01,102.4095434867
2004-02-01,103.8579831663
2004-03-01,104.9242907231
2004-04-01,107.3575859956
2004-05-01,110.3079066139
2004-06-01,111.2984007721
2004-07-01,111.4558384644
2004-08-01,112.9092320248
2004-09-01,114.7219303982
2004-10-01,116.8314363237
2004-11-01,116.7690772909
2004-12-01,119.6117568412
2005-01-01,120.09
2005-02-01,121.0
2005-03-01,121.04
2005-04-01,121.74
2005-05-01,121.01
2005-06-01,121.11
2005-07-01,120.52
2005-08-01,120.5
2005-09-01,120.39
2005-10-01,121.54
2005-11-01,122.19
2005-12-01,123.44
2006-01-01,124.56
2006-02-01,124.21
2006-03-01,124.69
2006-04-01,124.37
2006-05-01,126.0
2006-06-01,130.25
2006-07-01,130.75
2006-08-01,132.23
2006-09-01,133.04
2006-10-01,133.99
2006-11-01,134.31
2006-12-01,135.44
2007-01-01,135.75
2007-02-01,136.6
2007-03-01,139.14
2007-04-01,139.1
2007-05-01,136.21
2007-06-01,134.72
2007-07-01,134.25
2007-08-01,134.4
2007-09-01,133.86
2007-10-01,132.93
2007-11-01,133.0
2007-12-01,132.78
2008-01-01,133.89
2008-02-01,137.2
2008-03-01,138.56
2008-04-01,149.89
2008-05-01,150.23
2008-06-01,150.43
2008-07-01,155.24
2008-08-01,152.57
2008-09-01,153.69
2008-10-01,157.56
2008-11-01,161.98
2008-12-01,161.92
2009-01-01,164.06
2009-02-01,161.65
2009-03-01,163.39
2009-04-01,162.48
2009-05-01,161.55
2009-06-01,161.26
2009-07-01,161.16
2009-08-01,159.97
2009-09-01,160.94
2009-10-01,161.09
2009-11-01,162.46
2009-12-01,162.81
2010-01-01,162.28
2010-02-01,162.31
2010-03-01,162.46
2010-04-01,161.78
2010-05-01,160.55
2010-06-01,161.05
2010-07-01,161.14
2010-08-01,160.82
2010-09-01,160.43
2010-10-01,160.12
2010-11-01,159.83
2010-12-01,160.41
2011-01-01,163.49
2011-02-01,165.96
2011-03-01,169.4
2011-04-01,166.46
2011-05-01,167.6
2011-06-01,169.35
2011-07-01,171.78
2011-08-01,175.32
2011-09-01,177.85
2011-10-01,178.9
2011-11-01,178.52
2011-12-01,177.9
2012-01-01,180.32
2012-02-01,179.11
2012-03-01,181.12
2012-04-01,180.95
2012-05-01,179.76
2012-06-01,179.16
2012-07-01,179.07
2012-08-01,178.69
2012-09-01,180.61
2012-10-01,181.46
2012-11-01,180.49
2012-12-01,181.6
2013-01-01,183.22
2013-02-01,184.97
2013-03-01,184.74
2013-04-01,184.77
2013-05-01,185.41
2013-06-01,187.66
2013-07-01,189.35
2013-08-01,190.59
2013-09-01,193.91
2013-10-01,191.48
2013-11-01,191.78
2013-12-01,192.8
2014-01-01,200.6
2014-02-01,202.81
2014-03-01,204.5
2014-04-01,202.25
2014-05-01,199.93
2014-06-01,201.17
2014-07-01,202.01
2014-08-01,203.44
2014-09-01,203.05
2014-10-01,206.08
2014-11-01,204.48
2014-12-01,205.49
2015-01-01,204.48
2015-02-01,208.27
2015-03-01,209.43
2015-04-01,212.08
2015-05-01,215.87
2015-06-01,218.31
2015-07-01,219.07
2015-08-01,225.45
2015-09-01,231.76
2015-10-01,230.35
2015-11-01,226.75
2015-12-01,228.27
2016-01-01,233.53
2016-02-01,233.43
2016-03-01,233.35
2016-04-01,233.55
2016-05-01,236.49
2016-06-01,236.84
2016-07-01,239.27
2016-08-01,240.02
2016-09-01,241.08
2016-10-01,242.99
2016-11-01,247.62
2016-12-01,252.23
2017-01-01,260.07
2017-02-01,263.61
2017-03-01,265.73
2017-04-01,267.01
2017-05-01,268.88
2017-06-01,269.9
2017-07-01,275.66
2017-08-01,275.92
2017-09-01,278.89
2017-10-01,284.94
2017-11-01,291.56
2017-12-01,293.74
2018-01-01,299.27
2018-02-01,302.6
2018-03-01,306.54
2018-04-01,312.35
2018-05-01,320.85
2018-06-01,328.28
2018-07-01,338.42
2018-08-01,359.95
2018-09-01,380.84
2018-10-01,383.95
2018-11-01,371.32
2018-12-01,370.77
2019-01-01,381.81
2019-02-01,381.69
2019-03-01,386.73
2019-04-01,391.81
2019-05-01,399.19
2019-06-01,399.28
2019-07-01,395.18
2019-08-01,393.12
2019-09-01,395.96
2019-10-01,399.86
2019-11-01,398.95
2019-12-01,399.74
2020-01-01,407.9
2020-02-01,410.74
2020-03-01,421.12
2020-04-01,431.26
2020-05-01,437.16
2020-06-01,442.55
2020-07-01,447.88
2020-08-01,465.14
2020-09-01,476.43
2020-10-01,489.7
2020-11-01,500.14
2020-12-01,505.58
2021-01-01,515.79
2021-02-01,514.85
2021-03-01,526.25
2021-04-01,539.87
2021-05-01,552.91
2021-06-01,566.53
2021-07-01,568.87
2021-08-01,572.13
2021-09-01,579.45
2021-10-01,602.76
2021-11-01,647.61
2021-12-01,737.28
2022-01-01,816.45
2022-02-01,845.24
2022-03-01,879.21
2022-04-01,902.82
2022-05-01,945.82
2022-06-01,1006.95
2022-07-01,1045.22
2022-08-01,1080.3
2022-09-01,1103.61
2022-10-01,1148.3
2022-11-01,1180.23
2022-12-01,1204.94
2023-01-01,1305.39
2023-02-01,1333.49
2023-03-01,1357.76
2023-04-01,1395.43
2023-05-01,1424.63
2023-06-01,1526.03
2023-07-01,1693.95
2023-08-01,1762.8
2023-09-01,1825.57
2023-10-01,1869.2
2023-11-01,1925.23
2023-12-01,1968.58
2024-01-01,2151.06
2024-02-01,2212.02
2024-03-01,2274.78
2024-04-01,2309.67
2024-05-01,2356.09
2024-06-01,2393.21
2024-07-01,2436.29
2024-08-01,2525.85
2024-09-01,2558.99
2024-10-01,2572.66
2024-11-01,2592.48
2024-12-01,2626.84
2025-01-01,2711.42
2025-02-01,2808.87
2025-03-01,2880.53
2025-04-01,2997.5
2025-05-01,3068.3
2025-06-01,3133.65
2025-07-01,3218.0
2025-08-01,3259.16
2025-09-01,3319.76
