Tarih,TP_TUFE1YI_T21
2000-01-01,34.5572106745
2000-02-01,35.4649261182
2000-03-01,37.0100342244
2000-04-01,38.3175428337
2000-05-01,39.0659101116
2000-06-01,41.5386521822
2000-07-01,42.5431147264
2000-08-01,43.5490000221
2000-09-01,44.2788715309
2000-10-01,46.8782384831
2000-11-01,49.0365524768
2000-12-01,49.6554493702
2001-01-01,50.9672262339
2001-02-01,51.5590908492
2001-03-01,52.8395671803
2001-04-01,53.780005908
2001-05-01,54.4202440735
2001-06-01,55.2454399314
2001-07-01,56.45620144
2001-08-01,56.7848570317
2001-09-01,59.4084107591
2001-10-01,64.8276711428
2001-11-01,69.158526645
2001-12-01,72.1278089818
2002-01-01,74.1253520583
2002-02-01,76.1413909042
2002-03-01,77.1415851939
2002-04-01,80.7240734182
2002-05-01,84.1714002519
2002-06-01,84.9524908139
2002-07-01,87.0937317899
2002-08-01,87.7126286833
2002-09-01,86.8305227662
2002-10-01,89.8510241563
2002-11-01,91.9751921145
2002-12-01,92.4148223215
2003-01-01,95.0141892737
2003-02-01,97.0093303164
2003-03-01,97.5799618683
2003-04-01,99.4177961342
2003-05-01,100.0638225872
2003-06-01,100.3796616168
2003-07-01,100.858143451
2003-08-01,99.9083333088
2003-09-01,100.446810551
2003-10-01,102.2776439836
2003-11-01,103.4138251208
2003-12-01,103.6304817877
2004-01-01,103.1832084771
2004-02-01,104.0642903772
2004-03-01,104.479543423
2004-04-01,104.686702205
2004-05-01,104.8078741093
2004-06-01,106.2582630455
2004-07-01,107.1697532797
2004-08-01,108.531156552
2004-09-01,109.4373761768
2004-10-01,113.1325118151
2004-11-01,113.9748173098
2004-12-01,115.2808431158
2005-01-01,116.33
2005-02-01,117.36
2005-03-01,117.13
2005-04-01,116.55
2005-05-01,116.16
2005-06-01,115.08
2005-07-01,117.28
2005-08-01,117.12
2005-09-01,118.43
2005-10-01,118.13
2005-11-01,118.37
2005-12-01,116.22
2006-01-01,116.29
2006-02-01,115.92
2006-03-01,115.55
2006-04-01,115.49
2006-05-01,115.33
2006-06-01,115.11
2006-07-01,115.15
2006-08-01,115.45
2006-09-01,117.6
2006-10-01,118.93
2006-11-01,118.95
2006-12-01,119.51
2007-01-01,122.06
2007-02-01,124.61
2007-03-01,125.0
2007-04-01,126.26
2007-05-01,125.8
2007-06-01,127.3
2007-07-01,129.81
2007-08-01,131.74
2007-09-01,133.48
2007-10-01,139.28
2007-11-01,140.75
2007-12-01,140.56
2008-01-01,141.47
2008-02-01,141.05
2008-03-01,140.97
2008-04-01,140.95
2008-05-01,141.8
2008-06-01,142.51
2008-07-01,145.28
2008-08-01,145.97
2008-09-01,145.94
2008-10-01,145.68
2008-11-01,144.98
2008-12-01,145.01
2009-01-01,144.83
2009-02-01,143.25
2009-03-01,141.76
2009-04-01,141.38
2009-05-01,141.82
2009-06-01,141.79
2009-07-01,143.06
2009-08-01,145.17
2009-09-01,145.22
2009-10-01,145.51
2009-11-01,145.53
2009-12-01,151.59
2010-01-01,156.27
2010-02-01,156.82
2010-03-01,157.09
2010-04-01,156.41
2010-05-01,157.01
2010-06-01,157.03
2010-07-01,156.9
2010-08-01,155.82
2010-09-01,156.96
2010-10-01,155.28
2010-11-01,155.42
2010-12-01,155.13
2011-01-01,155.43
2011-02-01,155.24
2011-03-01,154.34
2011-04-01,154.13
2011-05-01,153.18
2011-06-01,153.07
2011-07-01,152.89
2011-08-01,153.28
2011-09-01,157.87
2011-10-01,160.09
2011-11-01,165.88
2011-12-01,167.65
2012-01-01,168.98
2012-02-01,170.3
2012-03-01,169.58
2012-04-01,169.52
2012-05-01,169.36
2012-06-01,169.5
2012-07-01,169.4
2012-08-01,169.74
2012-09-01,170.03
2012-10-01,179.99
2012-11-01,181.25
2012-12-01,181.41
2013-01-01,184.03
2013-02-01,183.85
2013-03-01,182.95
2013-04-01,182.66
2013-05-01,183.33
2013-06-01,183.79
2013-07-01,184.04
2013-08-01,191.81
2013-09-01,193.76
2013-10-01,194.26
2013-11-01,196.87
2013-12-01,197.67
2014-01-01,199.23
2014-02-01,205.84
2014-03-01,207.09
2014-04-01,208.73
2014-05-01,208.69
2014-06-01,210.46
2014-07-01,219.64
2014-08-01,220.28
2014-09-01,221.49
2014-10-01,221.75
2014-11-01,225.12
2014-12-01,224.64
2015-01-01,227.03
2015-02-01,227.04
2015-03-01,227.49
2015-04-01,227.59
2015-05-01,227.38
2015-06-01,227.61
2015-07-01,227.41
2015-08-01,227.28
2015-09-01,227.31
2015-10-01,227.91
2015-11-01,228.44
2015-12-01,230.13
2016-01-01,236.7
2016-02-01,237.18
2016-03-01,236.47
2016-04-01,236.47
