Tarih,TP_TUFE1YI_T34
2000-01-01,27.2161051877
2000-02-01,27.7087333258
2000-03-01,27.8462853383
2000-04-01,28.2157564419
2000-05-01,29.0154774453
2000-06-01,30.1670756902
2000-07-01,31.6001757283
2000-08-01,32.7981577914
2000-09-01,33.3803546819
2000-10-01,35.7331338739
2000-11-01,36.7567767582
2000-12-01,37.7612263385
2001-01-01,38.3738126271
2001-02-01,40.5378576623
2001-03-01,41.4575368162
2001-04-01,46.9772111817
2001-05-01,53.3142004126
2001-06-01,58.1397169471
2001-07-01,59.1777548096
2001-08-01,60.8859588728
2001-09-01,63.3443012373
2001-10-01,68.4129329568
2001-11-01,69.6636966061
2001-12-01,70.325865597
2002-01-01,82.7727232939
2002-02-01,83.1118049993
2002-03-01,83.1917770997
2002-04-01,83.981901451
2002-05-01,84.9687571692
2002-06-01,85.2758500345
2002-07-01,87.3983095776
2002-08-01,89.149698575
2002-09-01,91.9983047891
2002-10-01,93.6009456799
2002-11-01,94.3734761692
2002-12-01,94.4358544075
2003-01-01,95.2355754109
2003-02-01,95.4648581888
2003-03-01,96.3697573166
2003-04-01,97.2321066811
2003-05-01,97.4762957575
2003-06-01,98.5813155773
2003-07-01,100.4376678534
2003-08-01,99.7133586188
2003-09-01,101.8135502508
2003-10-01,104.1563927866
2003-11-01,106.4464011518
2003-12-01,107.0727204058
2004-01-01,108.7658577285
2004-02-01,109.3101435389
2004-03-01,109.3879558681
2004-04-01,112.3002648057
2004-05-01,116.6888875527
2004-06-01,119.4179759798
2004-07-01,120.7712454721
2004-08-01,114.2886111491
2004-09-01,116.5138929825
2004-10-01,120.3490840434
2004-11-01,123.9881562777
2004-12-01,121.7579003068
2005-01-01,120.37
2005-02-01,120.95
2005-03-01,126.55
2005-04-01,123.24
2005-05-01,119.81
2005-06-01,117.76
2005-07-01,114.91
2005-08-01,120.08
2005-09-01,120.46
2005-10-01,118.71
2005-11-01,120.71
2005-12-01,119.07
2006-01-01,120.72
2006-02-01,125.21
2006-03-01,124.39
2006-04-01,126.3
2006-05-01,130.71
2006-06-01,132.28
2006-07-01,135.56
2006-08-01,134.55
2006-09-01,139.09
2006-10-01,138.48
2006-11-01,141.42
2006-12-01,132.24
2007-01-01,135.64
2007-02-01,142.04
2007-03-01,139.97
2007-04-01,140.86
2007-05-01,138.1
2007-06-01,136.74
2007-07-01,135.97
2007-08-01,138.16
2007-09-01,128.48
2007-10-01,136.3
2007-11-01,136.08
2007-12-01,140.33
2008-01-01,135.31
2008-02-01,138.84
2008-03-01,141.35
2008-04-01,140.08
2008-05-01,140.19
2008-06-01,144.4
2008-07-01,146.26
2008-08-01,144.22
2008-09-01,143.99
2008-10-01,144.48
2008-11-01,152.54
2008-12-01,153.9
2009-01-01,150.71
2009-02-01,153.43
2009-03-01,151.81
2009-04-01,152.8
2009-05-01,152.91
