Tarih,TP_TUFE1YI_T13
2000-01-01,25.8128318249
2000-02-01,26.6885927402
2000-03-01,25.0113778964
2000-04-01,27.2405874989
2000-05-01,29.4786431711
2000-06-01,28.7461885875
2000-07-01,29.8324859652
2000-08-01,31.2266265737
2000-09-01,31.6565455684
2000-10-01,31.7308525552
2000-11-01,32.1324641264
2000-12-01,31.9325429478
2001-01-01,34.4660573531
2001-02-01,35.125974164
2001-03-01,36.7801892261
2001-04-01,40.1363881275
2001-05-01,42.4151357211
2001-06-01,46.6984027429
2001-07-01,48.5454621278
2001-08-01,48.9647658387
2001-09-01,49.0479188953
2001-10-01,50.3199837399
2001-11-01,51.1373605941
2001-12-01,53.5700298031
2002-01-01,54.4794057838
2002-02-01,55.953161021
2002-03-01,56.0310064357
2002-04-01,57.1880723722
2002-05-01,58.9236712769
2002-06-01,62.5063295665
2002-07-01,70.6924826066
2002-08-01,78.0771817181
2002-09-01,86.1677972038
2002-10-01,87.0081738396
2002-11-01,86.7657915257
2002-12-01,86.212027553
2003-01-01,88.112163357
2003-02-01,90.1646660987
2003-03-01,91.7116212565
2003-04-01,93.764463953
2003-05-01,94.4681808134
2003-06-01,108.9404534942
2003-07-01,104.6284887888
2003-08-01,103.2541018821
2003-09-01,105.1157825678
2003-10-01,106.0043238339
2003-11-01,106.9150865906
2003-12-01,106.9206673635
2004-01-01,109.3281112888
2004-02-01,110.0726145856
2004-03-01,114.0192093535
2004-04-01,113.4623291901
2004-05-01,115.3494873199
2004-06-01,116.6563289745
2004-07-01,117.3201462274
2004-08-01,118.1569056756
2004-09-01,118.071937403
2004-10-01,118.01370106
2004-11-01,119.9665215217
2004-12-01,120.3018071931
2005-01-01,121.99
2005-02-01,118.96
2005-03-01,121.35
2005-04-01,121.49
2005-05-01,127.76
2005-06-01,126.5
2005-07-01,125.08
2005-08-01,127.17
2005-09-01,129.75
2005-10-01,130.45
2005-11-01,129.67
2005-12-01,130.99
2006-01-01,128.43
2006-02-01,134.9
2006-03-01,131.0
2006-04-01,131.34
2006-05-01,130.52
2006-06-01,132.01
2006-07-01,134.14
2006-08-01,136.69
2006-09-01,138.34
2006-10-01,139.42
2006-11-01,134.15
2006-12-01,136.9
2007-01-01,142.47
2007-02-01,145.59
2007-03-01,145.71
2007-04-01,146.04
2007-05-01,149.03
2007-06-01,149.66
2007-07-01,151.29
2007-08-01,151.2
2007-09-01,152.22
2007-10-01,154.02
2007-11-01,158.54
2007-12-01,156.38
2008-01-01,153.74
2008-02-01,154.77
2008-03-01,158.14
2008-04-01,159.66
2008-05-01,163.79
2008-06-01,165.59
2008-07-01,164.4
2008-08-01,164.14
2008-09-01,165.69
2008-10-01,159.91
2008-11-01,165.58
2008-12-01,167.56
2009-01-01,181.85
2009-02-01,190.53
2009-03-01,193.21
2009-04-01,188.56
2009-05-01,189.79
2009-06-01,190.64
2009-07-01,187.58
2009-08-01,187.91
2009-09-01,184.51
2009-10-01,188.79
2009-11-01,186.55
2009-12-01,188.3
2010-01-01,199.04
2010-02-01,196.18
2010-03-01,191.28
2010-04-01,188.55
2010-05-01,197.92
2010-06-01,191.69
2010-07-01,195.97
2010-08-01,200.97
2010-09-01,200.87
2010-10-01,195.66
2010-11-01,191.96
2010-12-01,194.97
2011-01-01,198.59
2011-02-01,200.44
2011-03-01,201.8
2011-04-01,197.14
2011-05-01,199.65
2011-06-01,203.0
2011-07-01,204.68
2011-08-01,205.78
2011-09-01,210.16
2011-10-01,215.36
2011-11-01,214.47
2011-12-01,214.15
2012-01-01,208.18
2012-02-01,207.65
2012-03-01,203.44
2012-04-01,205.39
2012-05-01,209.33
2012-06-01,212.91
2012-07-01,212.45
2012-08-01,215.58
2012-09-01,214.04
2012-10-01,216.39
2012-11-01,218.73
2012-12-01,219.03
2013-01-01,232.11
2013-02-01,233.01
2013-03-01,232.93
2013-04-01,238.6
2013-05-01,243.89
2013-06-01,254.72
2013-07-01,265.09
2013-08-01,277.69
2013-09-01,285.16
2013-10-01,293.56
2013-11-01,291.7
2013-12-01,293.71
2014-01-01,307.47
2014-02-01,308.13
2014-03-01,301.87
2014-04-01,306.82
2014-05-01,305.62
2014-06-01,302.84
2014-07-01,315.25
2014-08-01,312.9
2014-09-01,313.27
2014-10-01,319.39
2014-11-01,318.76
2014-12-01,317.79
2015-01-01,322.2
2015-02-01,325.51
2015-03-01,326.67
2015-04-01,329.55
2015-05-01,324.7
2015-06-01,326.27
2015-07-01,324.71
2015-08-01,324.66
2015-09-01,320.09
2015-10-01,325.29
2015-11-01,323.18
2015-12-01,314.61
2016-01-01,322.74
2016-02-01,325.27
2016-03-01,326.19
2016-04-01,325.06
2016-05-01,331.66
2016-06-01,331.58
2016-07-01,331.53
2016-08-01,331.05
2016-09-01,330.48
2016-10-01,330.1
2016-11-01,330.24
2016-12-01,329.61
2017-01-01,340.9
2017-02-01,348.24
2017-03-01,350.79
2017-04-01,350.21
2017-05-01,350.29
2017-06-01,350.37
2017-07-01,348.95
2017-08-01,350.32
2017-09-01,349.97
2017-10-01,353.27
2017-11-01,359.44
2017-12-01,360.7
2018-01-01,368.83
2018-02-01,376.1
2018-03-01,375.96
2018-04-01,378.19
2018-05-01,383.37
2018-06-01,389.66
2018-07-01,393.35
2018-08-01,403.21
2018-09-01,419.16
