Tarih,TP_TUFE1YI_T44
2000-01-01,33.7039001129
2000-02-01,34.9372472283
2000-03-01,36.4892779942
2000-04-01,37.4784389357
2000-05-01,38.7738672817
2000-06-01,39.5705764082
2000-07-01,40.0796424994
2000-08-01,40.5887085906
2000-09-01,41.0191384564
2000-10-01,41.373001471
2000-11-01,41.6109795218
2000-12-01,41.7703213471
2001-01-01,42.1117681156
2001-02-01,42.5980710889
2001-03-01,46.6250735829
2001-04-01,54.8384203962
2001-05-01,57.1416340529
2001-06-01,58.3936055374
2001-07-01,61.0217109677
2001-08-01,64.2106168481
2001-09-01,66.9256360013
2001-10-01,74.5078236365
2001-11-01,76.314387448
2001-12-01,79.8468094713
2002-01-01,81.7816744928
2002-02-01,80.8380397872
2002-03-01,80.9373697562
2002-04-01,81.5788758061
2002-05-01,82.547343004
2002-06-01,85.8003994894
2002-07-01,90.2723174697
2002-08-01,92.9956141203
2002-09-01,94.4069274301
2002-10-01,97.5958333105
2002-11-01,98.4608317907
2002-12-01,98.6181042417
2003-01-01,99.1313090816
2003-02-01,99.9914767313
2003-03-01,100.8965850944
2003-04-01,102.1229305913
2003-05-01,101.2459999508
2003-06-01,100.9509723748
2003-07-01,99.4085653231
2003-08-01,100.2654324745
2003-09-01,99.134892664
2003-10-01,99.0812664769
2003-11-01,99.0088367801
2003-12-01,98.7617324565
2004-01-01,99.7910056022
2004-02-01,99.7178245862
2004-03-01,97.9184842857
2004-04-01,98.2540656429
2004-05-01,101.8679444828
2004-06-01,104.7178083275
2004-07-01,106.444916821
2004-08-01,107.2697832184
2004-09-01,109.4764612729
2004-10-01,109.763374199
2004-11-01,110.483464602
2004-12-01,111.7498742579
2005-01-01,112.09
2005-02-01,113.2
2005-03-01,115.58
2005-04-01,114.35
2005-05-01,114.65
2005-06-01,113.73
2005-07-01,112.44
2005-08-01,112.19
2005-09-01,111.7
2005-10-01,111.39
2005-11-01,111.38
2005-12-01,111.77
2006-01-01,111.67
2006-02-01,113.07
2006-03-01,112.0
2006-04-01,111.79
2006-05-01,112.94
2006-06-01,119.63
2006-07-01,126.95
2006-08-01,129.37
2006-09-01,132.19
2006-10-01,133.51
2006-11-01,134.85
2006-12-01,134.99
2007-01-01,134.75
2007-02-01,135.33
2007-03-01,135.14
2007-04-01,134.31
2007-05-01,134.03
2007-06-01,134.17
2007-07-01,134.08
2007-08-01,134.0
2007-09-01,132.72
2007-10-01,131.87
2007-11-01,134.78
2007-12-01,133.53
2008-01-01,135.57
2008-02-01,135.28
2008-03-01,136.4
2008-04-01,141.12
2008-05-01,141.13
2008-06-01,141.67
2008-07-01,141.17
2008-08-01,142.98
2008-09-01,144.27
2008-10-01,146.38
2008-11-01,153.21
2008-12-01,153.48
2009-01-01,150.74
2009-02-01,150.4
2009-03-01,149.93
2009-04-01,149.74
2009-05-01,149.7
2009-06-01,149.3
2009-07-01,147.62
2009-08-01,149.33
2009-09-01,150.68
2009-10-01,152.71
2009-11-01,153.61
2009-12-01,154.3
2010-01-01,153.85
2010-02-01,155.93
2010-03-01,158.16
2010-04-01,162.17
2010-05-01,164.25
2010-06-01,164.81
2010-07-01,164.48
2010-08-01,163.49
2010-09-01,163.17
2010-10-01,163.08
2010-11-01,163.76
2010-12-01,163.28
2011-01-01,163.23
2011-02-01,168.47
2011-03-01,173.75
2011-04-01,177.31
2011-05-01,179.78
2011-06-01,180.4
2011-07-01,180.95
2011-08-01,182.0
2011-09-01,184.12
2011-10-01,185.64
2011-11-01,186.77
2011-12-01,187.82
2012-01-01,187.17
2012-02-01,186.4
2012-03-01,188.33
2012-04-01,188.47
2012-05-01,188.7
2012-06-01,188.35
2012-07-01,187.54
2012-08-01,184.07
2012-09-01,184.13
2012-10-01,185.24
2012-11-01,185.92
2012-12-01,185.89
2013-01-01,186.59
2013-02-01,187.72
2013-03-01,189.06
2013-04-01,191.3
2013-05-01,191.87
2013-06-01,194.02
2013-07-01,198.84
2013-08-01,191.54
2013-09-01,195.36
2013-10-01,196.81
2013-11-01,198.68
2013-12-01,202.88
2014-01-01,210.18
2014-02-01,213.53
2014-03-01,214.19
2014-04-01,215.55
2014-05-01,210.71
2014-06-01,205.85
2014-07-01,201.4
2014-08-01,199.3
2014-09-01,199.49
2014-10-01,201.58
2014-11-01,203.78
2014-12-01,204.79
2015-01-01,206.01
2015-02-01,207.42
2015-03-01,207.42
2015-04-01,209.45
2015-05-01,208.09
2015-06-01,209.14
2015-07-01,207.89
2015-08-01,211.73
2015-09-01,217.28
2015-10-01,223.75
2015-11-01,225.54
2015-12-01,226.92
2016-01-01,227.26
2016-02-01,228.39
2016-03-01,226.21
2016-04-01,225.04
2016-05-01,223.48
2016-06-01,223.49
2016-07-01,222.99
2016-08-01,224.39
2016-09-01,225.17
2016-10-01,226.56
2016-11-01,228.07
2016-12-01,230.68
2017-01-01,242.5
2017-02-01,250.76
2017-03-01,257.82
2017-04-01,263.37
2017-05-01,267.47
2017-06-01,269.2
2017-07-01,274.43
2017-08-01,279.56
2017-09-01,285.21
2017-10-01,291.19
2017-11-01,293.63
2017-12-01,296.81
2018-01-01,302.35
2018-02-01,307.05
2018-03-01,311.51
2018-04-01,320.37
2018-05-01,330.83
2018-06-01,343.59
2018-07-01,356.78
2018-08-01,384.82
2018-09-01,430.18
2018-10-01,459.27
2018-11-01,452.57
2018-12-01,443.2
2019-01-01,434.99
2019-02-01,427.67
2019-03-01,423.75
2019-04-01,429.42
2019-05-01,443.16
2019-06-01,452.87
2019-07-01,454.02
2019-08-01,446.31
2019-09-01,439.15
2019-10-01,433.63
2019-11-01,428.72
2019-12-01,427.73
2020-01-01,425.29
2020-02-01,428.29
2020-03-01,439.63
2020-04-01,469.14
2020-05-01,490.46
2020-06-01,475.07
2020-07-01,472.88
2020-08-01,480.96
2020-09-01,501.17
2020-10-01,525.65
2020-11-01,554.34
2020-12-01,577.17
2021-01-01,606.26
2021-02-01,621.24
2021-03-01,637.59
2021-04-01,682.88
2021-05-01,716.87
2021-06-01,735.5
2021-07-01,740.15
2021-08-01,746.32
2021-09-01,767.36
