Tarih,TP_TUFE1YI_T63
2000-01-01,38.3899561711
2000-02-01,39.8420101836
2000-03-01,40.6319480179
2000-04-01,42.1427999921
2000-05-01,43.2165019027
2000-06-01,42.5518292914
2000-07-01,42.9301813932
2000-08-01,43.0758980811
2000-09-01,43.4593630492
2000-10-01,44.0729069981
2000-11-01,43.9987704376
2000-12-01,44.5535164248
2001-01-01,44.9344249597
2001-02-01,46.2407622843
2001-03-01,58.174192091
2001-04-01,68.2286435541
2001-05-01,69.1310644457
2001-06-01,69.731826229
2001-07-01,71.5622323433
2001-08-01,75.1003357821
2001-09-01,74.7858945083
2001-10-01,79.2315317049
2001-11-01,79.466723552
2001-12-01,79.0193477559
2002-01-01,80.6094491569
2002-02-01,79.3031118323
2002-03-01,80.9954705581
2002-04-01,84.0529645703
2002-05-01,86.422778073
2002-06-01,88.0435566714
2002-07-01,90.7968351423
2002-08-01,93.9974894092
2002-09-01,95.1197635491
2002-10-01,95.8687984534
2002-11-01,95.4623255872
2002-12-01,95.1197635491
2003-01-01,98.448239472
2003-02-01,99.1097739647
2003-03-01,100.0249547975
2003-04-01,100.4972844391
2003-05-01,99.6851207901
2003-06-01,98.0447124079
2003-07-01,98.7023123962
2003-08-01,99.3294523072
2003-09-01,100.7224191085
2003-10-01,100.813616813
2003-11-01,101.693089037
2003-12-01,102.9290244661
2004-01-01,103.861596418
2004-02-01,105.3019382511
2004-03-01,106.1668949224
2004-04-01,107.6110723199
2004-05-01,109.3208875355
2004-06-01,110.6884493157
2004-07-01,112.2683009811
2004-08-01,115.1422773502
2004-09-01,116.9303852337
2004-10-01,118.5695272805
2004-11-01,120.2902681025
2004-12-01,120.4462013143
2005-01-01,121.56
2005-02-01,121.6
2005-03-01,120.54
2005-04-01,120.97
2005-05-01,122.73
2005-06-01,117.49
2005-07-01,118.1
2005-08-01,121.15
2005-09-01,123.97
2005-10-01,125.26
2005-11-01,126.16
2005-12-01,124.96
2006-01-01,124.38
2006-02-01,125.21
2006-03-01,124.83
2006-04-01,124.84
2006-05-01,127.38
2006-06-01,136.07
2006-07-01,137.57
2006-08-01,138.33
2006-09-01,139.82
2006-10-01,141.8
2006-11-01,141.72
2006-12-01,141.51
2007-01-01,140.95
2007-02-01,140.85
2007-03-01,141.7
2007-04-01,141.32
2007-05-01,141.59
2007-06-01,141.84
2007-07-01,141.14
2007-08-01,142.85
2007-09-01,144.91
2007-10-01,142.29
2007-11-01,141.62
2007-12-01,141.59
2008-01-01,142.29
2008-02-01,141.04
2008-03-01,143.53
2008-04-01,146.97
2008-05-01,147.98
2008-06-01,147.98
2008-07-01,150.56
2008-08-01,154.57
2008-09-01,154.25
2008-10-01,159.03
2008-11-01,158.34
2008-12-01,155.76
2009-01-01,154.97
2009-02-01,155.61
2009-03-01,156.78
2009-04-01,153.13
2009-05-01,152.2
2009-06-01,152.91
2009-07-01,155.08
2009-08-01,155.59
2009-09-01,157.42
2009-10-01,156.62
2009-11-01,156.3
2009-12-01,157.13
2010-01-01,156.92
2010-02-01,157.48
2010-03-01,158.91
2010-04-01,159.07
2010-05-01,158.42
2010-06-01,160.24
2010-07-01,161.28
2010-08-01,160.49
2010-09-01,161.19
2010-10-01,160.4
2010-11-01,160.62
2010-12-01,161.71
2011-01-01,164.96
2011-02-01,169.51
2011-03-01,173.18
2011-04-01,176.59
2011-05-01,181.0
2011-06-01,182.23
2011-07-01,182.94
2011-08-01,186.66
2011-09-01,189.31
2011-10-01,190.46
2011-11-01,190.87
2011-12-01,190.16
2012-01-01,188.58
2012-02-01,187.54
2012-03-01,189.08
2012-04-01,191.44
2012-05-01,191.92
2012-06-01,191.52
2012-07-01,189.24
2012-08-01,188.75
2012-09-01,191.36
2012-10-01,192.2
2012-11-01,190.21
2012-12-01,191.7
2013-01-01,193.09
2013-02-01,196.06
2013-03-01,196.59
2013-04-01,197.36
2013-05-01,197.71
2013-06-01,199.52
2013-07-01,201.04
2013-08-01,203.47
2013-09-01,208.54
2013-10-01,210.3
2013-11-01,210.88
2013-12-01,212.52
2014-01-01,220.33
2014-02-01,224.11
2014-03-01,227.44
2014-04-01,226.94
2014-05-01,226.06
2014-06-01,226.38
2014-07-01,227.45
2014-08-01,227.31
2014-09-01,228.41
2014-10-01,230.77
2014-11-01,231.1
2014-12-01,230.91
2015-01-01,229.95
2015-02-01,227.99
2015-03-01,228.23
2015-04-01,232.39
2015-05-01,237.52
2015-06-01,244.22
2015-07-01,244.71
2015-08-01,251.98
2015-09-01,255.31
2015-10-01,252.71
2015-11-01,249.32
2015-12-01,250.73
2016-01-01,250.22
2016-02-01,248.88
2016-03-01,249.12
2016-04-01,250.37
2016-05-01,252.26
2016-06-01,254.85
2016-07-01,256.29
2016-08-01,257.56
2016-09-01,258.29
2016-10-01,262.94
2016-11-01,268.62
2016-12-01,275.4
2017-01-01,284.11
2017-02-01,289.25
2017-03-01,294.5
2017-04-01,296.52
2017-05-01,298.6
2017-06-01,297.54
2017-07-01,299.05
2017-08-01,300.18
2017-09-01,300.21
2017-10-01,305.94
2017-11-01,315.23
2017-12-01,319.89
2018-01-01,324.68
2018-02-01,329.6
2018-03-01,334.41
2018-04-01,342.13
2018-05-01,356.07
2018-06-01,368.43
2018-07-01,376.23
2018-08-01,411.19
2018-09-01,449.09
2018-10-01,450.18
2018-11-01,433.55
2018-12-01,427.37
2019-01-01,430.71
2019-02-01,428.92
2019-03-01,431.8
2019-04-01,436.38
2019-05-01,445.47
2019-06-01,449.71
2019-07-01,446.07
2019-08-01,443.07
2019-09-01,444.68
2019-10-01,446.47
2019-11-01,443.01
2019-12-01,444.56
2020-01-01,448.52
2020-02-01,451.66
2020-03-01,459.73
2020-04-01,469.31
2020-05-01,478.43
2020-06-01,481.67
2020-07-01,483.52
2020-08-01,499.6
2020-09-01,514.92
2020-10-01,537.73
2020-11-01,557.47
2020-12-01,567.9
2021-01-01,577.71
2021-02-01,581.45
2021-03-01,610.79
2021-04-01,649.61
2021-05-01,677.43
2021-06-01,696.8
2021-07-01,701.15
2021-08-01,699.76
2021-09-01,705.56
2021-10-01,730.21
2021-11-01,799.97
2021-12-01,934.34
2022-01-01,1029.26
2022-02-01,1082.94
2022-03-01,1131.73
2022-04-01,1168.98
2022-05-01,1229.2
2022-06-01,1300.98
2022-07-01,1327.66
2022-08-01,1376.81
2022-09-01,1385.1
2022-10-01,1406.81
2022-11-01,1411.56
2022-12-01,1443.32
2023-01-01,1490.7
2023-02-01,1513.58
2023-03-01,1522.64
2023-04-01,1552.79
2023-05-01,1570.55
2023-06-01,1670.69
2023-07-01,1815.93
2023-08-01,1877.81
2023-09-01,1909.16
2023-10-01,1946.24
2023-11-01,1999.93
2023-12-01,2084.22
2024-01-01,2187.14
2024-02-01,2268.82
2024-03-01,2367.0
2024-04-01,2424.81
2024-05-01,2491.45
2024-06-01,2533.1
2024-07-01,2582.57
2024-08-01,2631.63
2024-09-01,2683.03
2024-10-01,2717.99
2024-11-01,2735.36
2024-12-01,2752.35
2025-01-01,2833.09
2025-02-01,2898.16
2025-03-01,2969.02
2025-04-01,3061.11
2025-05-01,3128.55
2025-06-01,3181.92
2025-07-01,3258.85
2025-08-01,3301.09
2025-09-01,3343.25
