Tarih,TP_TUFE1YI_T85
2000-01-01,36.7251282
2000-02-01,36.632602683
2000-03-01,40.133568193
2000-04-01,40.2961130202
2000-05-01,39.7884730213
2000-06-01,40.8537668122
2000-07-01,41.1663530184
2000-08-01,41.2213681907
2000-09-01,41.7015006035
2000-10-01,41.5589612935
2000-11-01,43.3419530139
2000-12-01,42.876824739
2001-01-01,44.1371723226
2001-02-01,43.8745999094
2001-03-01,50.6414661023
2001-04-01,59.296352981
2001-05-01,59.1113019469
2001-06-01,60.0415584967
2001-07-01,63.3924826277
2001-08-01,66.9634674479
2001-09-01,73.8228591579
2001-10-01,79.0067888024
2001-11-01,80.9323198329
2001-12-01,79.1768356986
2002-01-01,78.2815888039
2002-02-01,77.4638632883
2002-03-01,79.0693060436
2002-04-01,82.5852756915
2002-05-01,83.075410863
2002-06-01,89.3621446431
2002-07-01,94.8161487697
2002-08-01,95.936457733
2002-09-01,96.6916660073
2002-10-01,96.329066008
2002-11-01,99.629976346
2002-12-01,98.1145584181
2003-01-01,102.4182453058
2003-02-01,102.1405985933
2003-03-01,104.3543702567
2003-04-01,104.9155438559
2003-05-01,101.9740357372
2003-06-01,97.7065290724
2003-07-01,99.0726957775
2003-08-01,96.640112247
2003-09-01,96.8852864395
2003-10-01,97.3746044356
2003-11-01,97.4432345542
2003-12-01,99.0747437243
2004-01-01,103.4547392082
2004-02-01,104.2289861556
2004-03-01,105.6273654996
2004-04-01,108.1756527155
2004-05-01,112.1133223327
2004-06-01,113.8652387964
2004-07-01,115.4497625029
2004-08-01,116.9709594464
2004-09-01,117.4840082025
2004-10-01,118.3059769578
2004-11-01,118.3691911218
2004-12-01,117.8427625524
2005-01-01,118.23
2005-02-01,118.59
2005-03-01,119.36
2005-04-01,119.28
2005-05-01,120.5
2005-06-01,119.36
2005-07-01,118.04
2005-08-01,119.81
2005-09-01,120.4
2005-10-01,119.73
2005-11-01,121.0
2005-12-01,121.19
2006-01-01,121.16
2006-02-01,123.77
2006-03-01,124.06
2006-04-01,127.58
2006-05-01,137.49
2006-06-01,147.56
2006-07-01,147.56
2006-08-01,146.77
2006-09-01,146.11
2006-10-01,147.21
2006-11-01,146.49
2006-12-01,147.23
2007-01-01,145.26
2007-02-01,146.23
2007-03-01,147.07
2007-04-01,146.35
2007-05-01,147.16
2007-06-01,147.41
2007-07-01,146.55
2007-08-01,147.07
2007-09-01,146.68
2007-10-01,145.05
2007-11-01,143.97
2007-12-01,143.84
2008-01-01,144.47
2008-02-01,146.67
2008-03-01,150.28
2008-04-01,159.91
2008-05-01,162.37
2008-06-01,164.25
2008-07-01,168.53
2008-08-01,169.9
2008-09-01,170.18
2008-10-01,171.52
2008-11-01,175.23
2008-12-01,179.23
2009-01-01,178.66
2009-02-01,177.68
2009-03-01,181.58
2009-04-01,179.47
2009-05-01,176.73
2009-06-01,177.16
2009-07-01,172.38
2009-08-01,172.71
2009-09-01,173.36
2009-10-01,176.55
2009-11-01,175.02
2009-12-01,176.02
2010-01-01,172.92
2010-02-01,170.87
2010-03-01,172.04
2010-04-01,174.58
2010-05-01,175.7
2010-06-01,177.2
2010-07-01,176.38
2010-08-01,175.89
2010-09-01,175.51
2010-10-01,176.86
2010-11-01,175.83
2010-12-01,177.8
2011-01-01,182.82
2011-02-01,185.05
2011-03-01,187.33
2011-04-01,187.43
2011-05-01,192.63
2011-06-01,192.73
2011-07-01,197.02
2011-08-01,201.91
2011-09-01,203.68
2011-10-01,208.0
2011-11-01,206.07
2011-12-01,205.5
2012-01-01,206.33
2012-02-01,203.46
2012-03-01,203.25
2012-04-01,203.71
2012-05-01,203.93
2012-06-01,207.82
2012-07-01,206.68
2012-08-01,206.32
2012-09-01,206.58
2012-10-01,204.87
2012-11-01,206.05
2012-12-01,206.11
2013-01-01,206.68
2013-02-01,206.06
2013-03-01,207.02
2013-04-01,207.37
2013-05-01,207.95
2013-06-01,210.86
2013-07-01,212.77
2013-08-01,215.2
2013-09-01,218.14
2013-10-01,217.42
2013-11-01,218.23
2013-12-01,220.44
2014-01-01,230.6
2014-02-01,231.56
2014-03-01,232.38
2014-04-01,233.15
2014-05-01,232.13
2014-06-01,232.67
2014-07-01,232.41
2014-08-01,233.88
2014-09-01,233.98
2014-10-01,236.66
2014-11-01,233.59
2014-12-01,235.37
2015-01-01,236.83
2015-02-01,241.57
2015-03-01,245.16
2015-04-01,249.39
2015-05-01,252.5
2015-06-01,254.92
2015-07-01,254.58
2015-08-01,259.62
2015-09-01,269.22
2015-10-01,266.87
2015-11-01,260.57
2015-12-01,260.65
2016-01-01,265.04
2016-02-01,264.74
2016-03-01,264.31
2016-04-01,264.35
2016-05-01,269.19
2016-06-01,267.38
2016-07-01,269.07
2016-08-01,268.69
2016-09-01,267.89
2016-10-01,271.75
2016-11-01,281.57
2016-12-01,292.2
2017-01-01,309.25
2017-02-01,312.21
2017-03-01,314.53
2017-04-01,318.45
2017-05-01,316.27
2017-06-01,316.53
2017-07-01,318.09
2017-08-01,321.95
2017-09-01,322.31
2017-10-01,331.13
2017-11-01,343.56
2017-12-01,348.42
2018-01-01,360.42
2018-02-01,362.01
2018-03-01,366.98
2018-04-01,377.67
2018-05-01,400.53
2018-06-01,414.33
2018-07-01,418.79
2018-08-01,458.47
2018-09-01,511.55
2018-10-01,508.11
2018-11-01,485.15
2018-12-01,476.41
2019-01-01,473.9
2019-02-01,473.74
2019-03-01,479.23
2019-04-01,491.71
2019-05-01,502.5
2019-06-01,502.76
2019-07-01,493.59
2019-08-01,486.25
2019-09-01,485.65
2019-10-01,486.72
2019-11-01,486.4
2019-12-01,491.59
2020-01-01,498.42
2020-02-01,502.54
2020-03-01,509.51
2020-04-01,525.87
2020-05-01,534.37
2020-06-01,537.4
2020-07-01,548.8
2020-08-01,568.01
2020-09-01,592.8
2020-10-01,615.66
2020-11-01,640.46
2020-12-01,662.74
2021-01-01,682.73
2021-02-01,691.72
2021-03-01,721.5
2021-04-01,754.51
2021-05-01,787.9
2021-06-01,817.56
2021-07-01,837.98
2021-08-01,842.92
2021-09-01,849.93
2021-10-01,897.72
2021-11-01,1006.43
2021-12-01,1217.77
2022-01-01,1319.14
2022-02-01,1385.33
2022-03-01,1570.98
2022-04-01,1657.54
2022-05-01,1718.06
2022-06-01,1785.99
2022-07-01,1844.41
