Tarih,TP_TUFE1YI_T42
2000-01-01,51.9752865165
2000-02-01,52.6329042402
2000-03-01,53.3844673529
2000-04-01,53.5919300872
2000-05-01,55.3729780888
2000-06-01,55.7722459924
2000-07-01,57.3771463895
2000-08-01,58.3988024959
2000-09-01,59.3930578638
2000-10-01,63.084328777
2000-11-01,63.7536896743
2000-12-01,63.9454948437
2001-01-01,65.1119834249
2001-02-01,64.4152217891
2001-03-01,66.9634904683
2001-04-01,69.4452144969
2001-05-01,70.2280927394
2001-06-01,71.6529311406
2001-07-01,72.7881045922
2001-08-01,74.2442581232
2001-09-01,75.2894005768
2001-10-01,76.5889784593
2001-11-01,77.9237858627
2001-12-01,78.2995674191
2002-01-01,78.9336987955
2002-02-01,81.9360368553
2002-03-01,82.0182390707
2002-04-01,83.775800725
2002-05-01,84.3629594069
2002-06-01,86.6685358309
2002-07-01,87.6197328955
2002-08-01,89.6747882819
2002-09-01,91.8355322311
2002-10-01,93.4052031072
2002-11-01,97.401796535
2002-12-01,97.5583721835
2003-01-01,100.2632165111
2003-02-01,99.2508702466
2003-03-01,98.5591130568
2003-04-01,99.1777265821
2003-05-01,99.1777265821
2003-06-01,99.8694837719
2003-07-01,101.3035771922
2003-08-01,101.5219113776
2003-09-01,101.1760327827
2003-10-01,100.118691886
2003-11-01,100.482582195
2003-12-01,99.0990678153
2004-01-01,99.8855243533
2004-02-01,100.4434680937
2004-03-01,103.3336458852
2004-04-01,104.1504471032
2004-05-01,105.9079066995
2004-06-01,110.7020720214
2004-07-01,113.017745973
2004-08-01,114.5252020254
2004-09-01,115.2123842533
2004-10-01,116.0046225628
2004-11-01,116.79007309
2004-12-01,118.2343170456
2005-01-01,118.24
2005-02-01,117.52
2005-03-01,117.17
2005-04-01,117.63
2005-05-01,117.63
2005-06-01,118.13
2005-07-01,119.63
2005-08-01,119.51
2005-09-01,120.07
2005-10-01,120.36
2005-11-01,120.4
2005-12-01,121.15
2006-01-01,121.64
2006-02-01,123.33
2006-03-01,125.39
2006-04-01,123.16
2006-05-01,122.73
2006-06-01,124.42
2006-07-01,129.64
2006-08-01,130.1
