Tarih,TP_TUFE1YI_T98
2000-01-01,34.2409170384
2000-02-01,34.9357791082
2000-03-01,36.0221416362
2000-04-01,36.717003706
2000-05-01,38.6253122222
2000-06-01,39.1172499708
2000-07-01,40.2138612019
2000-08-01,40.3593927858
2000-09-01,41.6609780788
2000-10-01,42.52596862
2000-11-01,43.6102814074
2000-12-01,43.9505383501
2001-01-01,44.9446625503
2001-02-01,45.0758459499
2001-03-01,52.4036686624
2001-04-01,56.8905508771
2001-05-01,59.7724861873
2001-06-01,64.0420958964
2001-07-01,64.1158865587
2001-08-01,67.7726238228
2001-09-01,72.1713671909
2001-10-01,72.9010748512
2001-11-01,72.8231847077
2001-12-01,73.009711104
2002-01-01,79.7902530713
2002-02-01,80.3928768133
2002-03-01,81.9875750148
2002-04-01,82.2232951859
2002-05-01,83.1149323551
2002-06-01,84.5579497508
2002-07-01,92.9516375852
2002-08-01,93.603455102
2002-09-01,96.0631438446
2002-10-01,96.7252100645
2002-11-01,96.8891893141
2002-12-01,96.3726546781
2003-01-01,98.8753879738
2003-02-01,101.2710494989
2003-03-01,101.4540702441
2003-04-01,104.6116587924
2003-05-01,103.8730511591
2003-06-01,103.4760997989
2003-07-01,101.7973537291
2003-08-01,100.0627363775
2003-09-01,97.8275287262
2003-10-01,95.3195573164
2003-11-01,95.8873161472
2003-12-01,95.5441902358
2004-01-01,100.1898197357
2004-02-01,96.9996147301
2004-03-01,97.0286391819
2004-04-01,97.7832734401
2004-05-01,95.5766221927
2004-06-01,94.207158262
2004-07-01,96.8505930647
2004-08-01,96.8680817567
2004-09-01,93.4383736279
2004-10-01,95.7599762759
2004-11-01,96.525022233
2004-12-01,99.8050817978
2005-01-01,98.15
2005-02-01,99.45
2005-03-01,99.69
2005-04-01,101.24
2005-05-01,101.42
2005-06-01,101.2
2005-07-01,98.37
2005-08-01,98.68
2005-09-01,100.57
2005-10-01,101.88
2005-11-01,102.5
2005-12-01,102.49
2006-01-01,103.83
2006-02-01,103.57
2006-03-01,103.38
2006-04-01,105.18
2006-05-01,107.09
2006-06-01,113.86
2006-07-01,117.74
2006-08-01,121.53
2006-09-01,122.07
2006-10-01,120.66
2006-11-01,122.21
2006-12-01,122.56
2007-01-01,123.88
2007-02-01,125.01
2007-03-01,126.25
2007-04-01,126.6
2007-05-01,125.01
2007-06-01,125.83
2007-07-01,118.3
2007-08-01,118.5
2007-09-01,117.89
2007-10-01,118.96
2007-11-01,119.08
2007-12-01,120.51
2008-01-01,120.76
2008-02-01,121.5
2008-03-01,121.78
2008-04-01,122.96
2008-05-01,123.15
2008-06-01,128.26
2008-07-01,128.36
2008-08-01,130.85
2008-09-01,131.26
2008-10-01,132.58
2008-11-01,134.5
2008-12-01,134.84
2009-01-01,134.78
2009-02-01,127.08
2009-03-01,122.82
2009-04-01,122.42
2009-05-01,124.61
2009-06-01,125.02
2009-07-01,126.53
2009-08-01,126.05
2009-09-01,125.79
2009-10-01,127.07
2009-11-01,126.07
2009-12-01,126.04
2010-01-01,127.89
