Tarih,TP_TUFE1YI_T80
2000-01-01,29.8666815434
2000-02-01,30.8506481499
2000-03-01,31.0188087246
2000-04-01,31.9732336085
2000-05-01,32.9617450953
2000-06-01,33.9343495007
2000-07-01,34.5092768712
2000-08-01,34.7274311304
2000-09-01,35.1319254859
2000-10-01,36.5726525725
2000-11-01,41.8742555582
2000-12-01,42.4605451297
2001-01-01,42.9741166148
2001-02-01,43.2218125965
2001-03-01,45.5374291599
2001-04-01,49.4028499395
2001-05-01,50.4209031489
2001-06-01,52.3979261226
2001-07-01,55.0975850797
2001-08-01,56.9768931248
2001-09-01,57.4381984853
2001-10-01,60.9036697897
2001-11-01,71.9318220784
2001-12-01,77.8719807602
2002-01-01,78.1424011439
2002-02-01,79.065011865
2002-03-01,79.7194746425
2002-04-01,80.5852743585
2002-05-01,85.3437641365
2002-06-01,90.1295231969
2002-07-01,93.9540400528
2002-08-01,95.6629150829
2002-09-01,97.0718280067
2002-10-01,97.4445081994
2002-11-01,98.2716764321
2002-12-01,98.2762213125
2003-01-01,102.4734183612
2003-02-01,102.1595361077
2003-03-01,103.0602074889
2003-04-01,102.3877141565
2003-05-01,97.8425613484
2003-06-01,97.5652648371
2003-07-01,97.1981210297
2003-08-01,97.3825691443
2003-09-01,97.1147699921
2003-10-01,98.438228914
2003-11-01,99.3546561555
2003-12-01,105.0229524641
2004-01-01,116.9372038551
2004-02-01,102.9192334417
2004-03-01,102.4742070735
2004-04-01,104.6989726291
2004-05-01,106.8335583635
2004-06-01,106.5742157384
2004-07-01,109.1437563273
2004-08-01,108.7731954439
2004-09-01,110.2621937813
2004-10-01,109.8937870128
2004-11-01,131.7002779067
2004-12-01,129.7849640648
2005-01-01,127.78
2005-02-01,130.29
2005-03-01,129.46
2005-04-01,131.41
2005-05-01,135.73
2005-06-01,149.92
2005-07-01,145.11
2005-08-01,145.3
2005-09-01,144.87
2005-10-01,146.36
2005-11-01,146.61
2005-12-01,146.44
2006-01-01,147.9
2006-02-01,148.27
2006-03-01,148.34
2006-04-01,150.02
2006-05-01,151.06
2006-06-01,157.64
2006-07-01,157.46
2006-08-01,157.27
2006-09-01,156.74
2006-10-01,160.72
2006-11-01,163.38
2006-12-01,163.35
2007-01-01,174.2
2007-02-01,178.86
2007-03-01,182.16
2007-04-01,182.32
2007-05-01,182.15
2007-06-01,183.67
2007-07-01,183.6
2007-08-01,185.08
2007-09-01,184.9
2007-10-01,186.67
2007-11-01,180.86
2007-12-01,180.96
2008-01-01,190.3
2008-02-01,200.09
2008-03-01,217.02
2008-04-01,229.63
2008-05-01,234.15
2008-06-01,240.39
2008-07-01,245.21
2008-08-01,232.02
2008-09-01,222.89
2008-10-01,224.51
2008-11-01,233.58
2008-12-01,236.21
2009-01-01,233.66
2009-02-01,228.58
2009-03-01,232.91
2009-04-01,242.6
2009-05-01,216.73
2009-06-01,220.68
2009-07-01,223.04
2009-08-01,222.27
2009-09-01,222.74
2009-10-01,224.03
2009-11-01,227.42
2009-12-01,226.97
2010-01-01,225.21
2010-02-01,223.06
2010-03-01,230.42
2010-04-01,232.83
2010-05-01,235.16
2010-06-01,234.41
2010-07-01,232.14
2010-08-01,230.7
2010-09-01,233.17
2010-10-01,229.96
2010-11-01,232.05
2010-12-01,236.73
2011-01-01,240.67
2011-02-01,246.36
2011-03-01,247.34
2011-04-01,244.16
2011-05-01,242.7
2011-06-01,246.82
2011-07-01,248.59
2011-08-01,253.94
2011-09-01,258.54
2011-10-01,260.19
2011-11-01,257.23
2011-12-01,256.51
2012-01-01,254.36
2012-02-01,252.47
2012-03-01,252.0
2012-04-01,252.93
2012-05-01,252.74
2012-06-01,257.02
2012-07-01,253.72
2012-08-01,252.85
2012-09-01,252.66
2012-10-01,251.97
2012-11-01,252.73
2012-12-01,254.73
2013-01-01,256.49
2013-02-01,257.39
2013-03-01,259.79
2013-04-01,262.3
2013-05-01,263.06
2013-06-01,271.37
2013-07-01,268.89
2013-08-01,277.64
2013-09-01,279.74
2013-10-01,281.38
2013-11-01,282.68
2013-12-01,286.67
2014-01-01,297.85
2014-02-01,306.05
2014-03-01,306.4
2014-04-01,296.86
2014-05-01,292.58
2014-06-01,294.93
2014-07-01,301.66
2014-08-01,300.67
2014-09-01,304.37
2014-10-01,309.33
2014-11-01,300.35
2014-12-01,301.61
2015-01-01,303.99
2015-02-01,313.61
2015-03-01,326.25
2015-04-01,324.98
2015-05-01,323.2
2015-06-01,326.48
2015-07-01,327.9
2015-08-01,340.07
2015-09-01,351.67
2015-10-01,348.88
2015-11-01,338.5
2015-12-01,340.94
2016-01-01,349.98
2016-02-01,344.15
2016-03-01,341.18
2016-04-01,342.7
2016-05-01,350.25
2016-06-01,345.1
2016-07-01,347.78
2016-08-01,352.55
2016-09-01,352.98
2016-10-01,358.43
2016-11-01,373.89
2016-12-01,388.38
2017-01-01,406.81
2017-02-01,404.65
2017-03-01,407.94
2017-04-01,411.47
2017-05-01,412.67
2017-06-01,408.81
2017-07-01,414.38
2017-08-01,417.96
2017-09-01,418.42
2017-10-01,426.6
2017-11-01,446.62
2017-12-01,448.33
2018-01-01,452.16
2018-02-01,460.51
2018-03-01,470.15
2018-04-01,481.54
2018-05-01,508.6
2018-06-01,525.15
2018-07-01,532.53
2018-08-01,590.3
2018-09-01,634.1
2018-10-01,612.54
2018-11-01,589.94
2018-12-01,584.67
2019-01-01,583.1
2019-02-01,588.98
2019-03-01,606.37
2019-04-01,627.58
2019-05-01,643.0
2019-06-01,633.23
2019-07-01,630.46
2019-08-01,625.39
2019-09-01,623.51
2019-10-01,632.63
2019-11-01,625.69
2019-12-01,629.54
2020-01-01,653.09
2020-02-01,662.86
2020-03-01,674.77
2020-04-01,703.76
2020-05-01,707.6
2020-06-01,710.95
2020-07-01,714.38
2020-08-01,744.9
2020-09-01,769.11
2020-10-01,800.27
2020-11-01,813.42
2020-12-01,852.53
2021-01-01,852.11
2021-02-01,832.86
2021-03-01,874.39
2021-04-01,907.82
2021-05-01,960.37
2021-06-01,988.09
2021-07-01,996.22
2021-08-01,995.37
2021-09-01,1014.76
2021-10-01,1073.49
2021-11-01,1190.85
2021-12-01,1424.78
2022-01-01,1519.59
2022-02-01,1609.27
2022-03-01,1785.89
2022-04-01,1872.0
2022-05-01,1956.13
2022-06-01,2057.95
2022-07-01,2140.77
2022-08-01,2201.18
2022-09-01,2245.66
2022-10-01,2286.01
2022-11-01,2361.91
2022-12-01,2392.92
2023-01-01,2460.35
2023-02-01,2518.11
