Tarih,TP_TUFE1YI_T31
2000-01-01,26.9460985926
2000-02-01,28.1626267457
2000-03-01,29.2790856476
2000-04-01,30.1600874876
2000-05-01,31.2922435269
2000-06-01,31.9181668831
2000-07-01,32.487188116
2000-08-01,32.9541779555
2000-09-01,33.9548704686
2000-10-01,34.9104337115
2000-11-01,35.593259191
2000-12-01,36.0818325944
2001-01-01,36.6881345288
2001-02-01,38.7483838205
2001-03-01,44.4680282825
2001-04-01,51.3453366323
2001-05-01,53.6783236873
2001-06-01,55.4344409407
2001-07-01,58.3815784988
2001-08-01,62.8670355281
2001-09-01,66.2536929351
2001-10-01,70.4801471963
2001-11-01,71.2159505147
2001-12-01,72.2421508762
2002-01-01,73.4724140246
2002-02-01,73.9119338735
2002-03-01,75.2030234296
2002-04-01,75.5208904632
2002-05-01,76.1016845492
2002-06-01,77.475184077
2002-07-01,81.3013613329
2002-08-01,83.2026771078
2002-09-01,85.6396576985
2002-10-01,86.7129494723
2002-11-01,87.8156733789
2002-12-01,88.0472061564
2003-01-01,90.9374415913
2003-02-01,92.6356848078
2003-03-01,95.5450828313
2003-04-01,98.1518753946
2003-05-01,99.646363815
2003-06-01,99.8097539105
2003-07-01,100.050484082
2003-08-01,100.9936369645
2003-09-01,102.108427909
2003-10-01,104.2754119832
2003-11-01,107.4612516388
2003-12-01,108.3845850714
2004-01-01,108.2986447776
2004-02-01,106.529010621
2004-03-01,107.1703318934
2004-04-01,109.7126853652
2004-05-01,115.014741009
2004-06-01,115.1681681091
2004-07-01,113.2877740319
2004-08-01,112.9501895607
2004-09-01,115.7652301622
2004-10-01,118.0796765402
2004-11-01,117.7085722558
2004-12-01,115.8274078629
2005-01-01,114.52
2005-02-01,112.69
2005-03-01,110.45
2005-04-01,113.14
2005-05-01,112.59
2005-06-01,111.21
2005-07-01,109.24
2005-08-01,113.44
2005-09-01,110.61
2005-10-01,114.04
2005-11-01,113.03
2005-12-01,111.53
2006-01-01,111.87
2006-02-01,110.85
2006-03-01,112.11
2006-04-01,112.93
2006-05-01,115.45
2006-06-01,125.86
2006-07-01,128.82
2006-08-01,127.45
2006-09-01,129.13
2006-10-01,130.13
2006-11-01,129.79
2006-12-01,128.28
2007-01-01,127.0
2007-02-01,126.71
2007-03-01,127.8
2007-04-01,127.16
2007-05-01,127.66
2007-06-01,127.61
2007-07-01,126.73
2007-08-01,127.21
2007-09-01,126.31
2007-10-01,124.97
2007-11-01,122.67
2007-12-01,121.82
2008-01-01,121.72
2008-02-01,123.43
2008-03-01,125.51
2008-04-01,129.01
2008-05-01,129.58
2008-06-01,127.84
2008-07-01,128.4
2008-08-01,130.06
2008-09-01,131.43
2008-10-01,138.38
2008-11-01,144.86
2008-12-01,140.72
2009-01-01,138.79
2009-02-01,138.28
2009-03-01,137.83
2009-04-01,136.86
2009-05-01,137.16
2009-06-01,139.26
2009-07-01,141.87
2009-08-01,141.72
2009-09-01,142.75
2009-10-01,142.13
2009-11-01,143.7
2009-12-01,147.63
2010-01-01,150.23
2010-02-01,151.82
2010-03-01,156.86
2010-04-01,160.23
2010-05-01,164.04
2010-06-01,167.52
2010-07-01,168.34
2010-08-01,167.41
2010-09-01,168.42
2010-10-01,173.03
2010-11-01,183.34
2010-12-01,194.08
2011-01-01,205.33
2011-02-01,219.57
2011-03-01,229.93
2011-04-01,231.99
2011-05-01,222.31
2011-06-01,218.68
2011-07-01,211.82
2011-08-01,208.34
2011-09-01,213.15
2011-10-01,215.97
2011-11-01,210.72
2011-12-01,208.87
2012-01-01,204.47
2012-02-01,201.07
2012-03-01,203.95
2012-04-01,204.28
2012-05-01,204.9
2012-06-01,199.61
2012-07-01,197.32
2012-08-01,195.23
2012-09-01,197.5
2012-10-01,198.51
2012-11-01,197.91
2012-12-01,197.29
2013-01-01,198.51
2013-02-01,199.02
2013-03-01,203.02
2013-04-01,204.77
2013-05-01,204.95
2013-06-01,206.13
2013-07-01,206.35
2013-08-01,209.06
2013-09-01,213.87
2013-10-01,214.32
2013-11-01,215.62
2013-12-01,217.1
2014-01-01,225.6
2014-02-01,233.68
2014-03-01,236.87
2014-04-01,234.79
2014-05-01,232.48
2014-06-01,231.24
2014-07-01,229.93
2014-08-01,228.87
2014-09-01,228.04
2014-10-01,230.28
2014-11-01,227.91
2014-12-01,225.19
2015-01-01,224.06
2015-02-01,227.98
2015-03-01,233.69
2015-04-01,241.0
2015-05-01,244.82
2015-06-01,249.63
2015-07-01,250.64
2015-08-01,257.7
2015-09-01,262.99
2015-10-01,266.0
2015-11-01,260.04
2015-12-01,260.91
2016-01-01,261.65
2016-02-01,258.71
2016-03-01,259.47
2016-04-01,258.35
2016-05-01,260.09
2016-06-01,264.27
2016-07-01,267.32
2016-08-01,273.07
2016-09-01,274.03
2016-10-01,276.39
2016-11-01,283.04
2016-12-01,299.16
2017-01-01,318.33
2017-02-01,327.63
2017-03-01,336.97
2017-04-01,340.51
2017-05-01,342.39
2017-06-01,343.53
2017-07-01,342.83
2017-08-01,339.78
2017-09-01,336.41
2017-10-01,342.4
2017-11-01,357.78
2017-12-01,363.85
2018-01-01,367.46
2018-02-01,372.61
2018-03-01,377.94
2018-04-01,390.84
2018-05-01,405.7
2018-06-01,428.66
2018-07-01,439.6
2018-08-01,484.14
2018-09-01,544.3
2018-10-01,529.44
2018-11-01,492.93
2018-12-01,471.84
2019-01-01,479.51
2019-02-01,474.02
2019-03-01,483.56
2019-04-01,502.01
2019-05-01,526.21
2019-06-01,520.51
2019-07-01,510.55
2019-08-01,502.83
2019-09-01,501.65
2019-10-01,500.78
2019-11-01,495.06
2019-12-01,493.62
2020-01-01,505.09
2020-02-01,512.84
2020-03-01,529.02
2020-04-01,542.81
2020-05-01,553.77
2020-06-01,542.56
2020-07-01,541.69
2020-08-01,555.79
2020-09-01,571.74
2020-10-01,592.81
2020-11-01,622.02
2020-12-01,625.03
2021-01-01,645.2
2021-02-01,673.59
2021-03-01,719.13
2021-04-01,777.34
2021-05-01,829.7
2021-06-01,850.99
2021-07-01,870.66
2021-08-01,878.83
2021-09-01,897.78
2021-10-01,984.52
2021-11-01,1149.77
2021-12-01,1450.5
2022-01-01,1540.29
2022-02-01,1622.85
2022-03-01,1704.73
2022-04-01,1783.48
2022-05-01,1852.86
2022-06-01,1988.3
2022-07-01,2021.48
2022-08-01,2054.08
2022-09-01,2072.38
2022-10-01,2047.31
2022-11-01,2017.31
2022-12-01,1988.67
2023-01-01,2036.11
2023-02-01,2068.48
2023-03-01,2093.53
2023-04-01,2216.31
2023-05-01,2230.64
2023-06-01,2427.0
