Tarih,TP_TUFE1YI_T39
2000-01-01,28.5044833211
2000-02-01,29.3287592495
2000-03-01,29.5814267451
2000-04-01,30.5838125476
2000-05-01,35.1815325504
2000-06-01,35.3016531631
2000-07-01,37.3009019812
2000-08-01,37.9733012729
2000-09-01,38.899748757
2000-10-01,39.214547604
2000-11-01,41.912428951
2000-12-01,42.0753511614
2001-01-01,43.0100828256
2001-02-01,43.3787288439
2001-03-01,46.3858862511
2001-04-01,50.8772926083
2001-05-01,52.1392493899
2001-06-01,52.3808713119
2001-07-01,56.1046103053
2001-08-01,56.6154680833
2001-09-01,60.0244082296
2001-10-01,66.6365647142
2001-11-01,67.3227709729
2001-12-01,67.8819531354
2002-01-01,70.1173010888
2002-02-01,70.1932394071
2002-03-01,70.8753035757
2002-04-01,78.9151004456
2002-05-01,80.4034914856
2002-06-01,82.0147645316
2002-07-01,82.4372577211
2002-08-01,83.1110377095
2002-09-01,86.9507552254
2002-10-01,92.3023356252
2002-11-01,94.6260481671
2002-12-01,94.9808872184
2003-01-01,95.083058774
2003-02-01,95.645780267
2003-03-01,98.4183762857
2003-04-01,98.965996476
2003-05-01,98.5792184579
2003-06-01,96.6541758372
2003-07-01,95.7885069766
2003-08-01,98.2515649526
2003-09-01,100.2645964769
2003-10-01,106.5997263122
2003-11-01,104.0504045894
2003-12-01,111.698594594
2004-01-01,107.0917078087
2004-02-01,107.7499717144
2004-03-01,107.8011565764
2004-04-01,109.7208106085
2004-05-01,112.538884192
2004-06-01,114.0636000282
2004-07-01,119.8726611437
2004-08-01,121.4512210149
2004-09-01,119.3166961487
2004-10-01,113.6050607918
2004-11-01,114.2656861066
2004-12-01,111.6539807347
2005-01-01,115.74
2005-02-01,116.56
2005-03-01,115.46
2005-04-01,120.51
2005-05-01,122.95
2005-06-01,114.09
2005-07-01,109.83
2005-08-01,110.36
2005-09-01,109.44
2005-10-01,110.19
2005-11-01,111.87
2005-12-01,112.09
2006-01-01,114.09
2006-02-01,114.39
2006-03-01,114.33
2006-04-01,115.46
2006-05-01,118.86
2006-06-01,121.84
2006-07-01,121.57
2006-08-01,119.73
2006-09-01,122.67
2006-10-01,123.27
2006-11-01,126.23
2006-12-01,124.18
2007-01-01,122.26
2007-02-01,119.2
2007-03-01,122.24
2007-04-01,122.66
2007-05-01,126.65
2007-06-01,125.55
2007-07-01,123.77
2007-08-01,120.74
2007-09-01,120.34
2007-10-01,116.77
2007-11-01,115.86
2007-12-01,114.98
2008-01-01,115.47
2008-02-01,113.94
2008-03-01,120.92
2008-04-01,125.54
2008-05-01,119.88
2008-06-01,120.22
2008-07-01,118.3
2008-08-01,117.37
2008-09-01,119.68
2008-10-01,119.82
2008-11-01,125.72
2008-12-01,125.94
2009-01-01,126.83
2009-02-01,125.8
2009-03-01,129.46
2009-04-01,127.89
2009-05-01,130.47
2009-06-01,126.59
2009-07-01,127.75
2009-08-01,128.97
2009-09-01,129.78
2009-10-01,129.26
2009-11-01,130.83
2009-12-01,128.12
2010-01-01,129.41
2010-02-01,133.87
2010-03-01,137.1
2010-04-01,136.43
2010-05-01,135.4
2010-06-01,136.83
2010-07-01,140.08
2010-08-01,139.43
2010-09-01,140.92
2010-10-01,145.45
2010-11-01,147.89
2010-12-01,147.05
2011-01-01,147.9
2011-02-01,147.45
2011-03-01,154.13
2011-04-01,152.75
2011-05-01,157.99
2011-06-01,158.43
2011-07-01,159.55
2011-08-01,161.4
2011-09-01,166.57
2011-10-01,169.53
2011-11-01,175.66
2011-12-01,176.53
2012-01-01,178.55
2012-02-01,176.56
2012-03-01,183.47
2012-04-01,180.43
2012-05-01,180.62
2012-06-01,184.97
2012-07-01,184.54
2012-08-01,187.0
2012-09-01,187.25
2012-10-01,185.55
2012-11-01,186.93
2012-12-01,186.82
2013-01-01,189.44
2013-02-01,190.02
2013-03-01,187.2
2013-04-01,184.41
2013-05-01,186.68
2013-06-01,185.3
2013-07-01,190.76
2013-08-01,190.37
2013-09-01,193.54
2013-10-01,195.82
2013-11-01,193.73
2013-12-01,193.52
2014-01-01,196.24
2014-02-01,204.32
2014-03-01,207.31
2014-04-01,220.99
2014-05-01,216.6
2014-06-01,212.41
2014-07-01,210.59
2014-08-01,212.1
2014-09-01,214.11
2014-10-01,213.18
2014-11-01,203.94
2014-12-01,212.05
2015-01-01,207.45
2015-02-01,209.76
2015-03-01,206.05
2015-04-01,214.05
2015-05-01,221.46
2015-06-01,221.79
2015-07-01,223.63
2015-08-01,219.36
2015-09-01,229.14
2015-10-01,230.55
2015-11-01,229.8
2015-12-01,225.73
2016-01-01,227.7
2016-02-01,228.05
2016-03-01,229.44
2016-04-01,230.42
2016-05-01,232.86
2016-06-01,231.91
2016-07-01,231.44
2016-08-01,233.43
2016-09-01,231.56
2016-10-01,236.85
2016-11-01,236.98
2016-12-01,238.74
2017-01-01,244.71
2017-02-01,249.43
2017-03-01,249.57
2017-04-01,248.99
2017-05-01,248.12
2017-06-01,243.26
2017-07-01,245.6
2017-08-01,245.01
2017-09-01,250.66
2017-10-01,256.41
2017-11-01,258.36
2017-12-01,256.11
2018-01-01,259.52
2018-02-01,260.06
2018-03-01,257.44
2018-04-01,262.56
2018-05-01,263.29
2018-06-01,269.71
2018-07-01,270.74
2018-08-01,288.55
2018-09-01,302.83
2018-10-01,311.61
2018-11-01,304.71
2018-12-01,302.74
2019-01-01,301.47
2019-02-01,300.9
2019-03-01,302.65
2019-04-01,303.81
2019-05-01,312.1
2019-06-01,305.39
2019-07-01,305.41
2019-08-01,307.32
2019-09-01,306.59
2019-10-01,305.09
2019-11-01,306.14
2019-12-01,301.14
2020-01-01,297.38
2020-02-01,302.0
2020-03-01,296.19
2020-04-01,297.37
2020-05-01,295.43
2020-06-01,301.28
2020-07-01,302.45
2020-08-01,311.21
2020-09-01,316.47
2020-10-01,324.35
2020-11-01,324.8
2020-12-01,329.16
2021-01-01,327.48
2021-02-01,330.01
2021-03-01,325.31
2021-04-01,334.07
2021-05-01,345.29
2021-06-01,347.51
2021-07-01,351.72
2021-08-01,348.31
2021-09-01,345.83
2021-10-01,352.29
2021-11-01,376.2
2021-12-01,415.11
2022-01-01,441.93
2022-02-01,456.9
2022-03-01,473.53
2022-04-01,492.41
2022-05-01,509.56
2022-06-01,541.08
2022-07-01,583.92
2022-08-01,592.49
2022-09-01,627.42
2022-10-01,647.56
2022-11-01,646.55
2022-12-01,662.17
2023-01-01,699.59
2023-02-01,721.66
2023-03-01,734.0
2023-04-01,731.69
2023-05-01,748.26
2023-06-01,788.1
2023-07-01,866.05
2023-08-01,889.18
2023-09-01,906.69
2023-10-01,897.77
2023-11-01,928.69
2023-12-01,947.64
2024-01-01,996.57
2024-02-01,1021.24
2024-03-01,1038.04
2024-04-01,1053.16
2024-05-01,1044.2
2024-06-01,1063.19
2024-07-01,1066.32
2024-08-01,1072.09
2024-09-01,1094.09
2024-10-01,1098.83
2024-11-01,1105.25
2024-12-01,1113.57
2025-01-01,1150.07
2025-02-01,1180.07
2025-03-01,1193.02
2025-04-01,1223.53
2025-05-01,1218.51
2025-06-01,1247.83
2025-07-01,1256.96
2025-08-01,1266.28
2025-09-01,1264.74
