Tarih,TP_TUFE1YI_T10
2000-01-01,26.6866106802
2000-02-01,28.1270446061
2000-03-01,28.7305231052
2000-04-01,30.294620658
2000-05-01,31.1968704797
2000-06-01,32.1495750612
2000-07-01,33.8086462794
2000-08-01,34.8741320885
2000-09-01,35.4914609139
2000-10-01,36.3709566283
2000-11-01,36.6252090451
2000-12-01,36.4293258602
2001-01-01,36.2294854391
2001-02-01,42.3849661306
2001-03-01,48.9153949388
2001-04-01,58.6501956466
2001-05-01,55.8187932456
2001-06-01,60.5110859039
2001-07-01,66.2035699763
2001-08-01,71.5586996746
2001-09-01,84.9905481716
2001-10-01,89.2722775886
2001-11-01,86.3468908312
2001-12-01,83.8380031691
2002-01-01,80.4347801574
2002-02-01,79.0012713947
2002-03-01,80.5198607327
2002-04-01,78.3463488267
2002-05-01,81.2242487514
2002-06-01,89.7501138429
2002-07-01,99.8054506716
2002-08-01,99.2069187175
2002-09-01,101.7939617918
2002-10-01,101.8612348048
2002-11-01,101.4170350571
2002-12-01,101.3329437908
2003-01-01,104.7351774934
2003-02-01,104.9891207554
2003-03-01,106.9533748245
2003-04-01,106.0170103317
2003-05-01,101.4210396146
2003-06-01,97.9754222409
2003-07-01,95.3967308237
2003-08-01,95.5443960832
2003-09-01,94.033194369
2003-10-01,96.9351884327
2003-11-01,98.6863749918
2003-12-01,97.3129700384
2004-01-01,99.7503944139
2004-02-01,95.8429621641
2004-03-01,103.7479990068
2004-04-01,107.8150803076
2004-05-01,118.9418116397
2004-06-01,122.2302194905
2004-07-01,119.5171179419
2004-08-01,121.7877324766
2004-09-01,136.3841572313
2004-10-01,134.2852342905
2004-11-01,136.0993879759
2004-12-01,131.6129796082
2005-01-01,145.1
2005-02-01,141.73
2005-03-01,125.55
2005-04-01,130.31
2005-05-01,133.95
2005-06-01,130.66
2005-07-01,132.43
2005-08-01,179.94
2005-09-01,180.56
2005-10-01,182.32
2005-11-01,181.56
2005-12-01,182.14
2006-01-01,182.14
2006-02-01,174.95
2006-03-01,174.78
2006-04-01,172.22
2006-05-01,190.34
2006-06-01,211.61
2006-07-01,206.6
2006-08-01,197.8
2006-09-01,197.38
2006-10-01,198.93
2006-11-01,196.91
