Tarih,TP_TUFE1YI_T109
2000-01-01,25.0342305742
2000-02-01,25.3267667449
2000-03-01,25.7401979659
2000-04-01,25.8745257994
2000-05-01,26.1864648795
2000-06-01,26.9685513769
2000-07-01,27.9416819042
2000-08-01,28.0775022692
2000-09-01,28.1491437804
2000-10-01,29.6267499491
2000-11-01,29.7237644956
2000-12-01,29.7237644956
2001-01-01,30.6133132598
2001-02-01,30.9864461307
2001-03-01,34.9968782271
2001-04-01,38.6968637749
2001-05-01,49.6341344866
2001-06-01,52.9072560301
2001-07-01,53.8147151722
2001-08-01,57.3833579494
2001-09-01,62.0788619968
2001-10-01,65.7997429854
2001-11-01,66.6907842811
2001-12-01,67.3251101616
2002-01-01,73.5385187278
2002-02-01,73.5385187278
2002-03-01,75.4116457397
2002-04-01,84.2116113669
2002-05-01,84.7936986455
2002-06-01,82.3578872643
2002-07-01,85.4325021205
2002-08-01,82.063858562
2002-09-01,85.0578767181
2002-10-01,85.0578767181
2002-11-01,85.0578767181
2002-12-01,85.0578767181
2003-01-01,94.6070931501
2003-02-01,95.1777889604
2003-03-01,96.2136206585
2003-04-01,96.4265238111
2003-05-01,101.6834648113
2003-06-01,102.2128329956
2003-07-01,101.4681226584
2003-08-01,101.4871663411
2003-09-01,102.036809581
2003-10-01,102.061856945
2003-11-01,103.3570837105
2003-12-01,103.2676363766
2004-01-01,92.6629193479
2004-02-01,92.6629193479
2004-03-01,92.6629193479
2004-04-01,93.1220574654
2004-05-01,97.866162653
2004-06-01,97.866162653
2004-07-01,97.9088568311
2004-08-01,97.9088568311
2004-09-01,97.9107575082
2004-10-01,105.4164649504
2004-11-01,105.4164649504
2004-12-01,105.4164649504
2005-01-01,105.42
2005-02-01,105.21
2005-03-01,105.64
2005-04-01,105.86
2005-05-01,105.86
2005-06-01,103.38
2005-07-01,105.26
2005-08-01,105.28
2005-09-01,105.35
2005-10-01,105.35
2005-11-01,105.35
2005-12-01,98.22
2006-01-01,98.22
2006-02-01,96.74
2006-03-01,96.74
2006-04-01,96.19
2006-05-01,96.19
2006-06-01,96.47
2006-07-01,96.47
2006-08-01,96.47
2006-09-01,96.47
2006-10-01,96.47
2006-11-01,96.6
2006-12-01,96.6
2007-01-01,96.6
2007-02-01,93.27
2007-03-01,97.58
2007-04-01,97.74
2007-05-01,97.91
2007-06-01,97.26
2007-07-01,97.26
2007-08-01,97.26
2007-09-01,97.44
2007-10-01,97.44
2007-11-01,97.44
2007-12-01,97.68
2008-01-01,89.07
2008-02-01,88.64
2008-03-01,89.25
2008-04-01,89.98
2008-05-01,89.99
2008-06-01,90.07
2008-07-01,90.82
2008-08-01,90.07
2008-09-01,89.34
2008-10-01,89.35
2008-11-01,89.61
2008-12-01,89.48
2009-01-01,91.54
2009-02-01,97.62
2009-03-01,97.68
2009-04-01,97.7
2009-05-01,97.74
2009-06-01,97.94
2009-07-01,98.19
2009-08-01,98.45
2009-09-01,97.22
2009-10-01,94.18
2009-11-01,94.64
2009-12-01,94.64
2010-01-01,94.64
2010-02-01,94.86
2010-03-01,94.51
2010-04-01,94.51
2010-05-01,94.51
2010-06-01,94.51
2010-07-01,87.6
2010-08-01,87.6
2010-09-01,87.6
2010-10-01,88.92
2010-11-01,88.92
2010-12-01,88.92
2011-01-01,88.92
2011-02-01,85.54
2011-03-01,85.92
2011-04-01,85.92
2011-05-01,85.92
2011-06-01,85.92
2011-07-01,85.92
2011-08-01,87.45
2011-09-01,87.95
2011-10-01,89.45
2011-11-01,89.45
2011-12-01,89.45
2012-01-01,90.85
2012-02-01,94.33
2012-03-01,94.18
2012-04-01,94.66
2012-05-01,94.94
2012-06-01,94.75
2012-07-01,94.62
2012-08-01,94.73
2012-09-01,94.63
2012-10-01,94.98
2012-11-01,94.89
2012-12-01,102.05
2013-01-01,102.21
2013-02-01,101.24
2013-03-01,102.03
2013-04-01,102.21
2013-05-01,102.17
2013-06-01,102.49
2013-07-01,102.93
2013-08-01,102.86
2013-09-01,104.55
2013-10-01,104.0
2013-11-01,103.9
2013-12-01,104.28
2014-01-01,110.69
2014-02-01,112.62
2014-03-01,113.39
2014-04-01,114.4
2014-05-01,114.44
2014-06-01,115.23
2014-07-01,115.04
2014-08-01,111.87
2014-09-01,111.81
2014-10-01,111.99
2014-11-01,112.09
2014-12-01,114.77
2015-01-01,115.12
2015-02-01,115.57
2015-03-01,118.09
2015-04-01,119.41
2015-05-01,120.18
2015-06-01,120.12
2015-07-01,120.07
2015-08-01,119.3
2015-09-01,120.19
2015-10-01,121.87
2015-11-01,122.0
2015-12-01,121.45
2016-01-01,128.56
2016-02-01,128.67
2016-03-01,129.12
2016-04-01,128.54
2016-05-01,128.87
2016-06-01,128.92
2016-07-01,128.81
2016-08-01,129.08
2016-09-01,129.16
2016-10-01,129.18
2016-11-01,129.18
2016-12-01,129.65
2017-01-01,133.37
2017-02-01,136.21
2017-03-01,141.29
2017-04-01,140.96
2017-05-01,143.47
2017-06-01,143.5
2017-07-01,143.98
2017-08-01,147.69
2017-09-01,151.07
2017-10-01,151.89
2017-11-01,151.77
2017-12-01,152.53
2018-01-01,163.17
2018-02-01,163.39
2018-03-01,163.11
2018-04-01,164.12
2018-05-01,168.9
2018-06-01,169.32
2018-07-01,170.05
2018-08-01,171.99
2018-09-01,173.94
2018-10-01,174.59
2018-11-01,175.84
2018-12-01,178.64
2019-01-01,185.68
2019-02-01,185.2
2019-03-01,188.26
2019-04-01,189.28
2019-05-01,189.34
2019-06-01,189.66
2019-07-01,189.29
2019-08-01,188.96
2019-09-01,181.8
2019-10-01,186.57
2019-11-01,193.07
2019-12-01,185.68
2020-01-01,206.61
2020-02-01,210.0
2020-03-01,213.89
2020-04-01,218.5
2020-05-01,224.26
2020-06-01,212.74
2020-07-01,212.67
2020-08-01,220.19
2020-09-01,226.41
2020-10-01,231.7
2020-11-01,237.2
2020-12-01,240.69
2021-01-01,265.11
2021-02-01,267.0
2021-03-01,272.27
2021-04-01,275.92
2021-05-01,282.94
2021-06-01,287.24
2021-07-01,286.5
2021-08-01,290.43
2021-09-01,303.47
2021-10-01,314.05
2021-11-01,322.53
2021-12-01,331.55
2022-01-01,385.04
2022-02-01,401.47
2022-03-01,433.53
2022-04-01,443.68
2022-05-01,450.94
2022-06-01,464.63
2022-07-01,483.29
2022-08-01,495.58
2022-09-01,517.22
2022-10-01,527.07
2022-11-01,533.16
2022-12-01,541.76
2023-01-01,615.29
2023-02-01,632.3
2023-03-01,633.86
2023-04-01,644.94
2023-05-01,653.72
2023-06-01,691.33
2023-07-01,770.85
2023-08-01,800.88
2023-09-01,812.23
2023-10-01,832.17
2023-11-01,863.04
2023-12-01,863.2
2024-01-01,898.3
2024-02-01,940.86
2024-03-01,956.44
2024-04-01,986.83
2024-05-01,1022.5
2024-06-01,1029.87
2024-07-01,1037.54
2024-08-01,1044.54
2024-09-01,1054.16
2024-10-01,1050.69
2024-11-01,1068.76
2024-12-01,1068.01
2025-01-01,1169.13
2025-02-01,1184.65
2025-03-01,1219.72
2025-04-01,1253.32
2025-05-01,1198.16
2025-06-01,1222.1
2025-07-01,1275.45
2025-08-01,1293.91
2025-09-01,1291.35
