Tarih,TP_TUFE1YI_T120
2000-01-01,30.254367433
2000-02-01,30.8913174099
2000-03-01,31.5691169104
2000-04-01,32.1894244889
2000-05-01,32.8823534424
2000-06-01,33.5934377397
2000-07-01,34.3166255996
2000-08-01,35.04283935
2000-09-01,35.7932602255
2000-10-01,36.5467069916
2000-11-01,37.3107443749
2000-12-01,39.1217399151
2001-01-01,41.5621207057
2001-02-01,41.9887712841
2001-03-01,49.4097680465
2001-04-01,58.8702150915
2001-05-01,63.8205721571
2001-06-01,66.0415758773
2001-07-01,68.9388661525
2001-08-01,74.4505259294
2001-09-01,78.8713521353
2001-10-01,81.2799610743
2001-11-01,82.9608433175
2001-12-01,87.1441371092
2002-01-01,91.8796559403
2002-02-01,91.8796559403
2002-03-01,91.8796559403
2002-04-01,92.8691221753
2002-05-01,93.6286207227
2002-06-01,94.7572779265
2002-07-01,96.6045841542
2002-08-01,98.3444712647
2002-09-01,101.3355641494
2002-10-01,101.3355641494
2002-11-01,103.795613229
2002-12-01,103.795613229
2003-01-01,103.795613229
2003-02-01,103.795613229
2003-03-01,103.795613229
2003-04-01,102.3157738306
2003-05-01,102.3157738306
2003-06-01,102.3157738306
2003-07-01,102.3157738306
2003-08-01,102.3157738306
2003-09-01,102.3157738306
2003-10-01,91.5728391095
2003-11-01,91.5728391095
2003-12-01,91.5728391095
2004-01-01,102.3157738306
2004-02-01,102.3157738306
2004-03-01,102.3157738306
2004-04-01,102.3157738306
2004-05-01,102.3157738306
2004-06-01,102.3157738306
2004-07-01,102.3157738306
2004-08-01,102.3157738306
2004-09-01,102.3157738306
2004-10-01,97.2002017724
2004-11-01,97.2002017724
2004-12-01,97.2002017724
2005-01-01,106.57
2005-02-01,106.57
2005-03-01,106.57
2005-04-01,106.57
2005-05-01,106.57
2005-06-01,106.57
2005-07-01,106.57
2005-08-01,106.57
2005-09-01,85.46
2005-10-01,85.46
2005-11-01,85.46
2005-12-01,85.46
2006-01-01,105.85
2006-02-01,105.85
2006-03-01,105.85
2006-04-01,105.85
2006-05-01,105.85
2006-06-01,105.85
2006-07-01,105.85
2006-08-01,105.85
2006-09-01,105.85
2006-10-01,122.69
2006-11-01,122.69
2006-12-01,122.69
2007-01-01,122.69
2007-02-01,126.23
2007-03-01,131.89
2007-04-01,129.53
2007-05-01,122.19
2007-06-01,118.67
2007-07-01,124.0
2007-08-01,130.19
2007-09-01,129.77
2007-10-01,115.24
2007-11-01,114.16
2007-12-01,112.63
2008-01-01,115.21
2008-02-01,142.07
2008-03-01,142.34
2008-04-01,150.03
2008-05-01,150.22
2008-06-01,142.54
2008-07-01,153.47
