Tarih,TP_TUFE1YI_T7
2000-01-01,31.8183226745
2000-02-01,33.0848999043
2000-03-01,36.810950002
2000-04-01,37.1094070812
2000-05-01,33.214542198
2000-06-01,39.0605702363
2000-07-01,41.7541453758
2000-08-01,41.1721540714
2000-09-01,42.1160245843
2000-10-01,47.8967651364
2000-11-01,46.7542341302
2000-12-01,47.0405663905
2001-01-01,41.2430376277
2001-02-01,40.5090197486
2001-03-01,47.5815198465
2001-04-01,54.1615657639
2001-05-01,68.6274073199
2001-06-01,70.7697695413
2001-07-01,73.7235619467
2001-08-01,71.2538296165
2001-09-01,79.2524793383
2001-10-01,84.8690684969
2001-11-01,70.5403306617
2001-12-01,59.9441716728
2002-01-01,58.2578891755
2002-02-01,61.3683715474
2002-03-01,58.4919914469
2002-04-01,71.2547622949
2002-05-01,78.5884123371
2002-06-01,79.4101019832
2002-07-01,84.8187038648
2002-08-01,94.6836430097
2002-09-01,99.9905829487
2002-10-01,109.8648488774
2002-11-01,105.3348300226
2002-12-01,87.9804835473
2003-01-01,100.9512416723
2003-02-01,116.8715062037
2003-03-01,128.1329111839
2003-04-01,113.8041362187
2003-05-01,95.7859947437
2003-06-01,85.2155213841
2003-07-01,86.7442328372
2003-08-01,92.8538319292
2003-09-01,95.8558511198
2003-10-01,86.6108961836
2003-11-01,97.6010742146
2003-12-01,99.5728023085
2004-01-01,96.01988226
2004-02-01,93.3019166909
2004-03-01,85.0005832381
2004-04-01,94.6357606036
2004-05-01,98.1137437622
2004-06-01,124.0522127368
2004-07-01,113.1369998775
2004-08-01,119.9880858578
2004-09-01,131.4299849883
2004-10-01,137.6748672232
2004-11-01,152.9853958184
2004-12-01,121.3582256022
2005-01-01,98.95
2005-02-01,113.59
2005-03-01,113.88
2005-04-01,135.47
2005-05-01,151.55
2005-06-01,131.74
2005-07-01,153.95
2005-08-01,156.71
2005-09-01,177.01
2005-10-01,175.24
2005-11-01,156.07
2005-12-01,148.58
2006-01-01,156.33
2006-02-01,179.81
2006-03-01,162.09
2006-04-01,175.2
2006-05-01,192.97
2006-06-01,203.94
2006-07-01,220.95
2006-08-01,235.49
2006-09-01,219.41
2006-10-01,182.45
2006-11-01,173.86
2006-12-01,173.02
2007-01-01,194.76
2007-02-01,153.72
2007-03-01,174.84
2007-04-01,190.61
2007-05-01,198.31
2007-06-01,195.75
2007-07-01,199.58
2007-08-01,213.94
2007-09-01,198.22
2007-10-01,215.24
2007-11-01,224.55
2007-12-01,248.93
2008-01-01,248.58
2008-02-01,239.46
2008-03-01,262.31
2008-04-01,292.16
2008-05-01,321.99
2008-06-01,355.28
2008-07-01,368.07
2008-08-01,365.56
2008-09-01,296.45
2008-10-01,269.47
2008-11-01,236.17
2008-12-01,182.85
2009-01-01,133.96
2009-02-01,146.49
2009-03-01,149.93
2009-04-01,185.61
2009-05-01,191.17
2009-06-01,206.71
2009-07-01,261.55
2009-08-01,217.02
2009-09-01,266.83
2009-10-01,241.82
2009-11-01,256.61
2009-12-01,285.03
2010-01-01,284.89
2010-02-01,279.83
2010-03-01,274.99
2010-04-01,299.19
2010-05-01,317.98
2010-06-01,288.91
2010-07-01,291.51
2010-08-01,291.03
2010-09-01,290.49
2010-10-01,285.22
2010-11-01,300.3
2010-12-01,310.64
2011-01-01,343.08
2011-02-01,389.51
2011-03-01,419.31
2011-04-01,456.67
2011-05-01,470.77
2011-06-01,442.05
2011-07-01,449.68
2011-08-01,482.24
2011-09-01,487.29
2011-10-01,506.95
2011-11-01,511.21
2011-12-01,512.75
2012-01-01,528.05
2012-02-01,537.58
2012-03-01,541.53
2012-04-01,567.1
2012-05-01,563.31
2012-06-01,509.95
2012-07-01,445.05
2012-08-01,483.59
2012-09-01,523.99
2012-10-01,531.31
2012-11-01,517.06
2012-12-01,506.0
2013-01-01,508.94
2013-02-01,516.13
2013-03-01,526.58
2013-04-01,512.15
2013-05-01,468.84
2013-06-01,486.31
2013-07-01,505.94
2013-08-01,541.69
2013-09-01,560.75
2013-10-01,589.07
2013-11-01,562.33
2013-12-01,561.76
2014-01-01,595.08
2014-02-01,607.23
2014-03-01,621.22
2014-04-01,617.94
2014-05-01,595.87
2014-06-01,595.36
2014-07-01,607.51
2014-08-01,586.85
2014-09-01,567.48
2014-10-01,552.5
2014-11-01,496.57
2014-12-01,447.62
2015-01-01,340.14
2015-02-01,237.53
2015-03-01,354.34
2015-04-01,361.93
2015-05-01,405.57
2015-06-01,444.34
2015-07-01,421.84
2015-08-01,369.23
2015-09-01,314.65
2015-10-01,336.91
2015-11-01,344.79
2015-12-01,314.68
2016-01-01,225.72
2016-02-01,223.18
2016-03-01,217.39
2016-04-01,241.69
2016-05-01,268.5
2016-06-01,319.66
2016-07-01,341.34
2016-08-01,307.18
2016-09-01,310.13
2016-10-01,319.73
2016-11-01,359.14
2016-12-01,336.08
2017-01-01,446.13
2017-02-01,493.0
2017-03-01,490.8
2017-04-01,481.29
2017-05-01,474.96
2017-06-01,405.87
2017-07-01,394.02
2017-08-01,409.86
