Tarih,TP_KM_K19
2018-10-01,819345.0
2018-11-01,819061.0
2018-12-01,1855126.0
2019-01-01,870811.0
2019-02-01,886895.0
2019-03-01,998474.0
2019-04-01,1074686.0
2019-05-01,1072402.0
2019-06-01,735414.0
2019-07-01,952870.0
2019-08-01,899279.0
2019-09-01,629282.0
2019-10-01,592491.0
2019-11-01,592812.0
2019-12-01,612603.0
2020-01-01,526276.0
2020-02-01,649816.0
2020-03-01,673996.0
2020-04-01,736116.0
2020-05-01,552284.0
2020-06-01,660220.0
2020-07-01,576389.0
2020-08-01,612144.0
2020-09-01,652368.0
2020-10-01,692464.0
2020-11-01,652055.0
2020-12-01,615887.0
2021-01-01,614501.0
2021-02-01,605730.0
2021-03-01,749311.0
2021-04-01,699197.0
2021-05-01,720385.0
2021-06-01,748787.0
2021-07-01,703139.0
2021-08-01,744300.0
2021-09-01,548287.0
2021-10-01,596090.0
2021-11-01,674989.0
2021-12-01,658511.0
2022-01-01,868778.0
2022-02-01,1013198.0
2022-03-01,1199742.0
2022-04-01,1164324.0
2022-05-01,1192254.0
2022-06-01,869658.0
2022-07-01,924860.0
2022-08-01,714835.0
2022-09-01,761040.0
2022-10-01,1088703.0
2022-11-01,1124510.0
2022-12-01,1628577.0
2023-01-01,1417465.0
2023-02-01,1924369.0
2023-03-01,1245615.0
2023-04-01,631165.0
2023-05-01,136538.0
2023-06-01,565105.0
2023-07-01,1069099.0
2023-08-01,991787.0
2023-09-01,788197.0
2023-10-01,0.0
2023-11-01,0.0
2023-12-01,881.0
2024-01-01,1318.0
2024-02-01,1318.0
2024-03-01,41012.0
2024-04-01,116212.0
2024-05-01,1504226.0
2024-06-01,1106205.0
2024-07-01,61070.0
2024-08-01,61070.0
2024-09-01,46685.0
2024-10-01,46684.0
2024-11-01,40635.0
2024-12-01,0.0
2025-01-01,0.0
2025-02-01,0.0
2025-03-01,0.0
2025-04-01,0.0
2025-05-01,0.0
2025-06-01,0.0
2025-07-01,0.0
2025-08-01,0.0
