Tarih,TP_KM_K63
2000-01-01,387569.0
2000-02-01,398432.0
2000-03-01,328823.0
2000-04-01,340517.0
2000-05-01,227329.0
2000-06-01,383191.0
2000-07-01,374051.0
2000-08-01,361276.0
2000-09-01,304669.0
2000-10-01,312421.0
2000-11-01,307169.0
2000-12-01,146352.0
2001-01-01,114016.0
2001-02-01,15461.0
2001-03-01,15403.0
2001-04-01,18049.0
2001-05-01,17981.0
2001-06-01,18398.0
2001-07-01,20787.0
2001-08-01,22181.0
2001-09-01,24215.0
2001-10-01,14089.0
2001-11-01,13110.0
2001-12-01,12266.0
2002-01-01,11091.0
2002-02-01,11764.0
2002-03-01,11285.0
2002-04-01,11398.0
2002-05-01,12268.0
2002-06-01,14143.0
2002-07-01,5900.0
2002-08-01,5906.0
2002-09-01,4016.0
2002-10-01,4030.0
2002-11-01,3952.0
2002-12-01,71279.0
2003-01-01,74008.0
2003-02-01,73170.0
2003-03-01,78457.0
2003-04-01,75565.0
2003-05-01,72677.0
2003-06-01,68815.0
2003-07-01,68077.0
2003-08-01,64210.0
2003-09-01,65916.0
2003-10-01,72821.0
2003-11-01,73228.0
2003-12-01,73726.0
2004-01-01,69337.0
2004-02-01,69082.0
2004-03-01,68046.0
2004-04-01,71337.0
2004-05-01,77516.0
2004-06-01,75385.0
2004-07-01,73951.0
2004-08-01,76034.0
2004-09-01,77153.0
2004-10-01,81367.0
2004-11-01,81036.0
2004-12-01,79445.0
2005-01-01,75481.0
2005-02-01,74538.0
2005-03-01,77838.0
2005-04-01,77270.0
2005-05-01,74642.0
2005-06-01,70662.0
2005-07-01,72235.0
2005-08-01,74704.0
2005-09-01,74793.0
2005-10-01,75555.0
2005-11-01,73806.0
2005-12-01,73474.0
2006-01-01,6475.0
2006-02-01,6346.0
2006-03-01,6581.0
2006-04-01,6654.0
2006-05-01,7914.0
2006-06-01,7865.0
2006-07-01,10581.0
2006-08-01,11073.0
2006-09-01,22224.0
2006-10-01,22606.0
2006-11-01,29145.0
2006-12-01,27538.0
2007-01-01,21490.0
2007-02-01,27636.0
2007-03-01,37736.0
2007-04-01,37069.0
2007-05-01,30955.0
2007-06-01,40057.0
2007-07-01,39022.0
2007-08-01,35542.0
2007-09-01,30602.0
2007-10-01,30403.0
2007-11-01,31874.0
2007-12-01,38945.0
2008-01-01,38698.0
2008-02-01,39295.0
2008-03-01,45459.0
2008-04-01,46492.0
2008-05-01,37365.0
2008-06-01,26180.0
2008-07-01,25151.0
2008-08-01,24304.0
2008-09-01,19572.0
2008-10-01,22774.0
2008-11-01,27914.0
2008-12-01,34971.0
2009-01-01,39233.0
2009-02-01,41406.0
2009-03-01,43364.0
2009-04-01,42153.0
2009-05-01,41812.0
2009-06-01,17165.0
2009-07-01,17103.0
2009-08-01,17940.0
2009-09-01,20555.0
2009-10-01,18952.0
2009-11-01,19766.0
2009-12-01,20509.0
2010-01-01,17757.0
2010-02-01,18363.0
2010-03-01,15537.0
2010-04-01,14966.0
2010-05-01,129114.0
2010-06-01,128419.0
2010-07-01,126495.0
2010-08-01,123413.0
2010-09-01,127233.0
2010-10-01,106205.0
2010-11-01,83780.0
2010-12-01,86601.0
2011-01-01,90854.0
2011-02-01,69652.0
2011-03-01,73215.0
2011-04-01,66005.0
2011-05-01,69197.0
2011-06-01,79353.0
2011-07-01,81745.0
2011-08-01,90070.0
2011-09-01,108188.0
2011-10-01,104028.0
2011-11-01,108687.0
2011-12-01,114231.0
2012-01-01,107408.0
2012-02-01,107343.0
2012-03-01,122835.0
2012-04-01,121875.0
2012-05-01,127783.0
2012-06-01,125226.0
2012-07-01,124352.0
2012-08-01,118673.0
2012-09-01,123962.0
2012-10-01,123946.0
2012-11-01,124331.0
2012-12-01,127814.0
2013-01-01,126003.0
2013-02-01,128753.0
2013-03-01,139794.0
2013-04-01,134871.0
2013-05-01,137939.0
2013-06-01,151756.0
2013-07-01,152561.0
2013-08-01,159432.0
2013-09-01,4467.0
2013-10-01,4440.0
2013-11-01,4464.0
2013-12-01,4582.0
2014-01-01,4674.0
2014-02-01,4653.0
2014-03-01,4605.0
2014-04-01,4570.0
2014-05-01,4532.0
2014-06-01,4562.0
2014-07-01,4537.0
2014-08-01,4556.0
2014-09-01,4610.0
2014-10-01,4553.0
2014-11-01,4545.0
2014-12-01,21215.0
2015-01-01,21919.0
2015-02-01,22520.0
2015-03-01,23205.0
2015-04-01,23883.0
2015-05-01,24590.0
2015-06-01,24783.0
2015-07-01,25440.0
2015-08-01,26659.0
2015-09-01,27571.0
2015-10-01,27382.0
2015-11-01,28373.0
2015-12-01,927952.0
2016-01-01,1020107.0
2016-02-01,1133748.0
2016-03-01,1257602.0
2016-04-01,1262257.0
2016-05-01,1332728.0
2016-06-01,372337.0
2016-07-01,399858.0
2016-08-01,375892.0
2016-09-01,390087.0
2016-10-01,421501.0
2016-11-01,514046.0
2016-12-01,532562.0
2017-01-01,599996.0
2017-02-01,590933.0
2017-03-01,611634.0
2017-04-01,609324.0
2017-05-01,617007.0
2017-06-01,587742.0
2017-07-01,617499.0
2017-08-01,626084.0
2017-09-01,568708.0
2017-10-01,632480.0
2017-11-01,670356.0
2017-12-01,668960.0
2018-01-01,703616.0
2018-02-01,704497.0
2018-03-01,725341.0
2018-04-01,784448.0
2018-05-01,892742.0
2018-06-01,928189.0
2018-07-01,1024221.0
2018-08-01,1451764.0
2018-09-01,1378664.0
2018-10-01,1167912.0
2018-11-01,1123643.0
2018-12-01,1053714.0
2019-01-01,1062658.0
2019-02-01,1185675.0
2019-03-01,1320783.0
2019-04-01,1470390.0
2019-05-01,1423328.0
2019-06-01,1499477.0
2019-07-01,1491152.0
2019-08-01,1579805.0
2019-09-01,1455813.0
2019-10-01,1528693.0
2019-11-01,1590747.0
2019-12-01,1674419.0
2020-01-01,1784564.0
2020-02-01,1698135.0
2020-03-01,1450141.0
2020-04-01,1684656.0
2020-05-01,1779838.0
2020-06-01,1763904.0
2020-07-01,1484076.0
2020-08-01,1703141.0
2020-09-01,1937280.0
2020-10-01,1896498.0
2020-11-01,2049390.0
2020-12-01,1846773.0
2021-01-01,1615658.0
2021-02-01,1796467.0
2021-03-01,1997934.0
2021-04-01,2206736.0
2021-05-01,2198256.0
2021-06-01,2319686.0
2021-07-01,2371853.0
2021-08-01,2177784.0
2021-09-01,2263555.0
2021-10-01,3513189.0
2021-11-01,4353435.0
2021-12-01,4903509.0
2022-01-01,5118802.0
2022-02-01,5123404.0
2022-03-01,5559896.0
2022-04-01,5430692.0
2022-05-01,5933876.0
2022-06-01,5655394.0
2022-07-01,6512108.0
2022-08-01,6257883.0
2022-09-01,5708624.0
2022-10-01,6592525.0
2022-11-01,6888155.0
2022-12-01,6590363.0
2023-01-01,7416972.0
2023-02-01,6961555.0
2023-03-01,7211183.0
2023-04-01,7559252.0
2023-05-01,7664387.0
2023-06-01,10110293.0
2023-07-01,10654776.0
2023-08-01,10864356.0
2023-09-01,10518992.0
2023-10-01,11031245.0
2023-11-01,12227163.0
