Tarih,TP_KM_K14
2000-01-01,155263.0
2000-02-01,143546.0
2000-03-01,112502.0
2000-04-01,108322.0
2000-05-01,140693.0
2000-06-01,143363.0
2000-07-01,218530.0
2000-08-01,335706.0
2000-09-01,322746.0
2000-10-01,326930.0
2000-11-01,321132.0
2000-12-01,251071.0
2001-01-01,342731.0
2001-02-01,204400.0
2001-03-01,187277.0
2001-04-01,195679.0
2001-05-01,210969.0
2001-06-01,244068.0
2001-07-01,159956.0
2001-08-01,148825.0
2001-09-01,120133.0
2001-10-01,388705.0
2001-11-01,269748.0
2001-12-01,126565.0
2002-01-01,116319.0
2002-02-01,106605.0
2002-03-01,108039.0
2002-04-01,133188.0
2002-05-01,144618.0
2002-06-01,161479.0
2002-07-01,180848.0
2002-08-01,312795.0
2002-09-01,207236.0
2002-10-01,316152.0
2002-11-01,387717.0
2002-12-01,295729.0
2003-01-01,290719.0
2003-02-01,346460.0
2003-03-01,299108.0
2003-04-01,348969.0
2003-05-01,387683.0
2003-06-01,473645.0
2003-07-01,470984.0
2003-08-01,465780.0
2003-09-01,465492.0
2003-10-01,486725.0
2003-11-01,490862.0
2003-12-01,520001.0
2004-01-01,513317.0
2004-02-01,661484.0
2004-03-01,688891.0
2004-04-01,668040.0
2004-05-01,673301.0
2004-06-01,713400.0
2004-07-01,719987.0
2004-08-01,721252.0
2004-09-01,746228.0
2004-10-01,775293.0
2004-11-01,787782.0
2004-12-01,774202.0
2005-01-01,791210.0
2005-02-01,779201.0
2005-03-01,870433.0
2005-04-01,824739.0
2005-05-01,832825.0
2005-06-01,821242.0
2005-07-01,816521.0
2005-08-01,791569.0
2005-09-01,2204862.0
2005-10-01,2192309.0
2005-11-01,578348.0
2005-12-01,480239.0
2006-01-01,476395.0
2006-02-01,482073.0
2006-03-01,507992.0
2006-04-01,501824.0
2006-05-01,542681.0
2006-06-01,339699.0
2006-07-01,328963.0
2006-08-01,105994.0
2006-09-01,59694.0
2006-10-01,62789.0
2006-11-01,49151.0
2006-12-01,52649.0
2007-01-01,45548.0
2007-02-01,45399.0
2007-03-01,36036.0
2007-04-01,32447.0
2007-05-01,32999.0
2007-06-01,28026.0
2007-07-01,22598.0
2007-08-01,29979.0
2007-09-01,22556.0
2007-10-01,22074.0
2007-11-01,35786.0
2007-12-01,31429.0
2008-01-01,151901.0
2008-02-01,32119.0
2008-03-01,34269.0
2008-04-01,29294.0
2008-05-01,30286.0
2008-06-01,37604.0
2008-07-01,32222.0
2008-08-01,19677.0
2008-09-01,22890.0
2008-10-01,25583.0
2008-11-01,24737.0
2008-12-01,18316.0
2009-01-01,16092.0
2009-02-01,18397.0
2009-03-01,65556.0
2009-04-01,17125.0
2009-05-01,11860.0
2009-06-01,11982.0
2009-07-01,13616.0
2009-08-01,14089.0
2009-09-01,12814.0
2009-10-01,22514.0
2009-11-01,22432.0
2009-12-01,32263.0
2010-01-01,18192.0
2010-02-01,18064.0
2010-03-01,17941.0
2010-04-01,18901.0
2010-05-01,19680.0
2010-06-01,22286.0
2010-07-01,21401.0
2010-08-01,18869.0
2010-09-01,22291.0
2010-10-01,22036.0
2010-11-01,21850.0
2010-12-01,20811.0
2011-01-01,22511.0
2011-02-01,24386.0
2011-03-01,30631.0
2011-04-01,27057.0
2011-05-01,36814.0
2011-06-01,30406.0
2011-07-01,28585.0
2011-08-01,32317.0
2011-09-01,26435.0
2011-10-01,39462.0
2011-11-01,27540.0
