Tarih,TP_KM_K65
2000-01-01,262470.0
2000-02-01,265310.0
2000-03-01,180325.0
2000-04-01,189379.0
2000-05-01,193437.0
2000-06-01,242821.0
2000-07-01,242709.0
2000-08-01,240553.0
2000-09-01,248978.0
2000-10-01,247599.0
2000-11-01,258500.0
2000-12-01,281196.0
2001-01-01,276484.0
2001-02-01,282964.0
2001-03-01,301235.0
2001-04-01,332061.0
2001-05-01,325617.0
2001-06-01,227946.0
2001-07-01,252140.0
2001-08-01,270301.0
2001-09-01,299737.0
2001-10-01,311749.0
2001-11-01,268359.0
2001-12-01,258569.0
2002-01-01,214690.0
2002-02-01,226801.0
2002-03-01,219950.0
2002-04-01,226418.0
2002-05-01,253923.0
2002-06-01,407476.0
2002-07-01,447053.0
2002-08-01,426968.0
2002-09-01,422766.0
2002-10-01,427815.0
2002-11-01,664263.0
2002-12-01,427417.0
2003-01-01,430074.0
2003-02-01,745278.0
2003-03-01,798160.0
2003-04-01,697194.0
2003-05-01,683216.0
2003-06-01,703175.0
2003-07-01,666227.0
2003-08-01,686752.0
2003-09-01,686481.0
2003-10-01,766677.0
2003-11-01,744269.0
2003-12-01,734379.0
2004-01-01,764615.0
2004-02-01,789237.0
2004-03-01,817139.0
2004-04-01,823403.0
2004-05-01,827728.0
2004-06-01,842242.0
2004-07-01,987244.0
2004-08-01,912661.0
2004-09-01,919743.0
2004-10-01,836518.0
2004-11-01,889286.0
2004-12-01,612353.0
2005-01-01,595966.0
2005-02-01,618729.0
2005-03-01,601932.0
2005-04-01,595418.0
2005-05-01,600147.0
2005-06-01,580982.0
2005-07-01,615081.0
2005-08-01,625092.0
2005-09-01,658479.0
2005-10-01,635882.0
2005-11-01,695961.0
2005-12-01,638092.0
2006-01-01,654672.0
2006-02-01,641030.0
2006-03-01,594681.0
2006-04-01,462254.0
2006-05-01,327221.0
2006-06-01,299543.0
2006-07-01,292886.0
2006-08-01,297737.0
2006-09-01,263176.0
2006-10-01,271524.0
2006-11-01,231121.0
2006-12-01,120953.0
2007-01-01,145931.0
2007-02-01,145199.0
2007-03-01,113774.0
2007-04-01,99213.0
2007-05-01,64269.0
2007-06-01,61161.0
2007-07-01,64077.0
2007-08-01,72577.0
2007-09-01,45025.0
2007-10-01,45891.0
2007-11-01,43222.0
2007-12-01,63483.0
2008-01-01,60155.0
2008-02-01,66902.0
2008-03-01,67332.0
2008-04-01,67393.0
2008-05-01,65081.0
2008-06-01,64799.0
2008-07-01,65753.0
2008-08-01,65812.0
2008-09-01,65659.0
2008-10-01,68644.0
2008-11-01,45311.0
2008-12-01,82535.0
2009-01-01,82155.0
2009-02-01,81407.0
2009-03-01,83937.0
2009-04-01,89559.0
2009-05-01,92636.0
2009-06-01,96955.0
2009-07-01,107460.0
2009-08-01,113811.0
2009-09-01,125144.0
2009-10-01,131944.0
2009-11-01,129096.0
2009-12-01,123675.0
2010-01-01,162694.0
2010-02-01,157975.0
2010-03-01,182084.0
2010-04-01,182105.0
2010-05-01,183044.0
2010-06-01,165373.0
2010-07-01,173919.0
2010-08-01,170963.0
2010-09-01,175156.0
2010-10-01,179928.0
2010-11-01,175085.0
2010-12-01,180889.0
2011-01-01,181481.0
2011-02-01,180993.0
2011-03-01,230354.0
2011-04-01,238568.0
2011-05-01,235562.0
2011-06-01,239157.0
2011-07-01,241200.0
2011-08-01,339171.0
2011-09-01,354058.0
2011-10-01,335636.0
2011-11-01,334583.0
2011-12-01,237067.0
2012-01-01,249082.0
2012-02-01,255262.0
2012-03-01,257542.0
2012-04-01,251047.0
2012-05-01,243634.0
2012-06-01,234663.0
2012-07-01,240970.0
2012-08-01,247523.0
2012-09-01,248194.0
2012-10-01,554161.0
2012-11-01,519482.0
2012-12-01,559751.0
2013-01-01,551902.0
2013-02-01,547968.0
2013-03-01,537578.0
2013-04-01,529339.0
2013-05-01,555101.0
2013-06-01,472402.0
2013-07-01,457656.0
2013-08-01,414934.0
2013-09-01,662628.0
2013-10-01,688099.0
2013-11-01,677221.0
2013-12-01,719044.0
2014-01-01,715904.0
2014-02-01,948750.0
2014-03-01,927224.0
2014-04-01,1020230.0
2014-05-01,1031267.0
2014-06-01,1037068.0
2014-07-01,1035553.0
2014-08-01,1036555.0
2014-09-01,1065283.0
2014-10-01,1049154.0
2014-11-01,1069156.0
2014-12-01,1173770.0
2015-01-01,1199445.0
2015-02-01,1217085.0
2015-03-01,1239167.0
2015-04-01,1251777.0
2015-05-01,1246675.0
2015-06-01,1269706.0
2015-07-01,1271041.0
2015-08-01,1301710.0
2015-09-01,1302877.0
2015-10-01,1281588.0
2015-11-01,1272703.0
2015-12-01,1462121.0
2016-01-01,1327595.0
2016-02-01,1353833.0
2016-03-01,1254860.0
2016-04-01,1174741.0
2016-05-01,1333113.0
2016-06-01,1107961.0
2016-07-01,1185905.0
2016-08-01,1118799.0
2016-09-01,1145465.0
2016-10-01,1206394.0
2016-11-01,1383984.0
2016-12-01,1396095.0
2017-01-01,1548106.0
2017-02-01,1378274.0
2017-03-01,1404960.0
2017-04-01,1445522.0
2017-05-01,1473000.0
2017-06-01,1450462.0
2017-07-01,1495282.0
2017-08-01,1452986.0
2017-09-01,1996953.0
2017-10-01,2407880.0
2017-11-01,2511827.0
2017-12-01,2207518.0
2018-01-01,2517286.0
2018-02-01,2570610.0
2018-03-01,2640521.0
2018-04-01,2700489.0
2018-05-01,3082224.0
2018-06-01,2220457.0
2018-07-01,2457085.0
2018-08-01,1551282.0
2018-09-01,1482378.0
2018-10-01,1350850.0
2018-11-01,1630654.0
2018-12-01,1623191.0
2019-01-01,1657003.0
2019-02-01,1706899.0
2019-03-01,2065054.0
2019-04-01,2095001.0
2019-05-01,1987505.0
2019-06-01,1827224.0
2019-07-01,1808113.0
2019-08-01,1842764.0
2019-09-01,1856753.0
2019-10-01,1829600.0
2019-11-01,1480997.0
2019-12-01,1554114.0
2020-01-01,1607046.0
2020-02-01,1599819.0
2020-03-01,1618863.0
2020-04-01,1755612.0
2020-05-01,1771567.0
2020-06-01,1801989.0
2020-07-01,1837326.0
2020-08-01,1953281.0
2020-09-01,2004528.0
2020-10-01,2115139.0
2020-11-01,2105672.0
2020-12-01,2206250.0
2021-01-01,2129969.0
2021-02-01,2206889.0
2021-03-01,2418873.0
2021-04-01,2383541.0
2021-05-01,2399516.0
2021-06-01,2482374.0
2021-07-01,2472331.0
2021-08-01,2378407.0
2021-09-01,2483756.0
2021-10-01,2040381.0
2021-11-01,2779360.0
2021-12-01,2762175.0
2022-01-01,2923208.0
2022-02-01,3081064.0
2022-03-01,3227351.0
2022-04-01,1015592.0
2022-05-01,1007205.0
2022-06-01,979698.0
2022-07-01,1050554.0
2022-08-01,1133434.0
2022-09-01,1171693.0
2022-10-01,1277045.0
2022-11-01,1347426.0
2022-12-01,1489029.0
2023-01-01,1419326.0
2023-02-01,1465291.0
2023-03-01,1591761.0
2023-04-01,1573087.0
2023-05-01,1827411.0
2023-06-01,1990598.0
2023-07-01,2291016.0
2023-08-01,2408644.0
2023-09-01,2397856.0
2023-10-01,2353412.0
2023-11-01,2208512.0
2023-12-01,2472745.0
