Tarih,TP_KM_K18
2020-03-01,19436740.0
2020-04-01,19927922.0
2020-05-01,18272751.0
2020-06-01,12481874.0
2020-07-01,12133673.0
2020-08-01,11632728.0
2020-09-01,13467973.0
2020-10-01,13662624.0
2020-11-01,14103089.0
2020-12-01,14609423.0
2021-01-01,15378975.0
2021-02-01,14371912.0
2021-03-01,15506038.0
2021-04-01,14559440.0
2021-05-01,15023789.0
2021-06-01,14434238.0
2021-07-01,14009786.0
2021-08-01,13869582.0
2021-09-01,14811513.0
2021-10-01,15224954.0
2021-11-01,19154905.0
2021-12-01,16115097.0
2022-01-01,16357544.0
2022-02-01,16714025.0
2022-03-01,17561970.0
2022-04-01,16762584.0
2022-05-01,16583341.0
2022-06-01,16438246.0
2022-07-01,16844076.0
2022-08-01,17152762.0
2022-09-01,16018379.0
2022-10-01,15281445.0
2022-11-01,14634136.0
2022-12-01,16776072.0
2023-01-01,19354491.0
2023-02-01,21180980.0
2023-03-01,20634361.0
2023-04-01,19855147.0
2023-05-01,19876577.0
2023-06-01,25238030.0
2023-07-01,26159023.0
2023-08-01,26084370.0
2023-09-01,28850993.0
2023-10-01,28388071.0
2023-11-01,28313034.0
2023-12-01,27715490.0
2024-01-01,27772493.0
2024-02-01,28365258.0
2024-03-01,27381357.0
2024-04-01,25987424.0
2024-05-01,26336310.0
2024-06-01,19424743.0
2024-07-01,27120481.0
2024-08-01,27834027.0
2024-09-01,24395364.0
2024-10-01,29616329.0
2024-11-01,29209464.0
2024-12-01,33683745.0
2025-01-01,34784279.0
2025-02-01,28958258.0
2025-03-01,30504672.0
2025-04-01,47436353.0
2025-05-01,48028154.0
2025-06-01,48792514.0
2025-07-01,54983369.0
2025-08-01,54731397.0
