Tarih,TP_KM_K32
2000-01-01,0.0
2000-02-01,0.0
2000-03-01,0.0
2000-04-01,0.0
2000-05-01,0.0
2000-06-01,0.0
2000-07-01,0.0
2000-08-01,0.0
2000-09-01,0.0
2000-10-01,0.0
2000-11-01,0.0
2000-12-01,0.0
2001-01-01,0.0
2001-02-01,0.0
2001-03-01,0.0
2001-04-01,0.0
2001-05-01,0.0
2001-06-01,0.0
2001-07-01,0.0
2001-08-01,0.0
2001-09-01,0.0
2001-10-01,0.0
2001-11-01,0.0
2001-12-01,0.0
2002-01-01,0.0
2002-02-01,0.0
2002-03-01,0.0
2002-04-01,0.0
2002-05-01,0.0
2002-06-01,0.0
2002-07-01,0.0
2002-08-01,0.0
2002-09-01,0.0
2002-10-01,0.0
2002-11-01,0.0
2002-12-01,49282.0
2003-01-01,49322.0
2003-02-01,47485.0
2003-03-01,48211.0
2003-04-01,54165.0
2003-05-01,53026.0
2003-06-01,51342.0
2003-07-01,48966.0
2003-08-01,51021.0
2003-09-01,54934.0
2003-10-01,56494.0
2003-11-01,56025.0
2003-12-01,51646.0
2004-01-01,50078.0
2004-02-01,48489.0
2004-03-01,48625.0
2004-04-01,48690.0
2004-05-01,48509.0
2004-06-01,48402.0
2004-07-01,48615.0
2004-08-01,48215.0
2004-09-01,50266.0
2004-10-01,51311.0
2004-11-01,52316.0
2004-12-01,55549.0
2005-01-01,61120.0
2005-02-01,55732.0
2005-03-01,54944.0
2005-04-01,49746.0
2005-05-01,50100.0
2005-06-01,48258.0
2005-07-01,58498.0
2005-08-01,60021.0
2005-09-01,45371.0
2005-10-01,44967.0
2005-11-01,46476.0
2005-12-01,52548.0
2006-01-01,56043.0
2006-02-01,56406.0
2006-03-01,57434.0
2006-04-01,56623.0
2006-05-01,57926.0
2006-06-01,61106.0
2006-07-01,58167.0
2006-08-01,59063.0
2006-09-01,62608.0
2006-10-01,63537.0
2006-11-01,63580.0
2006-12-01,64021.0
2007-01-01,64179.0
2007-02-01,64590.0
2007-03-01,76322.0
2007-04-01,79349.0
2007-05-01,79133.0
2007-06-01,71400.0
2007-07-01,68637.0
2007-08-01,68208.0
2007-09-01,72968.0
2007-10-01,72382.0
2007-11-01,71174.0
2007-12-01,74614.0
2008-01-01,72592.0
2008-02-01,72347.0
2008-03-01,84490.0
2008-04-01,85575.0
2008-05-01,86074.0
2008-06-01,83050.0
2008-07-01,83438.0
2008-08-01,17612.0
2008-09-01,15737.0
2008-10-01,12874.0
2008-11-01,12762.0
2008-12-01,13212.0
2009-01-01,12912.0
2009-02-01,12724.0
2009-03-01,12887.0
2009-04-01,13924.0
2009-05-01,15337.0
2009-06-01,15699.0
2009-07-01,16562.0
2009-08-01,17037.0
2009-09-01,18312.0
2009-10-01,19662.0
2009-11-01,18587.0
2009-12-01,22209.0
2010-01-01,22012.0
2010-02-01,21112.0
2010-03-01,94285.0
2010-04-01,97771.0
2010-05-01,97771.0
2010-06-01,97771.0
2010-07-01,97771.0
2010-08-01,97771.0
2010-09-01,97771.0
2010-10-01,97771.0
2010-11-01,97771.0
2010-12-01,97771.0
2011-01-01,97771.0
2011-02-01,97771.0
2011-03-01,104591.0
2011-04-01,104591.0
2011-05-01,104591.0
2011-06-01,104591.0
2011-07-01,104591.0
2011-08-01,104591.0
2011-09-01,104591.0
2011-10-01,104591.0
2011-11-01,104591.0
2011-12-01,104591.0
2012-01-01,104591.0
2012-02-01,104591.0
2012-03-01,104591.0
2012-04-01,112196.0
2012-05-01,112196.0
2012-06-01,112196.0
2012-07-01,112196.0
2012-08-01,112196.0
2012-09-01,112195.0
2012-10-01,112195.0
2012-11-01,112196.0
2012-12-01,118004.0
2013-01-01,118004.0
2013-02-01,118004.0
2013-03-01,118004.0
2013-04-01,118004.0
2013-05-01,118021.0
2013-06-01,118021.0
2013-07-01,118021.0
2013-08-01,118021.0
2013-09-01,107870.0
2013-10-01,102711.0
2013-11-01,102711.0
2013-12-01,102711.0
2014-01-01,102711.0
2014-02-01,102711.0
2014-03-01,102711.0
2014-04-01,102711.0
2014-05-01,102711.0
2014-06-01,102711.0
2014-07-01,102711.0
2014-08-01,102711.0
2014-09-01,102711.0
2014-10-01,102711.0
2014-11-01,102711.0
2014-12-01,102711.0
2015-01-01,102711.0
2015-02-01,102711.0
2015-03-01,102711.0
2015-04-01,102711.0
2015-05-01,102711.0
2015-06-01,102711.0
2015-07-01,102711.0
2015-08-01,102711.0
2015-09-01,102711.0
2015-10-01,102711.0
2015-11-01,102712.0
2015-12-01,83093.0
2016-01-01,82926.0
2016-02-01,86359.0
2016-03-01,86511.0
2016-04-01,86628.0
2016-05-01,85859.0
2016-06-01,86539.0
2016-07-01,87410.0
2016-08-01,104679.0
2016-09-01,104584.0
2016-10-01,104408.0
2016-11-01,104815.0
2016-12-01,121069.0
2017-01-01,124293.0
2017-02-01,122909.0
2017-03-01,121184.0
2017-04-01,123651.0
2017-05-01,124001.0
2017-06-01,124660.0
2017-07-01,133795.0
2017-08-01,134861.0
2017-09-01,135065.0
2017-10-01,134462.0
2017-11-01,138142.0
2017-12-01,151891.0
2018-01-01,148374.0
2018-02-01,148519.0
2018-03-01,148757.0
