Tarih,TP_KM_K48
2015-06-01,278160.0
2015-07-01,284633.0
2015-08-01,272200.0
2015-09-01,331522.0
2015-10-01,300772.0
2015-11-01,1084637.0
2015-12-01,344698.0
2016-01-01,361253.0
2016-02-01,354231.0
2016-03-01,348324.0
2016-04-01,368051.0
2016-05-01,386691.0
2016-06-01,393426.0
2016-07-01,368790.0
2016-08-01,374166.0
2016-09-01,388779.0
2016-10-01,384503.0
2016-11-01,360913.0
2016-12-01,375831.0
2017-01-01,380633.0
2017-02-01,391386.0
2017-03-01,507742.0
2017-04-01,515737.0
2017-05-01,525129.0
2017-06-01,536549.0
2017-07-01,499540.0
2017-08-01,486629.0
2017-09-01,407609.0
2017-10-01,403705.0
2017-11-01,407024.0
2017-12-01,406961.0
2018-01-01,421918.0
2018-02-01,401747.0
2018-03-01,378814.0
2018-04-01,335146.0
2018-05-01,270850.0
2018-06-01,267913.0
2018-07-01,263734.0
2018-08-01,275993.0
2018-09-01,279873.0
2018-10-01,239057.0
2018-11-01,240946.0
2018-12-01,550083.0
2019-01-01,696553.0
2019-02-01,653591.0
2019-03-01,1950068.0
2019-04-01,1901089.0
2019-05-01,2241637.0
2019-06-01,2332645.0
2019-07-01,2757485.0
2019-08-01,2748356.0
2019-09-01,2733752.0
2019-10-01,2779105.0
2019-11-01,2793096.0
2019-12-01,2755709.0
2020-01-01,2690933.0
2020-02-01,2676550.0
2020-03-01,2759343.0
2020-04-01,2160449.0
2020-05-01,2120075.0
2020-06-01,2092576.0
2020-07-01,2181317.0
2020-08-01,2235449.0
2020-09-01,2061668.0
2020-10-01,1902773.0
2020-11-01,1969466.0
2020-12-01,3106627.0
2021-01-01,3147423.0
2021-02-01,3095768.0
2021-03-01,3171379.0
2021-04-01,3151362.0
2021-05-01,3886391.0
2021-06-01,4569921.0
2021-07-01,4571919.0
2021-08-01,4658745.0
2021-09-01,5014174.0
2021-10-01,5109277.0
2021-11-01,5369278.0
2021-12-01,5761805.0
2022-01-01,6148617.0
2022-02-01,6677976.0
2022-03-01,7925229.0
2022-04-01,8625119.0
2022-05-01,9453906.0
2022-06-01,9529957.0
2022-07-01,9933180.0
2022-08-01,10295560.0
2022-09-01,12360866.0
2022-10-01,13243497.0
2022-11-01,14541435.0
2022-12-01,17298407.0
2023-01-01,17447314.0
2023-02-01,22237394.0
2023-03-01,31877157.0
2023-04-01,30360965.0
2023-05-01,33710522.0
2023-06-01,35649295.0
2023-07-01,39517746.0
2023-08-01,35869289.0
2023-09-01,37005302.0
2023-10-01,38982483.0
2023-11-01,34349889.0
2023-12-01,37693444.0
2024-01-01,38542175.0
2024-02-01,36074463.0
2024-03-01,35813013.0
2024-04-01,39014856.0
2024-05-01,36974355.0
2024-06-01,38792653.0
2024-07-01,35841729.0
2024-08-01,35965923.0
2024-09-01,36985816.0
2024-10-01,37744034.0
2024-11-01,40595414.0
2024-12-01,47240991.0
2025-01-01,47723077.0
2025-02-01,50797388.0
2025-03-01,59028054.0
2025-04-01,68011666.0
2025-05-01,72000227.0
2025-06-01,74494994.0
2025-07-01,79454918.0
2025-08-01,81066295.0
