Tarih,TP_KM_K62
2000-01-01,198295.0
2000-02-01,195719.0
2000-03-01,195272.0
2000-04-01,205535.0
2000-05-01,201368.0
2000-06-01,188807.0
2000-07-01,201373.0
2000-08-01,184945.0
2000-09-01,317991.0
2000-10-01,338300.0
2000-11-01,372626.0
2000-12-01,383980.0
2001-01-01,410644.0
2001-02-01,347992.0
2001-03-01,435590.0
2001-04-01,412056.0
2001-05-01,448676.0
2001-06-01,473431.0
2001-07-01,510584.0
2001-08-01,541517.0
2001-09-01,759069.0
2001-10-01,714967.0
2001-11-01,816036.0
2001-12-01,901730.0
2002-01-01,1541908.0
2002-02-01,1438385.0
2002-03-01,1367864.0
2002-04-01,540634.0
2002-05-01,580832.0
2002-06-01,638354.0
2002-07-01,760700.0
2002-08-01,612017.0
2002-09-01,375890.0
2002-10-01,118073.0
2002-11-01,166083.0
2002-12-01,538506.0
2003-01-01,355506.0
2003-02-01,258792.0
2003-03-01,174654.0
2003-04-01,143261.0
2003-05-01,135999.0
2003-06-01,130414.0
2003-07-01,126720.0
2003-08-01,126295.0
2003-09-01,125169.0
2003-10-01,98693.0
2003-11-01,98693.0
2003-12-01,168819.0
2004-01-01,164782.0
2004-02-01,160387.0
2004-03-01,154856.0
2004-04-01,167268.0
2004-05-01,176490.0
2004-06-01,173737.0
2004-07-01,172995.0
2004-08-01,174857.0
2004-09-01,183983.0
2004-10-01,187183.0
2004-11-01,176837.0
2004-12-01,65310.0
2005-01-01,97907.0
2005-02-01,96045.0
2005-03-01,142436.0
2005-04-01,131060.0
2005-05-01,102979.0
2005-06-01,69720.0
2005-07-01,77225.0
2005-08-01,78515.0
2005-09-01,92560.0
2005-10-01,68871.0
2005-11-01,71595.0
2005-12-01,61533.0
2006-01-01,68826.0
2006-02-01,68631.0
2006-03-01,121899.0
2006-04-01,217235.0
2006-05-01,207183.0
2006-06-01,291090.0
2006-07-01,268394.0
2006-08-01,247827.0
2006-09-01,860458.0
2006-10-01,180116.0
2006-11-01,206708.0
2006-12-01,219985.0
2007-01-01,238364.0
2007-02-01,206171.0
2007-03-01,204037.0
2007-04-01,459071.0
2007-05-01,838203.0
2007-06-01,982113.0
2007-07-01,1042003.0
2007-08-01,1343753.0
2007-09-01,1557010.0
2007-10-01,1415279.0
2007-11-01,1440618.0
2007-12-01,1455546.0
2008-01-01,1456609.0
2008-02-01,1498985.0
2008-03-01,1640312.0
2008-04-01,1579246.0
2008-05-01,1514753.0
2008-06-01,1542032.0
2008-07-01,1482771.0
2008-08-01,1521304.0
2008-09-01,1708342.0
2008-10-01,2097357.0
2008-11-01,2193856.0
2008-12-01,2145230.0
2009-01-01,2317079.0
2009-02-01,2410686.0
2009-03-01,2422582.0
2009-04-01,2303061.0
2009-05-01,1522429.0
2009-06-01,1433693.0
2009-07-01,1377976.0
2009-08-01,1423295.0
2009-09-01,1258231.0
2009-10-01,1259252.0
2009-11-01,1274791.0
2009-12-01,1267203.0
2010-01-01,1274048.0
2010-02-01,1312326.0
2010-03-01,1356096.0
2010-04-01,1437159.0
2010-05-01,1561729.0
2010-06-01,1590283.0
2010-07-01,1516391.0
2010-08-01,1506132.0
2010-09-01,1851740.0
2010-10-01,1968863.0
2010-11-01,2203400.0
2010-12-01,2546210.0
2011-01-01,2678371.0
2011-02-01,2830112.0
2011-03-01,2970237.0
2011-04-01,2711967.0
2011-05-01,2820761.0
2011-06-01,2815567.0
2011-07-01,3301548.0
2011-08-01,3362103.0
2011-09-01,3490176.0
2011-10-01,3270217.0
2011-11-01,2823845.0
2011-12-01,2481369.0
2012-01-01,1974345.0
2012-02-01,1740402.0
2012-03-01,1795687.0
2012-04-01,1946748.0
2012-05-01,1771700.0
2012-06-01,1858983.0
2012-07-01,1825536.0
2012-08-01,1884438.0
2012-09-01,1889571.0
2012-10-01,1889784.0
2012-11-01,2107562.0
2012-12-01,2067846.0
2013-01-01,2079298.0
2013-02-01,2077491.0
2013-03-01,1995633.0
2013-04-01,2028127.0
2013-05-01,2032832.0
2013-06-01,2135288.0
2013-07-01,2161762.0
2013-08-01,2219106.0
2013-09-01,2354264.0
2013-10-01,2277579.0
2013-11-01,2071696.0
2013-12-01,2094204.0
2014-01-01,2158903.0
2014-02-01,2618170.0
2014-03-01,1912560.0
2014-04-01,2299056.0
2014-05-01,1883142.0
2014-06-01,1995830.0
2014-07-01,1973978.0
2014-08-01,2435663.0
2014-09-01,2317100.0
2014-10-01,2225822.0
2014-11-01,2150078.0
2014-12-01,2182584.0
2015-01-01,2312992.0
2015-02-01,2254998.0
2015-03-01,2092598.0
2015-04-01,3053473.0
2015-05-01,3107315.0
2015-06-01,2210759.0
2015-07-01,2170259.0
2015-08-01,1985453.0
2015-09-01,1688209.0
2015-10-01,1740532.0
2015-11-01,521345.0
2015-12-01,1318174.0
2016-01-01,1327575.0
2016-02-01,1329536.0
2016-03-01,1306245.0
2016-04-01,1225279.0
2016-05-01,1482817.0
2016-06-01,1375034.0
2016-07-01,1715639.0
2016-08-01,2000239.0
2016-09-01,1945950.0
2016-10-01,1676888.0
2016-11-01,1754810.0
2016-12-01,1493744.0
2017-01-01,1567282.0
2017-02-01,1521868.0
2017-03-01,1529985.0
2017-04-01,1742366.0
2017-05-01,1843701.0
2017-06-01,1831299.0
2017-07-01,1700630.0
2017-08-01,1560172.0
2017-09-01,1104584.0
2017-10-01,1581027.0
