Tarih,TP_KM_K01
2000-01-01,9908812.0
2000-02-01,10474825.0
2000-03-01,10219041.0
2000-04-01,11212974.0
2000-05-01,10970941.0
2000-06-01,10921884.0
2000-07-01,10215206.0
2000-08-01,10978028.0
2000-09-01,11033591.0
2000-10-01,10748037.0
2000-11-01,10473085.0
2000-12-01,14597152.0
2001-01-01,20469845.0
2001-02-01,19261574.0
2001-03-01,22232373.0
2001-04-01,31591291.0
2001-05-01,43944268.0
2001-06-01,46010754.0
2001-07-01,46306345.0
2001-08-01,50145972.0
2001-09-01,54428962.0
2001-10-01,57418140.0
2001-11-01,55575301.0
2001-12-01,55786904.0
2002-01-01,55909259.0
2002-02-01,64254062.0
2002-03-01,64681281.0
2002-04-01,66029861.0
2002-05-01,67325420.0
2002-06-01,71713404.0
2002-07-01,73323113.0
2002-08-01,74883300.0
2002-09-01,75783175.0
2002-10-01,78727483.0
2002-11-01,76491112.0
2002-12-01,80243295.0
2003-01-01,82703483.0
2003-02-01,82981276.0
2003-03-01,83341706.0
2003-04-01,83521089.0
2003-05-01,83435160.0
2003-06-01,86067131.0
2003-07-01,87376471.0
2003-08-01,87323400.0
2003-09-01,88810165.0
2003-10-01,92844770.0
2003-11-01,95626866.0
2003-12-01,97927756.0
2004-01-01,104334436.0
2004-02-01,103694922.0
2004-03-01,103570047.0
2004-04-01,105315302.0
2004-05-01,106989220.0
2004-06-01,103095714.0
2004-07-01,102395527.0
2004-08-01,105698826.0
2004-09-01,108071714.0
2004-10-01,114127368.0
2004-11-01,115702705.0
2004-12-01,112212191.0
2005-01-01,113328116.0
2005-02-01,113992262.0
2005-03-01,117109232.0
2005-04-01,120745524.0
2005-05-01,119606618.0
2005-06-01,119484877.0
2005-07-01,119651408.0
2005-08-01,125382924.0
2005-09-01,128587415.0
2005-10-01,128662367.0
2005-11-01,130219057.0
2005-12-01,128709885.0
2006-01-01,128435663.0
2006-02-01,131672093.0
2006-03-01,133101545.0
2006-04-01,134936601.0
2006-05-01,144055526.0
2006-06-01,141983657.0
2006-07-01,139353279.0
2006-08-01,138191820.0
2006-09-01,140239565.0
2006-10-01,138084881.0
2006-11-01,140749857.0
2006-12-01,137804192.0
2007-01-01,141224976.0
2007-02-01,145507597.0
2007-03-01,148538264.0
2007-04-01,144388422.0
2007-05-01,142883974.0
2007-06-01,146225732.0
2007-07-01,144836424.0
2007-08-01,149603145.0
2007-09-01,148019472.0
2007-10-01,146246094.0
2007-11-01,147813435.0
2007-12-01,145939974.0
2008-01-01,147714660.0
2008-02-01,149037485.0
2008-03-01,156407318.0
2008-04-01,158186519.0
2008-05-01,150298274.0
2008-06-01,150683301.0
2008-07-01,151313790.0
2008-08-01,151633687.0
2008-09-01,155205324.0
2008-10-01,164312418.0
2008-11-01,169994964.0
2008-12-01,170005037.0
2009-01-01,175138573.0
2009-02-01,185477951.0
2009-03-01,186669774.0
2009-04-01,188989050.0
2009-05-01,194988461.0
2009-06-01,196793703.0
2009-07-01,200564891.0
2009-08-01,209786307.0
2009-09-01,214914340.0
2009-10-01,224191425.0
2009-11-01,228200691.0
2009-12-01,233526339.0
2010-01-01,237729104.0
2010-02-01,243436702.0
2010-03-01,243686861.0
2010-04-01,240405551.0
2010-05-01,241894884.0
2010-06-01,243571274.0
2010-07-01,240868601.0
2010-08-01,239376895.0
2010-09-01,241151896.0
2010-10-01,239371906.0
2010-11-01,246203707.0
2010-12-01,249569301.0
2011-01-01,244880830.0
2011-02-01,244633083.0
2011-03-01,240217516.0
2011-04-01,237900378.0
2011-05-01,239944349.0
2011-06-01,237154763.0
2011-07-01,235747400.0
2011-08-01,240245815.0
2011-09-01,243197652.0
2011-10-01,239181594.0
2011-11-01,237941464.0
2011-12-01,233636379.0
2012-01-01,237041181.0
2012-02-01,241118515.0
2012-03-01,236300220.0
2012-04-01,235904341.0
2012-05-01,236286627.0
2012-06-01,235665887.0
2012-07-01,228444355.0
2012-08-01,230321826.0
2012-09-01,229756570.0
2012-10-01,226216900.0
2012-11-01,222294434.0
2012-12-01,218664422.0
2013-01-01,218455499.0
2013-02-01,219334923.0
2013-03-01,218491764.0
2013-04-01,213382131.0
2013-05-01,217568221.0
2013-06-01,216632854.0
2013-07-01,223267238.0
2013-08-01,220482211.0
2013-09-01,222901696.0
2013-10-01,222759527.0
2013-11-01,223395064.0
2013-12-01,225891780.0
2014-01-01,227305742.0
2014-02-01,227488755.0
2014-03-01,234139751.0
2014-04-01,233675142.0
2014-05-01,232419643.0
2014-06-01,224307005.0
2014-07-01,222082750.0
2014-08-01,223240339.0
2014-09-01,227079556.0
2014-10-01,227288251.0
2014-11-01,226829683.0
2014-12-01,227430208.0
2015-01-01,232834832.0
2015-02-01,234621829.0
2015-03-01,237726965.0
2015-04-01,238936859.0
2015-05-01,244684592.0
2015-06-01,246265619.0
2015-07-01,248318703.0
2015-08-01,249079897.0
2015-09-01,251130792.0
2015-10-01,255905701.0
2015-11-01,257547105.0
2015-12-01,256718358.0
2016-01-01,261287879.0
2016-02-01,261775986.0
2016-03-01,260707630.0
2016-04-01,256264829.0
2016-05-01,256704274.0
2016-06-01,257533575.0
2016-07-01,257578549.0
2016-08-01,255197316.0
2016-09-01,256403929.0
2016-10-01,259785813.0
2016-11-01,268085073.0
2016-12-01,270205062.0
2017-01-01,278829853.0
2017-02-01,275865217.0
2017-03-01,278278398.0
2017-04-01,276853908.0
2017-05-01,276319715.0
2017-06-01,278366820.0
2017-07-01,279265660.0
2017-08-01,279526216.0
2017-09-01,285100235.0
2017-10-01,290954399.0
2017-11-01,296961656.0
2017-12-01,307766897.0
2018-01-01,308727329.0
2018-02-01,311716967.0
2018-03-01,318522073.0
2018-04-01,318729603.0
2018-05-01,327105634.0
2018-06-01,336738056.0
2018-07-01,349852834.0
2018-08-01,370074788.0
2018-09-01,386740685.0
2018-10-01,381873729.0
2018-11-01,379270981.0
2018-12-01,389923127.0
2019-01-01,405716521.0
2019-02-01,409476564.0
2019-03-01,417440579.0
2019-04-01,447151233.0
2019-05-01,453629001.0
2019-06-01,466288323.0
2019-07-01,469106531.0
2019-08-01,480081569.0
2019-09-01,483156621.0
2019-10-01,490838377.0
2019-11-01,498964577.0
2019-12-01,521046420.0
2020-01-01,534971564.0
2020-02-01,562275184.0
2020-03-01,593653114.0
2020-04-01,652321824.0
2020-05-01,708904865.0
2020-06-01,713046905.0
2020-07-01,762582893.0
2020-08-01,827999693.0
2020-09-01,835341222.0
2020-10-01,852930747.0
2020-11-01,839534969.0
2020-12-01,826586162.0
2021-01-01,820951794.0
2021-02-01,843619934.0
2021-03-01,869300789.0
2021-04-01,887313083.0
2021-05-01,906659083.0
2021-06-01,914600781.0
2021-07-01,924692450.0
2021-08-01,935242492.0
2021-09-01,965744982.0
2021-10-01,1003839571.0
2021-11-01,1149955462.0
2021-12-01,1181742397.0
2022-01-01,1212325890.0
2022-02-01,1261683107.0
2022-03-01,1374677779.0
2022-04-01,1395370327.0
2022-05-01,1474805121.0
2022-06-01,1508870108.0
2022-07-01,1610181284.0
2022-08-01,1634455269.0
2022-09-01,1678482357.0
2022-10-01,1742517906.0
2022-11-01,1808998972.0
2022-12-01,1865296325.0
2023-01-01,1939477918.0
