Tarih,TP_KM_K35
2018-09-01,63496.0
2018-10-01,64101.0
2018-11-01,98924.0
2018-12-01,111038.0
2019-01-01,127332.0
2019-02-01,166828.0
2019-03-01,154328.0
2019-04-01,169010.0
2019-05-01,117416.0
2019-06-01,81970.0
2019-07-01,74308.0
2019-08-01,66171.0
2019-09-01,66828.0
2019-10-01,73351.0
2019-11-01,75442.0
2019-12-01,97808.0
2020-01-01,108364.0
2020-02-01,84539.0
2020-03-01,79039.0
2020-04-01,89339.0
2020-05-01,99347.0
2020-06-01,108290.0
2020-07-01,104698.0
2020-08-01,99823.0
2020-09-01,101069.0
2020-10-01,95076.0
2020-11-01,98100.0
2020-12-01,104830.0
2021-01-01,102263.0
2021-02-01,101842.0
2021-03-01,93723.0
2021-04-01,93265.0
2021-05-01,90241.0
2021-06-01,91534.0
2021-07-01,89866.0
2021-08-01,92010.0
2021-09-01,91113.0
2021-10-01,93495.0
2021-11-01,98095.0
2021-12-01,98480.0
2022-01-01,99177.0
2022-02-01,92616.0
2022-03-01,107443.0
2022-04-01,104346.0
2022-05-01,113015.0
2022-06-01,111446.0
2022-07-01,118757.0
2022-08-01,200117.0
2022-09-01,188570.0
2022-10-01,206440.0
2022-11-01,214065.0
2022-12-01,201076.0
2023-01-01,172118.0
2023-02-01,162799.0
2023-03-01,163615.0
2023-04-01,160199.0
2023-05-01,163425.0
2023-06-01,203728.0
2023-07-01,278654.0
2023-08-01,321392.0
2023-09-01,307537.0
2023-10-01,292071.0
2023-11-01,318526.0
2023-12-01,78893.0
2024-01-01,79813.0
2024-02-01,79058.0
2024-03-01,78299.0
2024-04-01,79255.0
2024-05-01,81097.0
2024-06-01,99736.0
2024-07-01,98341.0
2024-08-01,96486.0
2024-09-01,96795.0
2024-10-01,96594.0
2024-11-01,96611.0
2024-12-01,117146.0
2025-01-01,117064.0
2025-02-01,116506.0
2025-03-01,108464.0
2025-04-01,108464.0
2025-05-01,108464.0
2025-06-01,127696.0
2025-07-01,127696.0
2025-08-01,127696.0
