Tarih,TP_KM_K60
2008-01-01,1646492.0
2008-02-01,1697629.0
2008-03-01,1855947.0
2008-04-01,1795245.0
2008-05-01,1714206.0
2008-06-01,1731309.0
2008-07-01,1627509.0
2008-08-01,1662263.0
2008-09-01,1845943.0
2008-10-01,2282660.0
2008-11-01,2267081.0
2008-12-01,2262736.0
2009-01-01,2438467.0
2009-02-01,2533499.0
2009-03-01,2549883.0
2009-04-01,2434773.0
2009-05-01,1656877.0
2009-06-01,1547813.0
2009-07-01,1502539.0
2009-08-01,1555046.0
2009-09-01,1403930.0
2009-10-01,1410148.0
2009-11-01,1423653.0
2009-12-01,1411387.0
2010-01-01,1454499.0
2010-02-01,1488664.0
2010-03-01,1553717.0
2010-04-01,1634230.0
2010-05-01,1873887.0
2010-06-01,1884075.0
2010-07-01,1816805.0
2010-08-01,1800508.0
2010-09-01,2154129.0
2010-10-01,2254996.0
2010-11-01,2462265.0
2010-12-01,2813700.0
2011-01-01,2950706.0
2011-02-01,3080757.0
2011-03-01,3273806.0
2011-04-01,3016540.0
2011-05-01,3125520.0
2011-06-01,3134077.0
2011-07-01,3624493.0
2011-08-01,3791344.0
2011-09-01,3952422.0
2011-10-01,3709881.0
2011-11-01,3267115.0
2011-12-01,2832667.0
2012-01-01,2417705.0
2012-02-01,2188247.0
2012-03-01,2176064.0
2012-04-01,2319670.0
2012-05-01,2143117.0
2012-06-01,2218872.0
2012-07-01,2190858.0
2012-08-01,2250634.0
2012-09-01,2261727.0
2012-10-01,2567891.0
2012-11-01,2751375.0
2012-12-01,2755411.0
2013-01-01,2757203.0
2013-02-01,2754212.0
2013-03-01,2673005.0
2013-04-01,2692337.0
2013-05-01,2725872.0
2013-06-01,2759446.0
2013-07-01,2771979.0
2013-08-01,2793472.0
2013-09-01,3021359.0
2013-10-01,2970118.0
2013-11-01,2753381.0
2013-12-01,2817830.0
2014-01-01,2879481.0
2014-02-01,3571573.0
2014-03-01,2844389.0
2014-04-01,3323856.0
2014-05-01,2918941.0
2014-06-01,3037460.0
2014-07-01,3014068.0
2014-08-01,3476774.0
2014-09-01,3386993.0
2014-10-01,3279529.0
2014-11-01,3223779.0
2014-12-01,3377569.0
2015-01-01,3534356.0
2015-02-01,3494603.0
2015-03-01,3354970.0
2015-04-01,4329133.0
2015-05-01,4378580.0
2015-06-01,3505248.0
2015-07-01,3466740.0
2015-08-01,3313822.0
2015-09-01,3018657.0
2015-10-01,3049502.0
2015-11-01,1822421.0
2015-12-01,3708247.0
2016-01-01,3675277.0
2016-02-01,3817117.0
2016-03-01,3818707.0
2016-04-01,3662277.0
2016-05-01,4148658.0
2016-06-01,2855332.0
2016-07-01,3301402.0
2016-08-01,3494930.0
2016-09-01,3481502.0
2016-10-01,3304783.0
2016-11-01,3652840.0
2016-12-01,3422401.0
2017-01-01,3715384.0
2017-02-01,3491075.0
2017-03-01,3546579.0
2017-04-01,3797212.0
2017-05-01,3933708.0
2017-06-01,3869503.0
2017-07-01,3813411.0
2017-08-01,3639242.0
2017-09-01,3670245.0
2017-10-01,4621387.0
2017-11-01,4747588.0
2017-12-01,4319684.0
2018-01-01,4457504.0
2018-02-01,4522188.0
2018-03-01,4404872.0
2018-04-01,4539601.0
2018-05-01,5174337.0
2018-06-01,6312054.0
2018-07-01,6863114.0
2018-08-01,5057000.0
2018-09-01,4406943.0
2018-10-01,3543492.0
2018-11-01,3712980.0
2018-12-01,3661442.0
2019-01-01,3827420.0
2019-02-01,4366171.0
2019-03-01,4676113.0
2019-04-01,5281487.0
2019-05-01,4768980.0
2019-06-01,4697940.0
2019-07-01,4613477.0
2019-08-01,4745673.0
2019-09-01,4616550.0
2019-10-01,6672358.0
2019-11-01,6416419.0
2019-12-01,7236378.0
2020-01-01,7079468.0
2020-02-01,6327622.0
2020-03-01,6327881.0
2020-04-01,7624682.0
2020-05-01,6522495.0
2020-06-01,5916262.0
2020-07-01,6050084.0
2020-08-01,6470372.0
2020-09-01,6978401.0
2020-10-01,6920133.0
2020-11-01,7181404.0
2020-12-01,7015602.0
2021-01-01,6565433.0
2021-02-01,6476244.0
2021-03-01,8617696.0
2021-04-01,10006446.0
2021-05-01,10091232.0
2021-06-01,11081612.0
2021-07-01,8247100.0
2021-08-01,8057003.0
2021-09-01,8389293.0
2021-10-01,9459893.0
2021-11-01,9853830.0
2021-12-01,11716533.0
2022-01-01,14792059.0
2022-02-01,12908487.0
2022-03-01,18293534.0
2022-04-01,12855145.0
2022-05-01,15035911.0
2022-06-01,24173150.0
2022-07-01,30831726.0
2022-08-01,30329631.0
2022-09-01,29632463.0
2022-10-01,30873318.0
2022-11-01,28272904.0
2022-12-01,26793717.0
2023-01-01,27963418.0
2023-02-01,28481773.0
2023-03-01,27887669.0
2023-04-01,27652405.0
2023-05-01,29803273.0
2023-06-01,20673130.0
2023-07-01,21870946.0
2023-08-01,22778155.0
2023-09-01,25959714.0
2023-10-01,25945530.0
2023-11-01,27827948.0
2023-12-01,28527765.0
2024-01-01,29520290.0
2024-02-01,31895030.0
2024-03-01,42770506.0
2024-04-01,43045371.0
2024-05-01,41239551.0
2024-06-01,40806117.0
2024-07-01,40426854.0
2024-08-01,42720578.0
2024-09-01,48380241.0
2024-10-01,50199789.0
2024-11-01,50813124.0
2024-12-01,51070145.0
2025-01-01,52591075.0
2025-02-01,56804694.0
2025-03-01,74438735.0
2025-04-01,70903761.0
2025-05-01,59786309.0
2025-06-01,55215907.0
2025-07-01,59491163.0
2025-08-01,60833819.0
