Tarih,TP_KM_K20
2015-01-01,158165.0
2015-02-01,132249.0
2015-03-01,181515.0
2015-04-01,148194.0
2015-05-01,142234.0
2015-06-01,138848.0
2015-07-01,527283.0
2015-08-01,2757091.0
2015-09-01,2915354.0
2015-10-01,2887655.0
2015-11-01,3760615.0
2015-12-01,3583678.0
2016-01-01,4640401.0
2016-02-01,4532734.0
2016-03-01,4388409.0
2016-04-01,4304215.0
2016-05-01,5636294.0
2016-06-01,5350531.0
2016-07-01,5489527.0
2016-08-01,5554947.0
2016-09-01,6280834.0
2016-10-01,6791152.0
2016-11-01,7004577.0
2016-12-01,7476862.0
2017-01-01,8109557.0
2017-02-01,7664099.0
2017-03-01,9166607.0
2017-04-01,7971407.0
2017-05-01,7973793.0
2017-06-01,8054589.0
2017-07-01,7482917.0
2017-08-01,7505175.0
2017-09-01,6835881.0
2017-10-01,7720926.0
2017-11-01,7920133.0
2017-12-01,7710550.0
2018-01-01,7658012.0
2018-02-01,7721190.0
2018-03-01,8144213.0
2018-04-01,8007254.0
2018-05-01,7715741.0
2018-06-01,7662517.0
2018-07-01,8764554.0
2018-08-01,10329802.0
2018-09-01,9750362.0
2018-10-01,8182654.0
2018-11-01,8285504.0
2018-12-01,8987512.0
2019-01-01,9182616.0
2019-02-01,9739343.0
2019-03-01,11504490.0
2019-04-01,11925656.0
2019-05-01,12262445.0
2019-06-01,11910339.0
2019-07-01,10637775.0
2019-08-01,10988168.0
2019-09-01,13549281.0
2019-10-01,12492114.0
2019-11-01,12308417.0
2019-12-01,14451467.0
2020-01-01,14378513.0
2020-02-01,15460750.0
2020-03-01,18475572.0
2020-04-01,18902245.0
2020-05-01,17430330.0
2020-06-01,11595643.0
2020-07-01,11363264.0
2020-08-01,10843320.0
2020-09-01,12623866.0
2020-10-01,12788166.0
2020-11-01,13218874.0
2020-12-01,13702588.0
2021-01-01,14497548.0
2021-02-01,13507790.0
2021-03-01,14523972.0
2021-04-01,13623416.0
2021-05-01,14058881.0
2021-06-01,13438930.0
2021-07-01,13054240.0
2021-08-01,12853519.0
2021-09-01,14008905.0
2021-10-01,14361079.0
2021-11-01,18325872.0
2021-12-01,15290791.0
2022-01-01,15316537.0
2022-02-01,15529887.0
2022-03-01,16190964.0
2022-04-01,15376883.0
2022-05-01,15173945.0
2022-06-01,15356874.0
2022-07-01,15698702.0
2022-08-01,16091054.0
2022-09-01,15071466.0
2022-10-01,13969339.0
2022-11-01,13264535.0
2022-12-01,14886835.0
2023-01-01,17703607.0
2023-02-01,19018028.0
2023-03-01,19162052.0
2023-04-01,19007283.0
2023-05-01,19520516.0
2023-06-01,24420334.0
2023-07-01,24802852.0
2023-08-01,24771213.0
2023-09-01,27704372.0
2023-10-01,28064339.0
2023-11-01,27966344.0
2023-12-01,27350706.0
2024-01-01,27380480.0
2024-02-01,27958218.0
2024-03-01,26902678.0
2024-04-01,25359446.0
2024-05-01,24260336.0
2024-06-01,17742618.0
2024-07-01,26558396.0
2024-08-01,27297044.0
2024-09-01,23853261.0
2024-10-01,29142474.0
2024-11-01,28683342.0
2024-12-01,33182206.0
2025-01-01,34275625.0
2025-02-01,28432384.0
2025-03-01,30032824.0
2025-04-01,47028107.0
2025-05-01,47596700.0
2025-06-01,48264016.0
2025-07-01,54473356.0
2025-08-01,54219271.0
