Tarih,TP_KM_K21
2014-02-01,63453.0
2014-03-01,55214.0
2014-04-01,62522.0
2014-05-01,56693.0
2014-06-01,79152.0
2014-07-01,55544.0
2014-08-01,55508.0
2014-09-01,55334.0
2014-10-01,55419.0
2014-11-01,55487.0
2014-12-01,55367.0
2015-01-01,55505.0
2015-02-01,55442.0
2015-03-01,55315.0
2015-04-01,55161.0
2015-05-01,55148.0
2015-06-01,55060.0
2015-07-01,55045.0
2015-08-01,54981.0
2015-09-01,54781.0
2015-10-01,54822.0
2015-11-01,54834.0
2015-12-01,60250.0
2016-01-01,60210.0
2016-02-01,60924.0
2016-03-01,61582.0
2016-04-01,62098.0
2016-05-01,60803.0
2016-06-01,62880.0
2016-07-01,62452.0
2016-08-01,63290.0
2016-09-01,64161.0
2016-10-01,64436.0
2016-11-01,64424.0
2016-12-01,63509.0
2017-01-01,63338.0
2017-02-01,74515.0
2017-03-01,73044.0
2017-04-01,75056.0
2017-05-01,75484.0
2017-06-01,77069.0
2017-07-01,79069.0
2017-08-01,78642.0
2017-09-01,76541.0
2017-10-01,73575.0
2017-11-01,72860.0
2017-12-01,74843.0
2018-01-01,77211.0
2018-02-01,78274.0
2018-03-01,75958.0
2018-04-01,73999.0
2018-05-01,83435.0
2018-06-01,82502.0
2018-07-01,88168.0
2018-08-01,84910.0
2018-09-01,87906.0
2018-10-01,92700.0
2018-11-01,99074.0
2018-12-01,60412.0
2019-01-01,76201.0
2019-02-01,76314.0
2019-03-01,86342.0
2019-04-01,94577.0
2019-05-01,104785.0
2019-06-01,107898.0
2019-07-01,116414.0
2019-08-01,113664.0
2019-09-01,116412.0
2019-10-01,114143.0
2019-11-01,115953.0
2019-12-01,117267.0
2020-01-01,121819.0
2020-02-01,116175.0
2020-03-01,287172.0
2020-04-01,289561.0
2020-05-01,290137.0
2020-06-01,226011.0
2020-07-01,194020.0
2020-08-01,177264.0
2020-09-01,191739.0
2020-10-01,181994.0
2020-11-01,232160.0
2020-12-01,290948.0
2021-01-01,266926.0
2021-02-01,258392.0
2021-03-01,232755.0
2021-04-01,236827.0
2021-05-01,244523.0
2021-06-01,246521.0
2021-07-01,252407.0
2021-08-01,271763.0
2021-09-01,254321.0
2021-10-01,267785.0
2021-11-01,154044.0
2021-12-01,165795.0
2022-01-01,172229.0
2022-02-01,170940.0
2022-03-01,171264.0
2022-04-01,221377.0
2022-05-01,217142.0
2022-06-01,211714.0
2022-07-01,220514.0
2022-08-01,346873.0
2022-09-01,185873.0
2022-10-01,223403.0
2022-11-01,245091.0
2022-12-01,260660.0
2023-01-01,233419.0
2023-02-01,238583.0
2023-03-01,226694.0
2023-04-01,216699.0
2023-05-01,219523.0
2023-06-01,252591.0
2023-07-01,287072.0
2023-08-01,321370.0
2023-09-01,358424.0
2023-10-01,323732.0
2023-11-01,346690.0
2023-12-01,363903.0
2024-01-01,390695.0
2024-02-01,405722.0
2024-03-01,437667.0
2024-04-01,511766.0
2024-05-01,571748.0
2024-06-01,575920.0
2024-07-01,501015.0
2024-08-01,475913.0
2024-09-01,495418.0
2024-10-01,427171.0
2024-11-01,485487.0
2024-12-01,501539.0
2025-01-01,508654.0
2025-02-01,525874.0
2025-03-01,471848.0
2025-04-01,408246.0
2025-05-01,431454.0
2025-06-01,528498.0
2025-07-01,510013.0
2025-08-01,512126.0
