Tarih,TP_KM_K51
2000-01-01,103381.0
2000-02-01,114094.0
2000-03-01,107007.0
2000-04-01,107295.0
2000-05-01,111274.0
2000-06-01,104337.0
2000-07-01,103868.0
2000-08-01,111566.0
2000-09-01,111193.0
2000-10-01,115285.0
2000-11-01,46313.0
2000-12-01,37865.0
2001-01-01,37281.0
2001-02-01,31658.0
2001-03-01,27573.0
2001-04-01,27079.0
2001-05-01,36395.0
2001-06-01,38683.0
2001-07-01,34540.0
2001-08-01,34287.0
2001-09-01,28656.0
2001-10-01,30105.0
2001-11-01,40639.0
2001-12-01,44944.0
2002-01-01,54261.0
2002-02-01,68388.0
2002-03-01,66753.0
2002-04-01,65459.0
2002-05-01,61887.0
2002-06-01,52272.0
2002-07-01,45687.0
2002-08-01,50976.0
2002-09-01,44034.0
2002-10-01,50281.0
2002-11-01,124185.0
2002-12-01,19862.0
2003-01-01,34294.0
2003-02-01,32240.0
2003-03-01,49054.0
2003-04-01,31313.0
2003-05-01,26572.0
2003-06-01,24382.0
2003-07-01,21654.0
2003-08-01,17300.0
2003-09-01,17309.0
2003-10-01,17142.0
2003-11-01,30939.0
2003-12-01,32727.0
2004-01-01,33190.0
2004-02-01,32852.0
2004-03-01,30878.0
2004-04-01,20752.0
2004-05-01,20733.0
2004-06-01,20536.0
2004-07-01,21022.0
2004-08-01,20392.0
2004-09-01,20801.0
2004-10-01,20465.0
2004-11-01,20624.0
2004-12-01,20644.0
2005-01-01,20788.0
2005-02-01,20144.0
2005-03-01,19549.0
2005-04-01,19430.0
2005-05-01,19441.0
2005-06-01,19335.0
2005-07-01,22322.0
2005-08-01,33961.0
2005-09-01,28149.0
2005-10-01,28113.0
2005-11-01,28136.0
2005-12-01,28312.0
2006-01-01,28326.0
2006-02-01,28342.0
2006-03-01,28317.0
2006-04-01,28302.0
2006-05-01,28282.0
2006-06-01,28268.0
2006-07-01,28272.0
2006-08-01,31978.0
2006-09-01,31608.0
2006-10-01,24979.0
2006-11-01,29818.0
2006-12-01,61981.0
2007-01-01,63515.0
2007-02-01,67373.0
2007-03-01,65501.0
2007-04-01,63619.0
2007-05-01,60952.0
2007-06-01,59144.0
2007-07-01,60291.0
2007-08-01,64287.0
2007-09-01,67322.0
2007-10-01,110230.0
2007-11-01,113583.0
2007-12-01,114952.0
2008-01-01,114566.0
2008-02-01,120311.0
2008-03-01,127575.0
2008-04-01,142350.0
2008-05-01,142599.0
2008-06-01,135783.0
2008-07-01,154643.0
2008-08-01,129974.0
2008-09-01,138102.0
2008-10-01,137801.0
2008-11-01,148133.0
2008-12-01,138635.0
2009-01-01,12929.0
2009-02-01,13244.0
2009-03-01,12981.0
2009-04-01,14368.0
2009-05-01,14559.0
2009-06-01,14625.0
2009-07-01,15095.0
2009-08-01,15099.0
2009-09-01,16662.0
2009-10-01,26662.0
2009-11-01,27242.0
2009-12-01,27243.0
2010-01-01,27242.0
2010-02-01,27242.0
2010-03-01,27243.0
2010-04-01,29662.0
2010-05-01,29663.0
2010-06-01,29663.0
2010-07-01,29415.0
2010-08-01,29415.0
2010-09-01,29994.0
2010-10-01,29994.0
2010-11-01,29994.0
2010-12-01,29994.0
2011-01-01,29237.0
2011-02-01,28608.0
2011-03-01,29475.0
2011-04-01,37079.0
2011-05-01,35552.0
2011-06-01,37445.0
2011-07-01,45171.0
2011-08-01,34854.0
2011-09-01,34955.0
2011-10-01,33529.0
2011-11-01,32088.0
2011-12-01,31980.0
2012-01-01,35349.0
2012-02-01,35727.0
2012-03-01,37131.0
2012-04-01,35350.0
2012-05-01,35348.0
2012-06-01,37030.0
2012-07-01,37331.0
2012-08-01,37282.0
2012-09-01,42913.0
2012-10-01,44304.0
2012-11-01,48210.0
2012-12-01,50557.0
2013-01-01,68855.0
2013-02-01,86977.0
2013-03-01,56612.0
2013-04-01,50840.0
