Tarih,TP_KM_K50
2020-07-01,615737.0
2020-08-01,587855.0
2020-09-01,450158.0
2020-10-01,376313.0
2020-11-01,373073.0
2020-12-01,360150.0
2021-01-01,359899.0
2021-02-01,359899.0
2021-03-01,359899.0
2021-04-01,359899.0
2021-05-01,562249.0
2021-06-01,562249.0
2021-07-01,562249.0
2021-08-01,562249.0
2021-09-01,562249.0
2021-10-01,562249.0
2021-11-01,562249.0
2021-12-01,634316.0
2022-01-01,1156789.0
2022-02-01,1442778.0
2022-03-01,2342122.0
2022-04-01,2895457.0
2022-05-01,2761017.0
2022-06-01,2677102.0
2022-07-01,2677097.0
2022-08-01,2360965.0
2022-09-01,2577473.0
2022-10-01,3024194.0
2022-11-01,3257375.0
2022-12-01,4054716.0
2023-01-01,4944090.0
2023-02-01,5054771.0
2023-03-01,5881444.0
2023-04-01,6081178.0
2023-05-01,6463182.0
2023-06-01,5818834.0
2023-07-01,5903644.0
2023-08-01,6578728.0
2023-09-01,7038856.0
2023-10-01,6939105.0
2023-11-01,7085439.0
2023-12-01,7312036.0
2024-01-01,7042271.0
2024-02-01,6479719.0
2024-03-01,5551926.0
2024-04-01,5303861.0
2024-05-01,4854180.0
2024-06-01,4854180.0
2024-07-01,5160726.0
2024-08-01,5845719.0
2024-09-01,6425402.0
2024-10-01,5981344.0
2024-11-01,6889497.0
2024-12-01,8466147.0
2025-01-01,7866804.0
2025-02-01,7852640.0
2025-03-01,7980827.0
2025-04-01,8589690.0
2025-05-01,8158228.0
2025-06-01,7374205.0
2025-07-01,7400265.0
2025-08-01,7402937.0
