Tarih,TP_KM_K43
2018-12-01,57023.0
2019-01-01,52269.0
2019-02-01,52416.0
2019-03-01,6823.0
2019-04-01,2582.0
2019-05-01,1819.0
2019-06-01,13021.0
2019-07-01,9402.0
2019-08-01,42310.0
2019-09-01,19604.0
2019-10-01,4304.0
2019-11-01,152.0
2019-12-01,70.0
2020-01-01,177.0
2020-02-01,37712.0
2020-03-01,773.0
2020-04-01,151.0
2020-05-01,714.0
2020-06-01,2125.0
2020-07-01,9398.0
2020-08-01,12982.0
2020-09-01,10614.0
2020-10-01,12497.0
2020-11-01,27604.0
2020-12-01,45688.0
2021-01-01,39392.0
2021-02-01,43144.0
2021-03-01,18134.0
2021-04-01,168770.0
2021-05-01,174429.0
2021-06-01,176911.0
2021-07-01,165072.0
2021-08-01,208446.0
2021-09-01,208446.0
2021-10-01,208446.0
2021-11-01,225465.0
2021-12-01,69082.0
2022-01-01,181332.0
2022-02-01,115701.0
2022-03-01,178520.0
2022-04-01,125704.0
2022-05-01,131169.0
2022-06-01,258392.0
2022-07-01,247462.0
2022-08-01,121177.0
2022-09-01,70.0
2022-10-01,36894.0
2022-11-01,25678.0
2022-12-01,145322.0
2023-01-01,332.0
2023-02-01,150070.0
2023-03-01,150185.0
2023-04-01,150171.0
2023-05-01,150070.0
2023-06-01,150070.0
2023-07-01,150070.0
2023-08-01,150070.0
2023-09-01,150070.0
2023-10-01,150070.0
2023-11-01,50070.0
2023-12-01,513070.0
2024-01-01,565122.0
2024-02-01,557951.0
2024-03-01,727148.0
2024-04-01,572069.0
2024-05-01,541079.0
2024-06-01,388807.0
2024-07-01,1028078.0
2024-08-01,810475.0
2024-09-01,463274.0
2024-10-01,611980.0
2024-11-01,476120.0
2024-12-01,476383.0
2025-01-01,366383.0
2025-02-01,180033.0
2025-03-01,454994.0
2025-04-01,285825.0
2025-05-01,285821.0
2025-06-01,485824.0
2025-07-01,485823.0
2025-08-01,200455.0
