Tarih,TP_KM_K24
2018-04-01,616768.0
2018-05-01,524882.0
2018-06-01,502975.0
2018-07-01,475361.0
2018-08-01,498435.0
2018-09-01,506948.0
2018-10-01,446781.0
2018-11-01,491608.0
2018-12-01,861394.0
2019-01-01,1018712.0
2019-02-01,1015401.0
2019-03-01,2250773.0
2019-04-01,2211902.0
2019-05-01,2497601.0
2019-06-01,2563747.0
2019-07-01,2977183.0
2019-08-01,2992044.0
2019-09-01,2958020.0
2019-10-01,2996762.0
2019-11-01,3013185.0
2019-12-01,3011997.0
2020-01-01,2961795.0
2020-02-01,2959280.0
2020-03-01,2984415.0
2020-04-01,2405833.0
2020-05-01,2374997.0
2020-06-01,2365435.0
2020-07-01,2464277.0
2020-08-01,2511346.0
2020-09-01,2337745.0
2020-10-01,2179014.0
2020-11-01,2262145.0
2020-12-01,3429868.0
2021-01-01,3477610.0
2021-02-01,3424760.0
2021-03-01,3463082.0
2021-04-01,3589873.0
2021-05-01,4328074.0
2021-06-01,5013099.0
2021-07-01,5006784.0
2021-08-01,5138021.0
2021-09-01,5491381.0
2021-10-01,5590356.0
2021-11-01,5891466.0
2021-12-01,6130241.0
2022-01-01,6656157.0
2022-02-01,7100266.0
2022-03-01,8419059.0
2022-04-01,9061416.0
2022-05-01,9907309.0
2022-06-01,10103706.0
2022-07-01,10502960.0
2022-08-01,10837323.0
2022-09-01,12767452.0
2022-10-01,13712641.0
2022-11-01,15051437.0
2022-12-01,17933951.0
2023-01-01,17879684.0
2023-02-01,22807638.0
2023-03-01,32444671.0
2023-04-01,30918673.0
2023-05-01,34284709.0
2023-06-01,36272476.0
2023-07-01,40300389.0
2023-08-01,36803074.0
2023-09-01,37989252.0
2023-10-01,39949277.0
2023-11-01,35183765.0
2023-12-01,38433675.0
2024-01-01,39375045.0
2024-02-01,37130542.0
2024-03-01,37037263.0
2024-04-01,40088435.0
2024-05-01,38024612.0
2024-06-01,39712438.0
2024-07-01,37396931.0
2024-08-01,37298173.0
2024-09-01,37971956.0
2024-10-01,38877570.0
2024-11-01,41594663.0
2024-12-01,48262989.0
2025-01-01,48635202.0
2025-02-01,51522641.0
2025-03-01,60008532.0
2025-04-01,68822386.0
2025-05-01,72810964.0
2025-06-01,75525466.0
2025-07-01,80486030.0
2025-08-01,81811035.0
