Tarih,TP_KM_K54
2013-01-01,477947.0
2013-02-01,491501.0
2013-03-01,513439.0
2013-04-01,615724.0
2013-05-01,791223.0
2013-06-01,829515.0
2013-07-01,818090.0
2013-08-01,841907.0
2013-09-01,849087.0
2013-10-01,775165.0
2013-11-01,807142.0
2013-12-01,830541.0
2014-01-01,881822.0
2014-02-01,863799.0
2014-03-01,842683.0
2014-04-01,826995.0
2014-05-01,490454.0
2014-06-01,493018.0
2014-07-01,538533.0
2014-08-01,536191.0
2014-09-01,628329.0
2014-10-01,449696.0
2014-11-01,448072.0
2014-12-01,71479.0
2015-01-01,97284.0
2015-02-01,72160.0
2015-03-01,65017.0
2015-04-01,61309.0
2015-05-01,61610.0
2015-06-01,70932.0
2015-07-01,67534.0
2015-08-01,61484.0
2015-09-01,58870.0
2015-10-01,63927.0
2015-11-01,115280.0
2015-12-01,237083.0
2016-01-01,138279.0
2016-02-01,121792.0
2016-03-01,117411.0
2016-04-01,183636.0
2016-05-01,102970.0
2016-06-01,104093.0
2016-07-01,286756.0
2016-08-01,179002.0
2016-09-01,246212.0
2016-10-01,244856.0
2016-11-01,400692.0
2016-12-01,196946.0
2017-01-01,209726.0
2017-02-01,259614.0
2017-03-01,454699.0
2017-04-01,628597.0
2017-05-01,627551.0
2017-06-01,877092.0
2017-07-01,883138.0
2017-08-01,1173797.0
2017-09-01,1091030.0
2017-10-01,1488906.0
2017-11-01,1525095.0
2017-12-01,1403793.0
2018-01-01,1439188.0
2018-02-01,1441699.0
2018-03-01,1484098.0
2018-04-01,1584585.0
2018-05-01,1448722.0
2018-06-01,1663813.0
2018-07-01,978634.0
2018-08-01,615267.0
2018-09-01,448892.0
2018-10-01,84432.0
2018-11-01,508860.0
2018-12-01,1045219.0
2019-01-01,1282567.0
2019-02-01,1323192.0
2019-03-01,2938402.0
2019-04-01,3572539.0
2019-05-01,4006643.0
2019-06-01,4413452.0
2019-07-01,3828952.0
2019-08-01,4108492.0
2019-09-01,3813870.0
2019-10-01,4063686.0
2019-11-01,3901912.0
2019-12-01,4013621.0
2020-01-01,3298891.0
2020-02-01,2851046.0
2020-03-01,3037157.0
2020-04-01,3215105.0
2020-05-01,3261642.0
2020-06-01,2604797.0
2020-07-01,3704042.0
2020-08-01,3890157.0
2020-09-01,4192900.0
2020-10-01,4358189.0
2020-11-01,4061578.0
2020-12-01,4093815.0
2021-01-01,3998757.0
2021-02-01,4421243.0
2021-03-01,4794835.0
2021-04-01,3393988.0
2021-05-01,3536826.0
2021-06-01,3433487.0
2021-07-01,3326581.0
2021-08-01,3311089.0
2021-09-01,4658758.0
2021-10-01,4932933.0
2021-11-01,6506393.0
2021-12-01,3872774.0
2022-01-01,4299448.0
2022-02-01,4681224.0
2022-03-01,4833230.0
2022-04-01,3747585.0
2022-05-01,4267323.0
2022-06-01,7023069.0
2022-07-01,7367449.0
2022-08-01,4588294.0
2022-09-01,8159301.0
2022-10-01,9469125.0
2022-11-01,9812590.0
2022-12-01,11535109.0
2023-01-01,15430449.0
2023-02-01,15953990.0
2023-03-01,15856424.0
2023-04-01,13308325.0
2023-05-01,14468568.0
2023-06-01,14105612.0
2023-07-01,13508050.0
2023-08-01,10617812.0
2023-09-01,10256543.0
2023-10-01,11951528.0
2023-11-01,12735624.0
2023-12-01,14116869.0
2024-01-01,16204139.0
2024-02-01,16514495.0
2024-03-01,18772296.0
2024-04-01,19503869.0
2024-05-01,16349315.0
2024-06-01,19670094.0
2024-07-01,14930772.0
2024-08-01,15022083.0
2024-09-01,16697809.0
2024-10-01,17997431.0
2024-11-01,18166617.0
2024-12-01,18003529.0
2025-01-01,16970725.0
2025-02-01,16916586.0
2025-03-01,47635809.0
2025-04-01,36649145.0
2025-05-01,12162160.0
2025-06-01,11734247.0
2025-07-01,16183622.0
2025-08-01,22219042.0
