Tarih,TP_KM_K66
2008-01-01,150120112.0
2008-02-01,151382616.0
2008-03-01,159001823.0
2008-04-01,160711554.0
2008-05-01,152722276.0
2008-06-01,153113858.0
2008-07-01,153607437.0
2008-08-01,153850564.0
2008-09-01,157766955.0
2008-10-01,167340094.0
2008-11-01,173033517.0
2008-12-01,172906532.0
2009-01-01,178181574.0
2009-02-01,188619092.0
2009-03-01,189916322.0
2009-04-01,192079105.0
2009-05-01,197233015.0
2009-06-01,198815169.0
2009-07-01,202606054.0
2009-08-01,211940514.0
2009-09-01,217037270.0
2009-10-01,226365565.0
2009-11-01,230421192.0
2009-12-01,235742087.0
2010-01-01,239844100.0
2010-02-01,245610214.0
2010-03-01,246011915.0
2010-04-01,242811501.0
2010-05-01,244636726.0
2010-06-01,246330207.0
2010-07-01,243590131.0
2010-08-01,242152931.0
2010-09-01,244155340.0
2010-10-01,242539818.0
2010-11-01,249545527.0
2010-12-01,253351349.0
2011-01-01,248913785.0
2011-02-01,248781771.0
2011-03-01,244553228.0
2011-04-01,242031526.0
2011-05-01,244204973.0
2011-06-01,241423894.0
2011-07-01,240354663.0
2011-08-01,245071312.0
2011-09-01,248144534.0
2011-10-01,244026749.0
2011-11-01,242491420.0
2011-12-01,237679619.0
2012-01-01,240470370.0
2012-02-01,244564650.0
2012-03-01,239756408.0
2012-04-01,239715667.0
2012-05-01,239864368.0
2012-06-01,239428317.0
2012-07-01,232183415.0
2012-08-01,233977401.0
2012-09-01,233135577.0
2012-10-01,229852156.0
2012-11-01,226738553.0
2012-12-01,222869522.0
2013-01-01,222719386.0
2013-02-01,223672782.0
2013-03-01,222803708.0
2013-04-01,217689118.0
2013-05-01,222158687.0
2013-06-01,221283265.0
2013-07-01,227906073.0
2013-08-01,225186578.0
2013-09-01,227933730.0
2013-10-01,227520130.0
2013-11-01,227967728.0
2013-12-01,230507821.0
2014-01-01,232068056.0
2014-02-01,233010271.0
2014-03-01,238977572.0
2014-04-01,238886962.0
2014-05-01,236828530.0
2014-06-01,228944472.0
2014-07-01,226658105.0
2014-08-01,228243570.0
2014-09-01,232051080.0
2014-10-01,231827249.0
2014-11-01,232027960.0
2014-12-01,232823218.0
2015-01-01,237861229.0
2015-02-01,239511163.0
2015-03-01,242556324.0
2015-04-01,244749156.0
2015-05-01,250487716.0
2015-06-01,251231153.0
2015-07-01,253663762.0
2015-08-01,256490598.0
2015-09-01,258481471.0
2015-10-01,263523560.0
2015-11-01,265792002.0
2015-12-01,266517836.0
2016-01-01,272266776.0
2016-02-01,272769064.0
2016-03-01,271414090.0
2016-04-01,266688113.0
2016-05-01,268651641.0
2016-06-01,267674722.0
2016-07-01,268577824.0
2016-08-01,266528600.0
2016-09-01,268524367.0
2016-10-01,272031490.0
2016-11-01,281273438.0
2016-12-01,283559895.0
2017-01-01,293295023.0
2017-02-01,289677313.0
2017-03-01,293767828.0
2017-04-01,291645841.0
2017-05-01,291288436.0
2017-06-01,293636320.0
2017-07-01,293485417.0
2017-08-01,294243540.0
2017-09-01,298893508.0
2017-10-01,306663485.0
2017-11-01,313109572.0
2017-12-01,323164512.0
2018-01-01,324359061.0
2018-02-01,327469783.0
2018-03-01,334623910.0
2018-04-01,334919356.0
2018-05-01,343707431.0
2018-06-01,355033899.0
2018-07-01,369049455.0
2018-08-01,388418091.0
2018-09-01,403710867.0
2018-10-01,395463567.0
2018-11-01,393626127.0
2018-12-01,407027926.0
2019-01-01,422662960.0
2019-02-01,427649283.0
2019-03-01,441678025.0
2019-04-01,473268099.0
2019-05-01,480093280.0
2019-06-01,492507933.0
2019-07-01,493977785.0
2019-08-01,506418056.0
2019-09-01,511591154.0
2019-10-01,519929746.0
2019-11-01,527515763.0
2019-12-01,552961377.0
2020-01-01,565853487.0
2020-02-01,593137291.0
2020-03-01,627916817.0
2020-04-01,688301749.0
2020-05-01,742755931.0
2020-06-01,738431237.0
2020-07-01,789292051.0
2020-08-01,855038819.0
2020-09-01,864835880.0
2020-10-01,882584673.0
2020-11-01,869680633.0
2020-12-01,857782775.0
2021-01-01,852334155.0
2021-02-01,874244890.0
2021-03-01,903662168.0
2021-04-01,920986449.0
2021-05-01,941833515.0
2021-06-01,950626200.0
2021-07-01,957620819.0
2021-08-01,967922163.0
2021-09-01,1001257810.0
2021-10-01,1040890912.0
2021-11-01,1192964357.0
2021-12-01,1220910509.0
2022-01-01,1255950729.0
2022-02-01,1304708770.0
2022-03-01,1424906178.0
2022-04-01,1438849312.0
2022-05-01,1521263756.0
2022-06-01,1567527755.0
2022-07-01,1676633399.0
2022-08-01,1698230322.0
2022-09-01,1746069586.0
2022-10-01,1815313870.0
2022-11-01,1883035034.0
2022-12-01,1949896927.0
2023-01-01,2037411606.0
2023-02-01,2089281423.0
2023-03-01,2289246454.0
2023-04-01,2326654988.0
2023-05-01,2373895765.0
2023-06-01,2634021716.0
2023-07-01,2761674526.0
2023-08-01,2825434553.0
2023-09-01,2899493063.0
2023-10-01,2996165854.0
2023-11-01,3061546424.0
2023-12-01,3176838885.0
2024-01-01,3325428800.0
2024-02-01,3482534731.0
2024-03-01,3628404612.0
2024-04-01,3566498566.0
2024-05-01,3540430279.0
2024-06-01,3645189529.0
2024-07-01,3753149827.0
2024-08-01,3862099502.0
2024-09-01,3932758720.0
2024-10-01,4031356923.0
2024-11-01,4074557907.0
2024-12-01,4199283136.0
2025-01-01,4272746079.0
2025-02-01,4362893222.0
2025-03-01,4703105062.0
2025-04-01,4995990784.0
2025-05-01,5049626170.0
2025-06-01,5197412589.0
2025-07-01,5369009464.0
2025-08-01,5542842415.0
