Tarih,TP_OSUVBG08
2012-04-01,677616649.0
2012-05-01,679025976.0
2012-06-01,691968572.0
2012-07-01,706641807.0
2012-08-01,707731548.0
2012-09-01,726882317.0
2012-10-01,744453781.0
2012-11-01,748876361.0
2012-12-01,748026745.0
2013-01-01,741451012.0
2013-02-01,729998223.0
2013-03-01,748878906.0
2013-04-01,789414750.0
2013-05-01,785683434.0
2013-06-01,782221112.0
2013-07-01,754994420.0
2013-08-01,773672214.0
2013-09-01,755523167.0
2013-10-01,789308372.0
2013-11-01,755799367.0
2013-12-01,820891493.0
2014-01-01,897446424.0
2014-02-01,905595389.0
2014-03-01,903804427.0
2014-04-01,890893242.0
2014-05-01,904744798.0
2014-06-01,944172282.0
2014-07-01,947270667.0
2014-08-01,1010763601.0
2014-09-01,1048453431.0
2014-10-01,1045829198.0
2014-11-01,1044976271.0
2014-12-01,1006876341.0
2015-01-01,1042701655.0
2015-02-01,1140230110.0
2015-03-01,1103464064.0
2015-04-01,1096158820.0
2015-05-01,1153151935.0
2015-06-01,1161236110.0
2015-07-01,1098103676.0
2015-08-01,1110584050.0
2015-09-01,1113673181.0
2015-10-01,1129910045.0
2015-11-01,1119740584.0
2015-12-01,1107482456.0
2016-01-01,1073816145.0
2016-02-01,1085101648.0
2016-03-01,1106687349.0
2016-04-01,1116117837.0
2016-05-01,1141060002.0
2016-06-01,1174721867.0
2016-07-01,1176042840.0
2016-08-01,1198043565.0
2016-09-01,1210999140.0
2016-10-01,1232034664.0
2016-11-01,1131889633.0
2016-12-01,1047986086.0
2017-01-01,992825927.0
2017-02-01,971013993.0
2017-03-01,793132435.0
2017-04-01,805955527.0
2017-05-01,820959769.0
2017-06-01,808034321.0
2017-07-01,816788244.0
2017-08-01,836251025.0
2017-09-01,827143353.0
2017-10-01,793552426.0
2017-11-01,820959113.0
2017-12-01,846733600.0
2018-01-01,832796308.0
2018-02-01,825355582.0
2018-03-01,783953340.0
2018-04-01,779740370.0
2018-05-01,734599325.0
2018-06-01,708974088.0
2018-07-01,672512054.0
2018-08-01,633419257.0
2018-09-01,660322957.0
2018-10-01,650841453.0
2018-11-01,647506503.0
2018-12-01,629470420.0
2019-01-01,616143126.0
2019-02-01,593814364.0
2019-03-01,531174937.0
2019-04-01,509521989.0
2019-05-01,480249390.0
2019-06-01,471514715.0
2019-07-01,456041768.0
2019-08-01,435983492.0
2019-09-01,429877526.0
2019-10-01,425016579.0
2019-11-01,382310553.0
2019-12-01,373876280.0
2020-01-01,341945553.0
2020-02-01,328167123.0
2020-03-01,324135006.0
2020-04-01,294638935.0
2020-05-01,270453590.0
2020-06-01,270170396.0
2020-07-01,268966792.0
2020-08-01,267590389.0
2020-09-01,254456077.0
2020-10-01,243930673.0
2020-11-01,225191581.0
2020-12-01,253186540.0
2021-01-01,245088805.0
2021-02-01,257253175.0
2021-03-01,239478598.0
2021-04-01,240309201.0
2021-05-01,235700729.0
2021-06-01,236720187.0
2021-07-01,232974391.0
2021-08-01,223823307.0
2021-09-01,193178115.0
2021-10-01,193618717.0
2021-11-01,177919790.0
2021-12-01,168607685.0
2022-01-01,161504929.0
2022-02-01,163663124.0
2022-03-01,151217718.0
2022-04-01,146637377.0
2022-05-01,148616899.0
2022-06-01,144584629.0
2022-07-01,146732965.0
2022-08-01,143985960.0
2022-09-01,157583339.0
2022-10-01,165967195.0
2022-11-01,198838228.0
2022-12-01,278450457.0
2023-01-01,258825509.0
2023-02-01,255937315.0
2023-03-01,258549199.0
2023-04-01,316974150.0
2023-05-01,318331286.0
2023-06-01,348907636.0
2023-07-01,355065720.0
2023-08-01,368784469.0
2023-09-01,365100154.0
2023-10-01,372351270.0
2023-11-01,367568943.0
2023-12-01,379450228.0
2024-01-01,357722870.0
2024-02-01,353137607.0
2024-03-01,354115066.0
2024-04-01,363801931.0
2024-05-01,361974757.0
2024-06-01,358491127.0
2024-07-01,361461019.0
2024-08-01,315095056.0
2024-09-01,318580866.0
2024-10-01,322705024.0
2024-11-01,315978011.0
2024-12-01,312762247.0
2025-01-01,310217128.0
2025-02-01,316985701.0
2025-03-01,316030397.0
2025-04-01,340574727.0
2025-05-01,351558697.0
2025-06-01,365257347.0
2025-07-01,356160643.0
2025-08-01,367570859.0
