Tarih,TP_OSUVBG11
2011-07-01,74756374247.0
2011-08-01,74762991610.0
2011-09-01,73008830719.0
2011-10-01,74296712695.0
2011-11-01,73536115423.0
2011-12-01,70752538266.0
2012-01-01,71199885327.0
2012-02-01,71880830241.0
2012-03-01,72051328785.0
2012-04-01,71567156446.0
2012-05-01,70191446020.0
2012-06-01,69735320436.0
2012-07-01,68562771336.0
2012-08-01,69726937726.0
2012-09-01,70293523748.0
2012-10-01,70343181201.0
2012-11-01,71067523670.0
2012-12-01,72453202654.0
2013-01-01,73606551758.0
2013-02-01,72580579130.0
2013-03-01,71133742437.0
2013-04-01,72731779063.0
2013-05-01,69819419641.0
2013-06-01,69214478605.0
2013-07-01,69342429319.0
2013-08-01,68981830736.0
2013-09-01,69424129113.0
2013-10-01,69916903233.0
2013-11-01,69691727564.0
2013-12-01,69882813789.0
2014-01-01,69432693928.0
2014-02-01,69807889756.0
2014-03-01,70557802735.0
2014-04-01,71397701165.0
2014-05-01,71525321263.0
2014-06-01,70821991697.0
2014-07-01,70784985313.0
2014-08-01,69979134595.0
2014-09-01,67890168663.0
2014-10-01,67635456044.0
2014-11-01,67947201779.0
2014-12-01,67766734694.0
2015-01-01,65514951544.0
2015-02-01,65728143492.0
2015-03-01,64292185931.0
2015-04-01,65047079859.0
2015-05-01,65651869217.0
2015-06-01,66360478619.0
2015-07-01,66381807513.0
2015-08-01,67781560074.0
2015-09-01,68489445678.0
2015-10-01,68774371589.0
2015-11-01,68742439213.0
2015-12-01,70463358386.0
2016-01-01,70533019418.0
2016-02-01,71985661212.0
2016-03-01,74515611159.0
2016-04-01,75483364485.0
2016-05-01,75597582594.0
2016-06-01,77285837444.0
2016-07-01,77242946746.0
2016-08-01,77934092164.0
2016-09-01,78417974195.0
2016-10-01,77855185160.0
2016-11-01,76722227047.0
2016-12-01,76121159901.0
2017-01-01,76496277188.0
2017-02-01,76533565937.0
2017-03-01,76827848806.0
2017-04-01,77411728663.0
2017-05-01,78554430655.0
2017-06-01,78820795227.0
2017-07-01,79976671567.0
2017-08-01,81389598196.0
2017-09-01,80382093226.0
2017-10-01,80379808880.0
2017-11-01,81282840872.0
2017-12-01,81970357533.0
2018-01-01,83650793486.0
2018-02-01,84790903046.0
2018-03-01,84982307255.0
2018-04-01,84025340563.0
2018-05-01,83313687789.0
2018-06-01,83702934300.0
2018-07-01,84062399432.0
2018-08-01,83869923202.0
2018-09-01,84197767597.0
2018-10-01,83280423071.0
2018-11-01,84067655068.0
2018-12-01,83746747290.0
2019-01-01,83746909984.0
2019-02-01,83552445840.0
2019-03-01,83012841910.0
2019-04-01,82684802886.0
2019-05-01,82715069972.0
2019-06-01,82654856632.0
2019-07-01,82311567467.0
2019-08-01,82281078603.0
2019-09-01,82458462241.0
2019-10-01,82539015152.0
2019-11-01,82108007838.0
2019-12-01,80325599059.0
2020-01-01,71225710312.0
2020-02-01,70292627963.0
2020-03-01,70432394502.0
2020-04-01,69572052439.0
2020-05-01,70030500833.0
2020-06-01,70073049789.0
2020-07-01,70927024776.0
2020-08-01,70666413320.0
2020-09-01,69117713693.0
2020-10-01,69044542954.0
2020-11-01,68946082024.0
2020-12-01,70092240002.0
2021-01-01,69805665537.0
2021-02-01,70307047003.0
2021-03-01,69151541466.0
2021-04-01,69889299812.0
2021-05-01,71365164181.0
2021-06-01,70163287304.0
2021-07-01,69917208328.0
2021-08-01,70659920306.0
2021-09-01,70463649385.0
2021-10-01,70107064306.0
2021-11-01,69042636415.0
2021-12-01,69887432612.0
2022-01-01,69485700085.0
2022-02-01,69726099573.0
2022-03-01,69874012252.0
2022-04-01,68141881321.0
2022-05-01,68572509730.0
2022-06-01,67416184289.0
2022-07-01,69400851529.0
2022-08-01,70737713107.0
2022-09-01,70232616016.0
2022-10-01,70784388157.0
2022-11-01,71421669248.0
2022-12-01,72440186236.0
2023-01-01,73229054018.0
2023-02-01,72199853716.0
2023-03-01,73175704494.0
2023-04-01,73709547455.0
2023-05-01,72141585292.0
2023-06-01,71208191513.0
2023-07-01,73004790270.0
2023-08-01,71130294878.0
2023-09-01,70535324927.0
2023-10-01,70074454711.0
2023-11-01,70827520824.0
2023-12-01,71403106227.0
2024-01-01,69728177747.0
2024-02-01,69819154608.0
2024-03-01,70411401206.0
2024-04-01,70119483545.0
2024-05-01,70399676413.0
2024-06-01,70306982602.0
2024-07-01,70933433274.0
2024-08-01,72131291808.0
2024-09-01,72854074720.0
2024-10-01,71760276078.0
2024-11-01,69707362408.0
2024-12-01,70431753473.0
2025-01-01,71052921122.0
2025-02-01,72606717307.0
2025-03-01,75048278273.0
2025-04-01,77918753833.0
2025-05-01,78466952339.0
2025-06-01,80823610116.0
2025-07-01,80004550651.0
2025-08-01,81556262903.0
