Tarih,TP_OSUVBG06
2011-07-01,12941023261.0
2011-08-01,13267721642.0
2011-09-01,12921371947.0
2011-10-01,13406610783.0
2011-11-01,13089781353.0
2011-12-01,13066700763.0
2012-01-01,13286373726.0
2012-02-01,13588575794.0
2012-03-01,13829491026.0
2012-04-01,14134731458.0
2012-05-01,14184657014.0
2012-06-01,14555935867.0
2012-07-01,14235749314.0
2012-08-01,14476309282.0
2012-09-01,15016519345.0
2012-10-01,15041352717.0
2012-11-01,15155651538.0
2012-12-01,15173866575.0
2013-01-01,15380818837.0
2013-02-01,15321111194.0
2013-03-01,15253179184.0
2013-04-01,16494965948.0
2013-05-01,16847738363.0
2013-06-01,17126335797.0
2013-07-01,17471675673.0
2013-08-01,17458375108.0
2013-09-01,17612209238.0
2013-10-01,17714140564.0
2013-11-01,17517957705.0
2013-12-01,17988796508.0
2014-01-01,17946520693.0
2014-02-01,18221460503.0
2014-03-01,18679268326.0
2014-04-01,19568212653.0
2014-05-01,19227583732.0
2014-06-01,20188009619.0
2014-07-01,18745981651.0
2014-08-01,19195575466.0
2014-09-01,18819961873.0
2014-10-01,18788249491.0
2014-11-01,18987641033.0
2014-12-01,18791757298.0
2015-01-01,18463471585.0
2015-02-01,18498634294.0
2015-03-01,18296834402.0
2015-04-01,18249899113.0
2015-05-01,18352095181.0
2015-06-01,19318593695.0
2015-07-01,19294421175.0
2015-08-01,19119556263.0
2015-09-01,19212572493.0
2015-10-01,19394368837.0
2015-11-01,19085298254.0
2015-12-01,19383374845.0
2016-01-01,19079323145.0
2016-02-01,19166409538.0
2016-03-01,20338873663.0
2016-04-01,20431336989.0
2016-05-01,20171461044.0
2016-06-01,20047646048.0
2016-07-01,19998551755.0
2016-08-01,19919912710.0
2016-09-01,20038681787.0
2016-10-01,19704961291.0
2016-11-01,19630259932.0
2016-12-01,19085387890.0
2017-01-01,18819377616.0
2017-02-01,18685290697.0
2017-03-01,17902222858.0
2017-04-01,17947198280.0
2017-05-01,18310752754.0
2017-06-01,18521127451.0
2017-07-01,18507131502.0
2017-08-01,18847715601.0
2017-09-01,18423156837.0
2017-10-01,18241579006.0
2017-11-01,18146198039.0
2017-12-01,18295619528.0
2018-01-01,19070762003.0
2018-02-01,19285167665.0
2018-03-01,19138729808.0
2018-04-01,18111331947.0
2018-05-01,18179671507.0
2018-06-01,17951202400.0
2018-07-01,18274516771.0
2018-08-01,17661144582.0
2018-09-01,17663375081.0
2018-10-01,17458454531.0
2018-11-01,17428383252.0
2018-12-01,17408770467.0
2019-01-01,17151820329.0
2019-02-01,16828714012.0
2019-03-01,17036565053.0
2019-04-01,16236998726.0
2019-05-01,15747086556.0
2019-06-01,14319924779.0
2019-07-01,13749004607.0
2019-08-01,13539241068.0
2019-09-01,13441751112.0
2019-10-01,13319675178.0
2019-11-01,13080536484.0
2019-12-01,12720350287.0
2020-01-01,12284299817.0
2020-02-01,12091319647.0
2020-03-01,11717821861.0
2020-04-01,10405649725.0
2020-05-01,10073017620.0
2020-06-01,9689784169.0
2020-07-01,9563219727.0
2020-08-01,9424344150.0
2020-09-01,9361720016.0
2020-10-01,9286245654.0
2020-11-01,9414704261.0
2020-12-01,9462037586.0
2021-01-01,9486586170.0
2021-02-01,9452409705.0
2021-03-01,9223239169.0
2021-04-01,9433788652.0
2021-05-01,9276358356.0
2021-06-01,9116391713.0
2021-07-01,8955237297.0
2021-08-01,8672448764.0
2021-09-01,8744937265.0
2021-10-01,8649897036.0
2021-11-01,8006357702.0
2021-12-01,8223693900.0
2022-01-01,8120927590.0
2022-02-01,8148063345.0
2022-03-01,8489089935.0
2022-04-01,8186014361.0
2022-05-01,8265810760.0
2022-06-01,8117190022.0
2022-07-01,8007713721.0
2022-08-01,7908569742.0
2022-09-01,7898087500.0
2022-10-01,8404504154.0
2022-11-01,8679788265.0
2022-12-01,8889667638.0
2023-01-01,8744263147.0
2023-02-01,8651728651.0
2023-03-01,8007598099.0
2023-04-01,8124717206.0
2023-05-01,8069054306.0
2023-06-01,8136479737.0
2023-07-01,8236266104.0
2023-08-01,8035889871.0
2023-09-01,7932713893.0
2023-10-01,7895732229.0
2023-11-01,8085041771.0
2023-12-01,8571776603.0
2024-01-01,8343635951.0
2024-02-01,8337864922.0
2024-03-01,8302337847.0
2024-04-01,8306077004.0
2024-05-01,8339597457.0
2024-06-01,8237143433.0
2024-07-01,8311831652.0
2024-08-01,8323760213.0
2024-09-01,8299527147.0
2024-10-01,8555233831.0
2024-11-01,8337653492.0
2024-12-01,8335727874.0
2025-01-01,8448897467.0
2025-02-01,8622232532.0
2025-03-01,7929419541.0
2025-04-01,8346406391.0
2025-05-01,8481191031.0
2025-06-01,8951554399.0
2025-07-01,9048883502.0
2025-08-01,9267609350.0
