Tarih,TP_OSUVBG07
2011-07-01,12372324991.0
2011-08-01,12688724035.0
2011-09-01,12333170482.0
2011-10-01,12798203495.0
2011-11-01,12503865108.0
2011-12-01,12444326900.0
2012-01-01,12628724584.0
2012-02-01,12926678476.0
2012-03-01,13149691503.0
2012-04-01,13457114809.0
2012-05-01,13505631038.0
2012-06-01,13863967295.0
2012-07-01,13529107508.0
2012-08-01,13768577734.0
2012-09-01,14289637027.0
2012-10-01,14296898936.0
2012-11-01,14406775177.0
2012-12-01,14425839831.0
2013-01-01,14639367825.0
2013-02-01,14591112971.0
2013-03-01,14504300278.0
2013-04-01,14705551198.0
2013-05-01,14562054929.0
2013-06-01,14844114685.0
2013-07-01,15216681253.0
2013-08-01,15184702895.0
2013-09-01,15356686071.0
2013-10-01,15424832192.0
2013-11-01,15262158338.0
2013-12-01,15667905015.0
2014-01-01,15549074268.0
2014-02-01,15815865114.0
2014-03-01,16275463899.0
2014-04-01,16677319411.0
2014-05-01,16322838934.0
2014-06-01,16494693767.0
2014-07-01,15049567414.0
2014-08-01,15435668297.0
2014-09-01,14984300873.0
2014-10-01,14941921724.0
2014-11-01,14824243281.0
2014-12-01,14668995477.0
2015-01-01,14255283449.0
2015-02-01,14150645826.0
2015-03-01,13907360541.0
2015-04-01,13783269497.0
2015-05-01,13716146852.0
2015-06-01,14670073191.0
2015-07-01,14712526605.0
2015-08-01,14517148819.0
2015-09-01,14563076919.0
2015-10-01,14734211897.0
2015-11-01,14416971776.0
2015-12-01,14626516495.0
2016-01-01,14356976106.0
2016-02-01,14428811996.0
2016-03-01,14786036419.0
2016-04-01,14868181758.0
2016-05-01,14646691648.0
2016-06-01,14490983787.0
2016-07-01,14439958521.0
2016-08-01,14336604251.0
2016-09-01,14475004253.0
2016-10-01,14128580733.0
2016-11-01,13662686905.0
2016-12-01,13205595910.0
2017-01-01,13041753296.0
2017-02-01,12932043310.0
2017-03-01,12323234530.0
2017-04-01,12406309359.0
2017-05-01,12632467091.0
2017-06-01,12851164735.0
2017-07-01,12823287364.0
2017-08-01,13138581181.0
2017-09-01,12727942590.0
2017-10-01,12573602718.0
2017-11-01,12497148543.0
2017-12-01,12619564262.0
2018-01-01,12907855658.0
2018-02-01,13130670656.0
2018-03-01,13030113603.0
2018-04-01,12790964026.0
2018-05-01,12968987458.0
2018-06-01,12737624128.0
2018-07-01,13049480636.0
2018-08-01,12475339852.0
2018-09-01,12496851812.0
2018-10-01,12305334681.0
2018-11-01,12278507145.0
2018-12-01,12275949965.0
2019-01-01,12032623543.0
2019-02-01,11732324828.0
2019-03-01,11288004425.0
2019-04-01,11021528297.0
2019-05-01,10561060273.0
2019-06-01,9890023980.0
2019-07-01,9371300300.0
2019-08-01,9142005258.0
2019-09-01,9051837013.0
2019-10-01,8943861186.0
2019-11-01,8748124018.0
2019-12-01,8395163094.0
2020-01-01,7992213350.0
2020-02-01,7855153487.0
2020-03-01,7565613757.0
2020-04-01,7239940192.0
2020-05-01,6989677030.0
2020-06-01,6605049772.0
2020-07-01,6476568935.0
2020-08-01,6338094761.0
2020-09-01,6289937438.0
2020-10-01,6224162981.0
2020-11-01,6370665180.0
2020-12-01,6392748046.0
2021-01-01,6426499365.0
2021-02-01,6379463029.0
2021-03-01,6171122071.0
2021-04-01,6378357951.0
2021-05-01,6225146127.0
2021-06-01,6065947526.0
2021-07-01,5908772906.0
2021-08-01,5635850456.0
2021-09-01,5739614650.0
2021-10-01,5644543319.0
2021-11-01,5468782912.0
2021-12-01,5695210215.0
2022-01-01,5600697161.0
2022-02-01,5625330221.0
2022-03-01,5979159717.0
2022-04-01,5684674984.0
2022-05-01,5735905862.0
2022-06-01,5592942393.0
2022-07-01,5483508255.0
2022-08-01,5388502282.0
2022-09-01,5366210161.0
2022-10-01,5811863959.0
2022-11-01,6052177537.0
2022-12-01,6180761181.0
2023-01-01,6521878638.0
2023-02-01,6434396836.0
2023-03-01,6530276400.0
2023-04-01,6587794056.0
2023-05-01,6524432021.0
2023-06-01,6560052601.0
2023-07-01,6653199884.0
2023-08-01,6558183902.0
2023-09-01,6460557738.0
2023-10-01,6416019459.0
2023-11-01,6607413828.0
2023-12-01,6681389875.0
2024-01-01,6501681081.0
2024-02-01,6500586316.0
2024-03-01,6469568280.0
2024-04-01,6464134073.0
2024-05-01,6507351200.0
2024-06-01,6399141307.0
2024-07-01,6469995133.0
2024-08-01,6526268157.0
2024-09-01,6498458281.0
2024-10-01,6397133807.0
2024-11-01,6188139481.0
2024-12-01,6198639314.0
2025-01-01,6314473464.0
2025-02-01,6480653206.0
2025-03-01,6537100644.0
2025-04-01,6926073789.0
2025-05-01,7050500084.0
2025-06-01,7504673677.0
2025-07-01,7621426359.0
2025-08-01,7828230116.0
