Tarih,TP_FG_C05
2014-04-01,48097678.6
2014-05-01,49067647.4
2014-06-01,49227425.8
2014-07-01,49745612.9
2014-08-01,50460039.2
2014-09-01,51283626.6
2014-10-01,53090857.6
2014-11-01,53995766.5
2014-12-01,53995766.6
2015-01-01,54113663.5
2015-02-01,54113663.5
2015-03-01,54614887.1
2015-04-01,54614887.1
2015-05-01,54614887.1
2015-06-01,54614887.1
2015-07-01,54614887.1
2015-08-01,55318547.0
2015-09-01,55318547.0
2015-10-01,56048848.5
2015-11-01,56048848.5
2015-12-01,56048848.5
2016-01-01,56715484.0
2016-02-01,56715484.0
2016-03-01,56715484.0
2016-04-01,56715484.0
2016-05-01,56715484.0
2016-06-01,56715484.0
2016-07-01,56715484.0
2016-08-01,56715484.0
2016-09-01,56715484.0
2016-10-01,56715484.0
2016-11-01,58552565.7
2016-12-01,58552565.7
2017-01-01,58954028.6
2017-02-01,59500085.7
2017-03-01,59500085.7
2017-04-01,59500085.7
2017-05-01,59848086.9
2017-06-01,59848086.9
2017-07-01,59779453.4
2017-08-01,59779453.4
2017-09-01,60063209.0
2017-10-01,60236807.9
2017-11-01,60452996.2
2017-12-01,60922577.3
2018-01-01,60992523.2
2018-02-01,60992523.2
2018-03-01,60992523.2
2018-04-01,61049874.2
2018-05-01,61310060.0
2018-06-01,61324041.7
2018-07-01,61365872.7
2018-08-01,62822072.5
2018-09-01,65921138.1
2018-10-01,65921138.1
2018-11-01,65648718.0
2018-12-01,68221858.9
2019-01-01,71097004.9
2019-02-01,71174284.7
2019-03-01,71251064.2
2019-04-01,71251064.2
2019-05-01,71251064.2
2019-06-01,71704966.0
2019-07-01,72142256.3
2019-08-01,73310191.4
2019-09-01,73310191.4
2019-10-01,75677172.7
2019-11-01,75677172.7
2019-12-01,75677172.7
2020-01-01,75677172.7
2020-02-01,75744561.3
2020-03-01,76286133.9
2020-04-01,76286133.9
2020-05-01,76633214.8
2020-06-01,76665950.1
2020-07-01,76665950.1
2020-08-01,76918767.7
2020-09-01,76918767.7
2020-10-01,76918767.7
2020-11-01,77773890.8
2020-12-01,77773890.8
2021-01-01,78880764.5
2021-02-01,79028602.6
2021-03-01,79028602.6
2021-04-01,79110753.2
2021-05-01,79695162.1
2021-06-01,79695162.1
2021-07-01,79786661.1
2021-08-01,81031744.0
2021-09-01,81238815.8
2021-10-01,82025651.0
2021-11-01,82906470.3
2021-12-01,86234246.1
2022-01-01,88091531.5
2022-02-01,88270219.1
2022-03-01,89747950.4
2022-04-01,92389230.3
2022-05-01,109045864.7
2022-06-01,116405062.1
2022-07-01,116405062.1
2022-08-01,118878507.4
2022-09-01,122702868.5
2022-10-01,126838424.2
2022-11-01,132894421.8
2022-12-01,132894421.8
2023-01-01,134886912.7
2023-02-01,136212013.0
2023-03-01,138181698.5
2023-04-01,142808516.7
2023-05-01,149358282.0
2023-06-01,154286659.3
2023-07-01,159868016.6
2023-08-01,179617409.7
2023-09-01,188871078.7
2023-10-01,197499587.5
2023-11-01,207431151.0
2023-12-01,207431151.0
2024-01-01,207431151.0
2024-02-01,216995420.7
2024-03-01,216995420.7
2024-04-01,255899915.0
2024-05-01,255899915.0
2024-06-01,276487986.7
2024-07-01,290371018.5
2024-08-01,300793867.6
2024-09-01,342061349.9
2024-10-01,342061349.9
2024-11-01,342061349.9
2024-12-01,356649091.6
2025-01-01,356649091.6
2025-02-01,356649091.6
2025-03-01,356649091.6
2025-04-01,383653733.1
2025-05-01,383653733.1
2025-06-01,383653733.1
2025-07-01,391042528.4
2025-08-01,391042528.4
2025-09-01,391042528.4
