Tarih,TP_SEKBILD02E_82
2000-01-01,
2001-01-01,
2002-01-01,
2003-01-01,
2004-01-01,
2005-01-01,
2006-01-01,
2007-01-01,
2008-01-01,
2009-01-01,24.0
2010-01-01,22.8
2011-01-01,24.3
2012-01-01,24.2
2013-01-01,31.0
2014-01-01,30.0
2015-01-01,27.5
2016-01-01,22.1
2017-01-01,23.6
2018-01-01,22.2
2019-01-01,18.8
2020-01-01,22.6
2021-01-01,28.1
2022-01-01,18.2
2023-01-01,19.6
