Tarih,TP_SEKBILD02E_53
2000-01-01,
2001-01-01,
2002-01-01,
2003-01-01,
2004-01-01,
2005-01-01,
2006-01-01,
2007-01-01,
2008-01-01,
2009-01-01,26.8
2010-01-01,17.5
2011-01-01,20.8
2012-01-01,19.3
2013-01-01,26.9
2014-01-01,18.9
2015-01-01,18.6
2016-01-01,24.0
2017-01-01,22.3
2018-01-01,26.8
2019-01-01,28.1
2020-01-01,23.8
2021-01-01,27.8
2022-01-01,35.1
2023-01-01,44.7
