Tarih,TP_SEKBILD02E_01
2000-01-01,
2001-01-01,
2002-01-01,
2003-01-01,
2004-01-01,
2005-01-01,
2006-01-01,
2007-01-01,
2008-01-01,
2009-01-01,18.1
2010-01-01,17.5
2011-01-01,16.6
2012-01-01,16.9
2013-01-01,16.7
2014-01-01,15.6
2015-01-01,14.9
2016-01-01,16.6
2017-01-01,14.0
2018-01-01,14.5
2019-01-01,13.1
2020-01-01,13.7
2021-01-01,12.7
2022-01-01,11.7
2023-01-01,11.7
