Tarih,TP_UYPUCAY_K59
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,16111.0
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,14671.5
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,17061.48
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,21452.93
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,24218.23
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,22544.0
2006-01-01,24192.0
2006-04-01,24849.0
2006-07-01,24095.0
2006-10-01,28224.0
2007-01-01,25041.0
2007-04-01,24601.0
2007-07-01,24348.0
2007-10-01,26615.0
2008-01-01,28557.0
2008-04-01,31122.0
2008-07-01,31538.0
2008-10-01,31394.0
2009-01-01,27636.0
2009-04-01,30160.0
2009-07-01,32327.0
2009-10-01,32030.0
2010-01-01,36278.0
2010-04-01,38430.0
2010-07-01,44080.0
2010-10-01,44323.0
2011-01-01,39468.0
2011-04-01,41293.0
2011-07-01,42133.0
2011-10-01,39178.0
2012-01-01,44614.0
2012-04-01,46109.0
2012-07-01,46807.0
2012-10-01,48367.0
2013-01-01,51944.0
2013-04-01,57266.0
2013-07-01,56238.0
2013-10-01,56169.0
2014-01-01,53538.0
2014-04-01,55033.0
2014-07-01,53991.0
2014-10-01,52650.0
2015-01-01,55253.0
2015-04-01,58116.0
2015-07-01,58366.0
2015-10-01,46640.0
2016-01-01,53236.0
2016-04-01,51705.0
2016-07-01,50855.0
2016-10-01,47130.0
2017-01-01,50558.0
2017-04-01,52919.0
2017-07-01,52094.0
2017-10-01,51414.0
2018-01-01,54232.0
2018-04-01,51825.0
2018-07-01,53558.0
2018-10-01,51968.0
2019-01-01,53533.0
2019-04-01,53388.0
2019-07-01,53775.0
2019-10-01,56528.0
2020-01-01,56031.0
2020-04-01,66818.0
2020-07-01,67473.0
2020-10-01,69306.0
2021-01-01,70896.0
2021-04-01,73514.0
2021-07-01,73922.0
2021-10-01,68910.0
2022-01-01,76192.0
2022-04-01,77246.0
2022-07-01,81607.0
2022-10-01,88532.0
2023-01-01,98872.0
2023-04-01,103010.0
2023-07-01,102010.0
2023-10-01,106599.0
2024-01-01,107812.0
2024-04-01,107689.0
2024-07-01,102016.0
2024-10-01,96860.0
2025-01-01,93137.0
2025-04-01,95951.0
