Tarih,TP_UYPUCAY_K77
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,30301.0
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,29900.0
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,29949.0
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,30665.0
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,33975.0
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,40444.0
2006-01-01,49597.0
2006-04-01,52885.0
2006-07-01,56819.0
2006-10-01,61379.0
2007-01-01,68023.0
2007-04-01,74452.0
2007-07-01,81459.0
2007-10-01,90042.0
2008-01-01,98152.0
2008-04-01,107507.0
2008-07-01,109587.0
2008-10-01,107463.0
2009-01-01,102066.0
2009-04-01,101897.0
2009-07-01,98645.0
2009-10-01,94829.0
2010-01-01,90051.0
2010-04-01,84635.0
2010-07-01,87552.0
2010-10-01,85362.0
2011-01-01,89626.0
2011-04-01,91419.0
2011-07-01,88967.0
2011-10-01,86932.0
2012-01-01,90179.0
2012-04-01,89339.0
2012-07-01,90776.0
2012-10-01,92234.0
2013-01-01,90600.0
2013-04-01,89070.0
2013-07-01,90205.0
2013-10-01,91419.0
2014-01-01,92497.0
2014-04-01,92820.0
2014-07-01,88094.0
2014-10-01,87775.0
2015-01-01,83190.0
2015-04-01,85750.0
2015-07-01,87958.0
2015-10-01,89481.0
2016-01-01,94455.0
2016-04-01,97254.0
2016-07-01,98191.0
2016-10-01,93695.0
2017-01-01,93711.0
2017-04-01,97146.0
2017-07-01,98560.0
2017-10-01,100826.0
2018-01-01,104454.0
2018-04-01,102207.0
2018-07-01,101920.0
2018-10-01,101341.0
2019-01-01,99808.0
2019-04-01,98345.0
2019-07-01,96842.0
2019-10-01,93614.0
2020-01-01,91746.0
2020-04-01,90162.0
2020-07-01,89139.0
2020-10-01,91425.0
2021-01-01,89921.0
2021-04-01,91077.0
2021-07-01,90829.0
2021-10-01,90256.0
2022-01-01,90260.0
2022-04-01,87636.0
2022-07-01,89491.0
2022-10-01,93789.0
2023-01-01,94752.0
2023-04-01,92779.0
2023-07-01,92216.0
2023-10-01,93957.0
2024-01-01,91602.0
2024-04-01,91783.0
2024-07-01,94851.0
2024-10-01,91797.0
2025-01-01,96835.0
2025-04-01,104058.0
