Tarih,TP_UYPUCAY_K21
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,8620.0
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,9383.0
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,9787.0
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,11384.0
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,13967.0
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,18262.0
2006-01-01,19201.0
2006-04-01,20127.0
2006-07-01,22649.0
2006-10-01,26690.0
2007-01-01,26819.0
2007-04-01,26242.0
2007-07-01,28772.0
2007-10-01,30420.0
2008-01-01,31309.0
2008-04-01,35422.0
2008-07-01,39026.0
2008-10-01,33109.0
2009-01-01,31968.0
2009-04-01,31464.0
2009-07-01,31174.0
2009-10-01,27468.0
2010-01-01,26538.0
2010-04-01,26879.0
2010-07-01,29790.0
2010-10-01,31512.0
2011-01-01,21311.0
2011-04-01,21264.0
2011-07-01,20069.0
2011-10-01,18887.0
2012-01-01,21348.0
2012-04-01,19865.0
2012-07-01,20603.0
2012-10-01,20438.0
2013-01-01,20117.0
2013-04-01,20624.0
2013-07-01,16862.0
2013-10-01,16858.0
2014-01-01,17381.0
2014-04-01,16301.0
2014-07-01,17229.0
2014-10-01,18271.0
2015-01-01,17716.0
2015-04-01,17947.0
2015-07-01,18777.0
2015-10-01,18772.0
2016-01-01,18243.0
2016-04-01,18012.0
2016-07-01,17518.0
2016-10-01,16879.0
2017-01-01,17186.0
2017-04-01,16327.0
2017-07-01,15664.0
2017-10-01,15622.0
2018-01-01,15210.0
2018-04-01,15968.0
2018-07-01,16529.0
2018-10-01,15448.0
2019-01-01,17582.0
2019-04-01,18562.0
2019-07-01,17590.0
2019-10-01,17574.0
2020-01-01,18382.0
2020-04-01,16850.0
2020-07-01,17711.0
2020-10-01,18610.0
2021-01-01,17672.0
2021-04-01,18126.0
2021-07-01,17347.0
2021-10-01,18181.0
2022-01-01,16970.0
2022-04-01,16979.0
2022-07-01,16382.0
2022-10-01,15891.0
2023-01-01,16852.0
2023-04-01,15567.0
2023-07-01,16276.0
2023-10-01,17290.0
2024-01-01,18334.0
2024-04-01,17314.0
2024-07-01,20712.0
2024-10-01,19886.0
2025-01-01,17208.0
2025-04-01,17208.0
