Tarih,TP_UYPUCAY_K64
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,5760.0
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,3991.5
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,3149.48
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,4371.93
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,5813.23
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,5548.0
2006-01-01,5335.0
2006-04-01,6050.0
2006-07-01,5892.0
2006-10-01,7165.0
2007-01-01,6798.0
2007-04-01,6555.0
2007-07-01,7687.0
2007-10-01,7012.0
2008-01-01,8217.0
2008-04-01,9381.0
2008-07-01,10889.0
2008-10-01,9393.0
2009-01-01,9209.0
2009-04-01,9095.0
2009-07-01,10495.0
2009-10-01,10116.0
2010-01-01,13653.0
2010-04-01,14587.0
2010-07-01,15361.0
2010-10-01,15191.0
2011-01-01,14849.0
2011-04-01,18687.0
2011-07-01,22268.0
2011-10-01,21462.0
2012-01-01,26111.0
2012-04-01,27159.0
2012-07-01,27800.0
2012-10-01,29640.0
2013-01-01,32874.0
2013-04-01,37788.0
2013-07-01,40640.0
2013-10-01,39889.0
2014-01-01,38580.0
2014-04-01,38295.0
2014-07-01,38178.0
2014-10-01,36770.0
2015-01-01,40475.0
2015-04-01,42480.0
2015-07-01,42521.0
2015-10-01,35710.0
2016-01-01,37836.0
2016-04-01,36577.0
2016-07-01,35431.0
2016-10-01,33863.0
2017-01-01,34970.0
2017-04-01,36800.0
2017-07-01,37477.0
2017-10-01,36535.0
2018-01-01,38343.0
2018-04-01,36594.0
2018-07-01,35934.0
2018-10-01,32009.0
2019-01-01,32593.0
2019-04-01,33205.0
2019-07-01,33837.0
2019-10-01,34440.0
2020-01-01,33004.0
2020-04-01,31475.0
2020-07-01,31668.0
2020-10-01,32242.0
2021-01-01,32887.0
2021-04-01,32943.0
2021-07-01,33563.0
2021-10-01,33160.0
2022-01-01,34225.0
2022-04-01,36157.0
2022-07-01,37390.0
2022-10-01,41614.0
2023-01-01,41848.0
2023-04-01,41901.0
2023-07-01,40424.0
2023-10-01,43208.0
2024-01-01,42878.0
2024-04-01,40769.0
2024-07-01,41878.0
2024-10-01,39646.0
2025-01-01,39997.0
2025-04-01,42890.0
