Tarih,TP_UYPUCAY_K54
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,20879.0
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,17422.0
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,18454.0
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,17546.0
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,16946.0
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,19080.0
2006-01-01,21533.0
2006-04-01,22380.0
2006-07-01,22148.0
2006-10-01,23873.0
2007-01-01,24515.0
2007-04-01,24429.0
2007-07-01,25052.0
2007-10-01,24262.0
2008-01-01,23833.0
2008-04-01,25489.0
2008-07-01,24982.0
2008-10-01,25173.0
2009-01-01,23986.0
2009-04-01,24088.0
2009-07-01,23506.0
2009-10-01,22852.0
2010-01-01,23082.0
2010-04-01,23697.0
2010-07-01,23735.0
2010-10-01,22817.0
2011-01-01,26985.0
2011-04-01,26315.0
2011-07-01,26781.0
2011-10-01,32117.0
2012-01-01,35136.0
2012-04-01,35992.0
2012-07-01,39697.0
2012-10-01,43054.0
2013-01-01,40167.0
2013-04-01,40104.0
2013-07-01,39342.0
2013-10-01,40671.0
2014-01-01,41906.0
2014-04-01,45480.0
2014-07-01,45441.0
2014-10-01,47007.0
2015-01-01,45880.0
2015-04-01,44418.0
2015-07-01,41465.0
2015-10-01,39713.0
2016-01-01,40830.0
2016-04-01,43757.0
2016-07-01,42903.0
2016-10-01,39755.0
2017-01-01,43031.0
2017-04-01,47710.0
2017-07-01,48625.0
2017-10-01,48237.0
2018-01-01,46863.0
2018-04-01,43398.0
2018-07-01,41694.0
2018-10-01,44851.0
2019-01-01,47441.0
2019-04-01,47270.0
2019-07-01,48950.0
2019-10-01,49925.0
2020-01-01,44598.0
2020-04-01,43551.0
2020-07-01,41759.0
2020-10-01,49727.0
2021-01-01,45366.0
2021-04-01,47259.0
2021-07-01,47324.0
2021-10-01,40484.0
2022-01-01,37158.0
2022-04-01,30031.0
2022-07-01,28183.0
2022-10-01,34241.0
2023-01-01,37300.0
2023-04-01,35934.0
2023-07-01,37190.0
2023-10-01,42573.0
2024-01-01,42421.0
2024-04-01,43835.0
2024-07-01,43565.0
2024-10-01,42866.0
2025-01-01,42607.0
2025-04-01,41771.0
