Tarih,TP_UYPUCAY_K26
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,1524.0
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,1567.0
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,1456.0
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,2204.0
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,1538.0
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,965.0
2006-01-01,1127.0
2006-04-01,1133.0
2006-07-01,1146.0
2006-10-01,1182.0
2007-01-01,1129.0
2007-04-01,1129.0
2007-07-01,777.0
2007-10-01,727.0
2008-01-01,758.0
2008-04-01,687.0
2008-07-01,813.0
2008-10-01,824.0
2009-01-01,951.0
2009-04-01,993.0
2009-07-01,825.0
2009-10-01,1054.0
2010-01-01,1200.0
2010-04-01,1183.0
2010-07-01,1066.0
2010-10-01,1245.0
2011-01-01,1564.0
2011-04-01,1731.0
2011-07-01,1743.0
2011-10-01,1524.0
2012-01-01,1540.0
2012-04-01,1613.0
2012-07-01,1651.0
2012-10-01,1727.0
2013-01-01,1695.0
2013-04-01,2053.0
2013-07-01,2002.0
2013-10-01,2014.0
2014-01-01,1898.0
2014-04-01,1880.0
2014-07-01,3508.0
2014-10-01,3515.0
2015-01-01,3513.0
2015-04-01,3958.0
2015-07-01,3917.0
2015-10-01,4298.0
2016-01-01,4610.0
2016-04-01,4661.0
2016-07-01,4732.0
2016-10-01,4724.0
2017-01-01,4791.0
2017-04-01,4754.0
2017-07-01,5546.0
2017-10-01,5733.0
2018-01-01,5618.0
2018-04-01,5558.0
2018-07-01,5413.0
2018-10-01,5651.0
2019-01-01,5600.0
2019-04-01,5521.0
2019-07-01,5552.0
2019-10-01,5722.0
2020-01-01,5753.0
2020-04-01,5841.0
2020-07-01,5830.0
2020-10-01,4682.0
2021-01-01,4667.0
2021-04-01,4806.0
2021-07-01,4522.0
2021-10-01,4296.0
2022-01-01,4250.0
2022-04-01,4050.0
2022-07-01,3713.0
2022-10-01,3547.0
2023-01-01,3204.0
2023-04-01,3122.0
2023-07-01,2966.0
2023-10-01,3027.0
2024-01-01,2975.0
2024-04-01,3051.0
2024-07-01,3012.0
2024-10-01,3089.0
2025-01-01,2883.0
2025-04-01,2866.0
