Tarih,TP_UYPUCAY_K71
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,16452.0
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,7785.0
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,6766.0
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,9025.0
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,15036.0
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,24650.0
2006-01-01,27974.0
2006-04-01,29779.0
2006-07-01,31362.0
2006-10-01,32459.0
2007-01-01,32232.0
2007-04-01,35616.0
2007-07-01,36928.0
2007-10-01,39433.0
2008-01-01,41186.0
2008-04-01,43336.0
2008-07-01,45228.0
2008-10-01,40601.0
2009-01-01,37350.0
2009-04-01,35320.0
2009-07-01,33981.0
2009-10-01,36557.0
2010-01-01,36436.0
2010-04-01,40329.0
2010-07-01,42103.0
2010-10-01,50039.0
2011-01-01,56447.0
2011-04-01,61937.0
2011-07-01,61950.0
2011-10-01,62190.0
2012-01-01,63864.0
2012-04-01,68157.0
2012-07-01,68985.0
2012-10-01,70876.0
2013-01-01,78517.0
2013-04-01,82972.0
2013-07-01,88027.0
2013-10-01,95503.0
2014-01-01,95356.0
2014-04-01,98734.0
2014-07-01,100255.0
2014-10-01,103393.0
2015-01-01,100254.0
2015-04-01,101347.0
2015-07-01,100652.0
2015-10-01,100168.0
2016-01-01,100119.0
2016-04-01,100577.0
2016-07-01,98275.0
2016-10-01,93260.0
2017-01-01,93882.0
2017-04-01,95007.0
2017-07-01,96544.0
2017-10-01,100492.0
2018-01-01,100086.0
2018-04-01,98944.0
2018-07-01,89509.0
2018-10-01,84197.0
2019-01-01,81695.0
2019-04-01,78910.0
2019-07-01,73932.0
2019-10-01,71812.0
2020-01-01,68602.0
2020-04-01,68529.0
2020-07-01,70167.0
2020-10-01,69861.0
2021-01-01,69036.0
2021-04-01,67464.0
2021-07-01,65107.0
2021-10-01,62657.0
2022-01-01,61490.0
2022-04-01,59123.0
2022-07-01,56317.0
2022-10-01,55133.0
2023-01-01,56452.0
2023-04-01,58029.0
2023-07-01,59393.0
2023-10-01,62539.0
2024-01-01,63722.0
2024-04-01,69242.0
2024-07-01,71406.0
2024-10-01,73512.0
2025-01-01,79087.0
2025-04-01,77020.0
