Tarih,TP_UYPUCAY_K22
2000-01-01,
2000-04-01,
2000-07-01,
2000-10-01,2063.0
2001-01-01,
2001-04-01,
2001-07-01,
2001-10-01,2949.62
2002-01-01,
2002-04-01,
2002-07-01,
2002-10-01,2370.33
2003-01-01,
2003-04-01,
2003-07-01,
2003-10-01,2815.64
2004-01-01,
2004-04-01,
2004-07-01,
2004-10-01,2189.23
2005-01-01,
2005-04-01,
2005-07-01,
2005-10-01,1348.0
2006-01-01,1511.0
2006-04-01,1603.0
2006-07-01,1553.0
2006-10-01,1946.0
2007-01-01,1950.0
2007-04-01,2088.0
2007-07-01,1880.0
2007-10-01,1854.0
2008-01-01,2616.0
2008-04-01,2558.0
2008-07-01,3517.0
2008-10-01,2350.0
2009-01-01,2331.0
2009-04-01,2439.0
2009-07-01,2523.0
2009-10-01,2599.0
2010-01-01,2254.0
2010-04-01,2417.0
2010-07-01,2714.0
2010-10-01,2557.0
2011-01-01,2865.0
2011-04-01,2767.0
2011-07-01,2937.0
2011-10-01,2770.0
2012-01-01,2643.0
2012-04-01,3153.0
2012-07-01,3216.0
2012-10-01,3596.0
2013-01-01,4164.0
2013-04-01,4124.0
2013-07-01,3990.0
2013-10-01,4113.0
2014-01-01,4227.0
2014-04-01,4216.0
2014-07-01,5910.0
2014-10-01,5657.0
2015-01-01,5610.0
2015-04-01,6183.0
2015-07-01,5892.0
2015-10-01,6625.0
2016-01-01,7535.0
2016-04-01,7277.0
2016-07-01,7371.0
2016-10-01,8781.0
2017-01-01,6244.0
2017-04-01,6194.0
2017-07-01,7402.0
2017-10-01,7464.0
2018-01-01,6840.0
2018-04-01,7559.0
2018-07-01,7530.0
2018-10-01,8385.0
2019-01-01,8096.0
2019-04-01,6888.0
2019-07-01,7272.0
2019-10-01,8101.0
2020-01-01,8816.0
2020-04-01,7563.0
2020-07-01,7770.0
2020-10-01,6337.0
2021-01-01,7323.0
2021-04-01,7985.0
2021-07-01,8075.0
2021-10-01,7882.0
2022-01-01,7118.0
2022-04-01,8028.0
2022-07-01,7981.0
2022-10-01,7358.0
2023-01-01,7060.0
2023-04-01,6920.0
2023-07-01,5697.0
2023-10-01,5385.0
2024-01-01,5413.0
2024-04-01,5519.0
2024-07-01,6892.0
2024-10-01,5681.0
2025-01-01,6328.0
2025-04-01,6055.0
