Tarih,TP_PBD_K461
2015-01-01,1978282.0
2015-02-01,1541261.0
2015-03-01,1790312.0
2015-04-01,2491589.0
2015-05-01,1870070.0
2015-06-01,1722886.0
2015-07-01,2344465.0
2015-08-01,3677946.0
2015-09-01,3671555.0
2015-10-01,2044968.0
2015-11-01,2176178.0
2015-12-01,1927152.0
2016-01-01,2392137.0
2016-02-01,2346689.0
2016-03-01,2589700.0
2016-04-01,2396938.0
2016-05-01,2078275.0
2016-06-01,2652532.0
2016-07-01,2439825.0
2016-08-01,2195987.0
2016-09-01,2105766.0
2016-10-01,1985480.0
2016-11-01,3103528.0
2016-12-01,3522043.0
2017-01-01,5573673.0
2017-02-01,4016689.0
2017-03-01,4105700.0
2017-04-01,4115170.0
2017-05-01,4276664.0
2017-06-01,5005275.0
2017-07-01,4322094.0
2017-08-01,4484918.0
2017-09-01,3680011.0
2017-10-01,4818542.0
2017-11-01,5999171.0
2017-12-01,4071951.0
2018-01-01,4685628.0
2018-02-01,3635237.0
2018-03-01,5222910.0
2018-04-01,4716755.0
2018-05-01,8625914.0
2018-06-01,8627459.0
2018-07-01,9779684.0
2018-08-01,27297300.0
2018-09-01,16201392.0
2018-10-01,11705520.0
2018-11-01,11092844.0
2018-12-01,10044058.0
2019-01-01,11964358.0
2019-02-01,11100153.0
2019-03-01,11420893.0
2019-04-01,12935227.0
2019-05-01,11685611.0
2019-06-01,10454401.0
2019-07-01,11296244.0
2019-08-01,10238795.0
2019-09-01,14010616.0
2019-10-01,10223638.0
2019-11-01,9490454.0
2019-12-01,8504403.0
2020-01-01,8282781.0
2020-02-01,11740202.0
2020-03-01,13439865.0
2020-04-01,19277405.0
2020-05-01,14051831.0
2020-06-01,13370071.0
2020-07-01,16882275.0
2020-08-01,15321599.0
2020-09-01,17043324.0
2020-10-01,19854142.0
2020-11-01,14225954.0
2020-12-01,14289399.0
2021-01-01,12630506.0
2021-02-01,12125642.0
2021-03-01,14379266.0
2021-04-01,13461882.0
2021-05-01,14349739.0
2021-06-01,13113737.0
2021-07-01,13067441.0
2021-08-01,12778964.0
2021-09-01,11932463.0
2021-10-01,13935322.0
2021-11-01,33593726.0
2021-12-01,32697087.0
2022-01-01,28748432.0
2022-02-01,26876676.0
2022-03-01,26162672.0
2022-04-01,21192277.0
2022-05-01,26287440.0
2022-06-01,27036486.0
2022-07-01,26816261.0
2022-08-01,26644514.0
2022-09-01,26003577.0
2022-10-01,24142238.0
2022-11-01,25168103.0
2022-12-01,26078396.0
2023-01-01,25258534.0
2023-02-01,22914641.0
2023-03-01,21352724.0
2023-04-01,23376912.0
2023-05-01,25058989.0
2023-06-01,24389419.0
2023-07-01,27746053.0
2023-08-01,24544252.0
2023-09-01,23603701.0
2023-10-01,23009782.0
2023-11-01,22151029.0
2023-12-01,20809225.0
2024-01-01,19635949.0
2024-02-01,19193721.0
2024-03-01,23494132.0
2024-04-01,27285497.0
2024-05-01,30677774.0
2024-06-01,27179720.0
2024-07-01,26389425.0
2024-08-01,26805712.0
2024-09-01,28824823.0
2024-10-01,24775235.0
2024-11-01,20918342.0
2024-12-01,20371283.0
2025-01-01,20711576.0
2025-02-01,19559008.0
2025-03-01,32233137.0
2025-04-01,51925497.0
2025-05-01,42475841.0
2025-06-01,48890870.0
2025-07-01,35894755.0
2025-08-01,38321685.0
