Tarih,TP_PBD_S373
2015-03-01,257885.0
2015-04-01,176215.0
2015-05-01,298087.0
2015-06-01,257050.0
2015-07-01,211482.0
2015-08-01,280235.0
2015-09-01,195710.0
2015-10-01,219666.0
2015-11-01,156597.0
2015-12-01,130470.0
2016-01-01,177786.0
2016-02-01,128923.0
2016-03-01,153579.0
2016-04-01,152855.0
2016-05-01,127753.0
2016-06-01,170127.0
2016-07-01,110850.0
2016-08-01,100136.0
2016-09-01,75719.0
2016-10-01,86678.0
2016-11-01,255514.0
2016-12-01,211424.0
2017-01-01,359248.0
2017-02-01,516406.0
2017-03-01,363363.0
2017-04-01,530772.0
2017-05-01,367840.0
2017-06-01,223533.0
2017-07-01,226513.0
2017-08-01,297506.0
2017-09-01,154804.0
2017-10-01,147116.0
2017-11-01,176059.0
2017-12-01,278586.0
2018-01-01,208623.0
2018-02-01,238068.0
2018-03-01,156549.0
2018-04-01,307076.0
2018-05-01,386654.0
2018-06-01,430956.0
2018-07-01,373055.0
2018-08-01,1007148.0
2018-09-01,757921.0
2018-10-01,999398.0
2018-11-01,1162234.0
2018-12-01,664827.0
2019-01-01,1145512.0
2019-02-01,726333.0
2019-03-01,956210.0
2019-04-01,396187.0
2019-05-01,810515.0
2019-06-01,732810.0
2019-07-01,1120868.0
2019-08-01,601337.0
2019-09-01,1033615.0
2019-10-01,733710.0
2019-11-01,691619.0
2019-12-01,186990.0
2020-01-01,281465.0
2020-02-01,117252.0
2020-03-01,86379.0
2020-04-01,54448.0
2020-05-01,82307.0
2020-06-01,64957.0
2020-07-01,63932.0
2020-08-01,66823.0
2020-09-01,98428.0
2020-10-01,104791.0
2020-11-01,340058.0
2020-12-01,549849.0
2021-01-01,403734.0
2021-02-01,243829.0
2021-03-01,162680.0
2021-04-01,160452.0
2021-05-01,145585.0
2021-06-01,185001.0
2021-07-01,562976.0
2021-08-01,719745.0
2021-09-01,198420.0
2021-10-01,225873.0
2021-11-01,443801.0
2021-12-01,837265.0
2022-01-01,762573.0
2022-02-01,622833.0
2022-03-01,570231.0
2022-04-01,699630.0
2022-05-01,727238.0
2022-06-01,948650.0
2022-07-01,730392.0
2022-08-01,975451.0
2022-09-01,1277514.0
2022-10-01,1170033.0
2022-11-01,995425.0
2022-12-01,805777.0
2023-01-01,734161.0
2023-02-01,1011713.0
2023-03-01,632193.0
2023-04-01,543204.0
2023-05-01,677588.0
2023-06-01,1067504.0
2023-07-01,1006791.0
2023-08-01,1150190.0
2023-09-01,1331629.0
2023-10-01,1144829.0
2023-11-01,1115414.0
2023-12-01,956147.0
2024-01-01,937447.0
2024-02-01,1058629.0
2024-03-01,2237116.0
2024-04-01,2343138.0
2024-05-01,2418777.0
2024-06-01,2027112.0
2024-07-01,1800691.0
2024-08-01,1385890.0
2024-09-01,1459617.0
2024-10-01,2005201.0
2024-11-01,2131920.0
2024-12-01,2090704.0
2025-01-01,2052542.0
2025-02-01,1763243.0
2025-03-01,1908700.0
2025-04-01,1534385.0
2025-05-01,1326603.0
2025-06-01,1148065.0
2025-07-01,1528301.0
2025-08-01,1388596.0
